сапогоу,Nb,сапогоу
бесѣдѫ,Nb,бесѣдѫ
вѣроуемъ,V-,вѣроуемъ
самі,Pd,сами
бо,Df,бо
слъішахомъ,V-,слꙑшахомъ
і,C-,ꙇ
вѣмъ,V-,вѣмъ
ѣко,G-,ѣко
сь,Pd,сь
естъ,V-,естъ
въ,R-,въ
істінѫ,Nb,ꙇстинѫ
спъ,Nb,с҃пъ
міра,Nb,мира
хъ,Ne,х҃ъ
по,R-,По
дъвою,Ma,дъвою
же,Df,же
дъноу,Nb,дъноу
ізіде,V-,ꙇзиде
отътѫдоу,Df,отътѫдоу
і,C-,ꙇ
іде,V-,иде
въ,R-,въ
галілеѭ,Ne,галилеѭ
самъ,Pd,самъ
бо,Df,бо
іс,Ne,ꙇ҃с
съвѣдѣтельствова,V-,съвѣдѣтел҄ьствова
ѣко,G-,ѣко
пророкъ,Nb,пророкъ
въ,R-,въ
своемь,Pt,своемь
отьчьстві,V-,отьчьстви
не,Df,не
іматъ,V-,ꙇматъ
чісті,V-,чисти
егда,Dq,Егда
же,Df,же
пріде,V-,приде
въ,R-,въ
галілеѭ,Ne,галилеѭ
пріѧшѧ,V-,приѩшѧ
і,C-,і
галілѣане,Nb,галилѣане
вьсѣ,Px,вьсѣ
відѣвъше,V-,видѣвъше
еліко,Pr,елико
сътворі,V-,сътвори
въ,R-,въ
ермѣхъ,Nb,е҃рмѣхъ
въ,R-,въ
праздьнікъ,Nb,праздьникъ
пріде,V-,приде
же,Df,же
пакъі,Df,пакꙑ
въ,R-,въ
кана,Ne,кана
галілеѭ,Ne,галилеѭ
ідеже,Dq,ꙇдеже
сътворі,V-,сътвори
отъ,R-,отъ
водъі,Nb,водꙑ
віно,Nb,вино
бѣ,V-,Бѣ
же,Df,же
етеръ,Px,етеръ
црь,Nb,ц҃рь
мѫжь,Nb,мѫжь
егоже,Pr,егоже
снъ,Nb,с҃нъ
болѣаше,V-,болѣаше
въ,R-,въ
каперънаоумѣ,Ne,каперънаоумѣ
слъішавъ,V-,слꙑшавъ
ѣко,G-,ѣко
іс,Ne,и҃с
пріде,V-,приде
отъ,R-,отъ
іюдеѧ,Ne,ꙇюдеѩ
въ,R-,въ
галілеѭ,Ne,галилеѭ
іде,V-,ꙇде
къ,R-,къ
немоу,Pp,н҄емоу
і,C-,ꙇ
молѣаше,V-,мол҄ѣаше
і,C-,і
да,G-,да
сънідетъ,V-,сънидетъ
і,C-,ꙇ
цѣлітъ,V-,цѣлитъ
сна,Nb,с҃на
его,Pp,его
бѣ,V-,бѣ
бо,Df,бо
оуміраѧ,V-,оумираѩ
рече,V-,рече
же,Df,же
къ,R-,къ
немоу,Pp,н҄емоу
іс,Ne,и҃с
аште,G-,аште
знамені,Nb,знамени
і,C-,ꙇ
чоудесъ,Nb,чюдесъ
не,Df,не
відіте,V-,видите
не,Df,не
імате,V-,ꙇмате
вѣръі,Nb,вѣрꙑ
ѧті,V-,ѩти
гла,V-,г҃ла
къ,R-,къ
немоу,Pp,н҄емоу
црь,Nb,ц҃рь
мѫжь,Nb,мѫжь
гі,Nb,г҃и
съніді,V-,съниди
прѣжде,Df,прѣжде
даже,G-,даже
не,Df,не
оумьретъ,V-,оумьретъ
отрочѧ,Nb,отрочѧ
мое,Ps,мое
гла,V-,г҃ла
къ,R-,къ
немоу,Pp,н҄емоу
іс,Ne,и҃с
іді,V-,ꙇди
снъ,Nb,с҃нъ
твоі,Ps,твои
жівъ,A-,живъ
естъ,V-,естъ
і,C-,ꙇ
вѣрѫ,Nb,вѣрѫ
імъ,Pp,ꙇмъ
чкъ,Nb,ч҃къ
словесі,Nb,словеси
еже,Pr,еже
рече,V-,рече
емоу,Pp,емоу
іс,Ne,и҃с
ідѣаше,V-,ꙇдѣаше
абье,Df,абье
же,Df,же
съходѧштоу,V-,съходѧштю
емоу,Pp,емоу
се,I-,се
рабі,Nb,раби
его,Pp,его
сърѣтѫ,V-,сърѣтѫ
і,C-,і
глѭште,V-,г҃л҄ѭште
ѣко,G-,ѣко
снъ,Nb,с҃нъ
твоі,Ps,твои
жівъ,A-,живъ
естъ,V-,естъ
въпрашааше,V-,въпрашааше
же,Df,же
часа,Nb,часа
отъ,R-,отъ
ніхъ,Pp,н҄ихъ
въ,R-,въ
которъі,Pi,которꙑ
соулѣе,Df,соулѣе
емоу,Pp,емоу
бъістъ,V-,бꙑстъ
рѣшѧ,V-,рѣшѧ
же,Df,же
емоу,Pp,емоу
ѣко,G-,ѣко
вьчера,Df,вьчера
въ,R-,въ
часъ,Nb,часъ
седмъі,Mo,седмꙑ
оставі,V-,остави
огнь,Nb,огнь
разоумѣ,V-,разоумѣ
же,Df,же
оць,Nb,о҃ць
ѣко,G-,ѣко
тъ,Pd,тъ
бѣ,V-,бѣ
часъ,Nb,часъ
въ,R-,въ
ньже,Pr,н҄ьже
рече,V-,рече
емоу,Pp,емоу
іс,Ne,и҃с
снъ,Nb,с҃нъ
твоі,Ps,твои
жівъ,A-,живъ
естъ,V-,естъ
і,C-,ꙇ
вѣрова,V-,вѣрова
самъ,Pd,самъ
і,C-,ꙇ
домъ,Nb,домъ
его,Pp,его
вьсь,Px,вьсь
се,I-,се
пакъі,Df,пакꙑ
въторое,Mo,въторое
чоудо,Nb,чюдо
сътворі,V-,сътвори
іс,Ne,и҃с
прішьдъ,V-,пришьдъ
въ,R-,въ
галілеѭ,Ne,галилеѭ
по,R-,По
сіхъ,Pd,сихъ
же,Df,же
бѣ,V-,бѣ
праздьнікъ,Nb,праздьникъ
іюдеіскъ,A-,ꙇюдеꙇскъ
і,C-,ꙇ
вьзіде,V-,вьзиде
іс,Ne,и҃с
въ,R-,въ
елмъ,Nb,е҃лмъ
естъ,V-,естъ
же,Df,же
въ,R-,въ
ермѣхъ,Nb,е҃рмѣхъ
на,R-,на
овьчі,A-,овьчи
кѫпѣлі,Nb,кѫпѣли
ѣже,Pr,ѣже
наріцаетъ,V-,нарицаетъ
сѧ,Pk,сѧ
евреіскъі,Df,евреꙇскꙑ
фезда,Ne,фезда
пѧть,Ma,пѧть
прітворъ,Nb,притворъ
імѫшті,V-,ꙇмѫшти
вь,R-,вь
тѣхъ,Pd,тѣхъ
же,Df,же
лежааше,V-,лежааше
мъножьство,Nb,мъножьство
болѧштіхъ,V-,болѧштіхъ
слѣпъ,A-,слѣпъ
хромъ,A-,хромъ
соухъ,A-,соухъ
чаѭштеіхъ,V-,чаѭштеꙇхъ
двіженьѣ,Nb,движеньѣ
водѣ,Nb,водѣ
аглъ,Nb,а҃ꙉлъ
бо,Df,бо
гнь,A-,г҃нь
на,R-,на
вьсѣ,Px,вьсѣ
лѣта,Nb,лѣта
мъіѣше,V-,мꙑѣше
сѧ,Pk,сѧ
въ,R-,въ
кѫпѣлі,Nb,кѫпѣли
і,C-,ꙇ
възмѫштааше,V-,възмѫштааше
водѫ,Nb,водѫ
і,C-,ꙇ
іже,Pr,иже
пръвѣе,Df,пръвѣе
вълажаше,V-,вълажаше
по,R-,по
възмѫштені,V-,възмѫштени
водъі,Nb,водꙑ
съдравъ,A-,съдравъ
бъівааше,V-,бꙑвааше
бѣ,V-,Бѣ
же,Df,же
тоу,Df,тоу
етеръ,Px,етеръ
чкъ,Nb,ч҃къ
г,Ma,ꙉ҃
і,C-,ꙇ
з,Ma,ѕ҃
лѣтъ,Nb,лѣтъ
імъі,V-,ꙇмꙑ
въ,R-,въ
недѫзѣ,Nb,недѫзѣ
своемъ,Pt,своемъ
сего,Pd,сего
відѣвъ,V-,видѣвъ
іс,Ne,и҃с
лежѧшта,V-,лежѧшта
і,C-,ꙇ
разоумѣвъ,V-,разоумѣвъ
ѣко,G-,ѣко
мънога,A-,мънога
лѣта,Nb,лѣта
юже,Df,юже
імѣаше,V-,ꙇмѣаше
гла,V-,г҃ла
емоу,Pp,емоу
хоштеші,V-,хоштеши
лі,Du,ли
жівъ,A-,живъ
бъіті,V-,бꙑти
отъвѣшта,V-,Ѡтъвѣшта
емоу,Pp,емоу
недѫжьнъі,A-,недѫжьнꙑ
еі,Pp,еи
гі,Nb,г҃и
чка,Nb,ч҃ка
не,Df,не
імамь,V-,ꙇмамь
да,G-,да
егда,Dq,егда
възмѫтітъ,V-,възмѫтитъ
сѧ,Pk,сѧ
вода,Nb,вода
въвръжетъ,V-,въвръжетъ
мѧ,Pp,мѧ
въ,R-,въ
кѫпѣль,Nb,кѫпѣль
егда,Dq,егда
же,Df,же
пріхождѫ,V-,прихождѫ
азъ,Pp,азъ
інъ,Px,ꙇнъ
прѣжде,R-,прѣжде
мене,Pp,мене
вълазітъ,V-,вълазитъ
гла,V-,г҃ла
емоу,Pp,емоу
іс,Ne,и҃с
въстані,V-,въстани
възъмі,V-,възъми
одръ,Nb,одръ
твоі,Ps,твои
і,C-,ꙇ
іді,V-,иди
въ,R-,въ
домъ,Nb,домъ
своі,Pt,своі
і,C-,ꙇ
абье,Df,абье
цѣлъ,A-,цѣлъ
бъіс,V-,бꙑс
чкъ,Nb,ч҃къ
і,C-,ꙇ
вьзѧтъ,V-,вьзѧтъ
одръ,Nb,одръ
своі,Pt,свои
і,C-,ꙇ
хождаше,V-,хождаше
бѣ,V-,Бѣ
же,Df,же
сѫбота,Nb,сѫбота
въ,R-,въ
тъ,Pd,тъ
дьнь,Nb,дьнь
глахѫ,V-,г҃лахѫ
же,Df,же
іюдеі,Nb,ꙇюдеі
іцѣлѣвъшоуемоу,V-,ꙇцѣлѣвъшюемоу
сѫбота,Nb,сѫбота
естъ,V-,естъ
і,C-,ꙇ
не,Df,не
достоітъ,V-,достоꙇтъ
тебѣ,Pp,тебѣ
вьзѧті,V-,вьзѧти
одра,Nb,одра
своего,Pt,своего
онъ,Pd,Ѡнъ
же,Df,же
отъвѣшта,V-,отъвѣшта
імъ,Pp,ꙇмъ
іже,Pr,ꙇже
мѧ,Pp,мѧ
сътворі,V-,сътвори
цѣла,A-,цѣла
тъ,Pd,тъ
мьнѣ,Pp,мьнѣ
рече,V-,рече
възъмі,V-,възъми
одръ,Nb,одръ
твоі,Ps,твоі
і,C-,ꙇ
ході,V-,ходи
въпросішѧ,V-,въпросишѧ
же,Df,же
і,C-,і
къто,Pi,къто
естъ,V-,естъ
чкъ,Nb,ч҃къ
рекъі,V-,рекꙑ
тебѣ,Pp,тебѣ
възъмі,V-,възъми
одръ,Nb,одръ
твоі,Ps,твои
і,C-,ꙇ
ході,V-,ходи
ісцѣлѣвъі,V-,ꙇсцѣлѣвꙑ
же,Df,же
не,Df,не
вѣдѣаше,V-,вѣдѣаше
къто,Pi,къто
естъ,V-,естъ
іс,Ne,и҃с
бо,Df,бо
оуклоні,V-,оуклони
сѧ,Pk,сѧ
народоу,Nb,народоу
сѫштоу,V-,сѫштю
на,R-,на
мѣстѣ,Nb,мѣстѣ
потомь,Df,потомь
же,Df,же
обрѣте,V-,обрѣте
іс,Ne,и҃с
въ,R-,въ
цркъве,Nb,цркъве
і,C-,ꙇ
рече,V-,рече
емоу,Pp,емоу
се,I-,се
цѣлъ,A-,цѣлъ
есі,V-,еси
къ,R-,къ
томоу,Pd,томоу
не,Df,не
съгрѣшаі,V-,съгрѣшаі
да,G-,да
не,Df,не
горе,A-,горе
чьто,Pi,чьто
ті,Pp,ти
бѫдетъ,V-,бѫдетъ
іде,V-,ꙇде
же,Df,же
чкъ,Nb,ч҃къ
і,C-,ꙇ
повѣдѣ,V-,повѣдѣ
іюдѣомъ,Nb,ꙇюдѣомъ
ѣко,G-,ѣко
іс,Ne,ꙇ҃с
естъ,V-,естъ
іже,Pr,ꙇже
мѧ,Pp,мѧ
сътворі,V-,сътвори
цѣла,A-,цѣла
і,C-,ꙇ
сего,Pd,сего
раді,R-,ради
гонѣхѫ,V-,гонѣхѫ
іс,Ne,и҃с
іюдѣі,Ne,ꙇюдѣи
і,C-,ꙇ
іскаахѫ,V-,искаахѫ
его,Pp,его
оубіті,V-,оубити
зане,G-,зане
сі,Pd,си
творѣаше,V-,твор҄ѣаше
въ,R-,въ
сѫботѫ,Nb,сѫботѫ
іс,Ne,ꙇ҃с
же,Df,же
отъвѣштавааше,V-,отъвѣштавааше
імъ,Pp,ꙇмъ
оць,Nb,о҃ць
моі,Ps,моі
доселѣ,Df,доселѣ
дѣлаетъ,V-,дѣлаетъ
і,C-,ꙇ
азъ,Pp,азъ
дѣлаѭ,V-,дѣлаѭ
сего,Pd,сего
раді,R-,ради
паче,Df,паче
іскахѫ,V-,ꙇскахѫ
его,Pp,его
іюдеі,Nb,ꙇюдеи
оубіті,V-,оубити
ѣко,G-,ѣко
не,Df,не
тъкъмо,Df,тъкъмо
разарѣше,V-,разарѣше
сѫботѫ,Nb,сѫботѫ
нъ,C-,нъ
і,C-,і
оца,Nb,о҃ца
своего,Pt,своего
глаше,V-,г҃лаше
ба,Nb,б҃а
равьнъ,A-,равьнъ
сѧ,Pk,сѧ
творѧ,V-,творѧ
бу,Nb,б҃у
отъвѣшта,V-,отъвѣшта
же,Df,же
іс,Ne,и҃с
і,C-,ꙇ
рече,V-,рече
імъ,Pp,ꙇмъ
амін,I-,амин
амін,I-,амин
глѭ,V-,г҃лѭ
вамъ,Pp,вамъ
не,Df,не
можетъ,V-,можетъ
снъ,Nb,с҃нъ
творіті,V-,творити
о,R-,о
себѣ,Pk,себѣ
нічесоже,Px,ничесоже
аште,G-,аште
не,Df,не
еже,Pr,еже
відітъ,V-,видитъ
оца,Nb,о҃ца
творѧшта,V-,творѧшта
ѣже,Pr,ѣже
бо,Df,бо
онъ,Pd,онъ
творітъ,V-,творитъ
сі,Pd,си
і,C-,ꙇ
снъ,Nb,с҃нъ
такожде,Df,такожде
творітъ,V-,творитъ
оць,Nb,о҃ць
бо,Df,бо
любітъ,V-,л҄юбитъ
сна,Nb,с҃на
і,C-,ꙇ
вьсѣ,Px,вьсѣ
покажетъ,V-,покажетъ
емоу,Pp,емоу
ѣже,Pr,ѣже
самъ,Pd,самъ
творітъ,V-,творитъ
і,C-,ꙇ
больша,A-,больша
сі,Pd,си
покажетъ,V-,покажетъ
емоу,Pp,емоу
дѣла,Nb,дѣла
да,G-,да
въі,Pp,вꙑ
чоудіте,V-,чюдите
сѧ,Pk,сѧ
ѣко,G-,ѣко
бъ,Nb,бъ
оць,Nb,о҃ць
вьскрѣшаетъ,V-,вьскрѣшаетъ
мрътвъіѧ,A-,мрътвꙑѩ
і,C-,ꙇ
жівітъ,V-,живитъ
тако,Df,тако
і,C-,ꙇ
снъ,Nb,с҃нъ
егоже,Pr,егоже
хоштетъ,V-,хоштетъ
жівітъ,V-,живитъ
оць,Nb,о҃ць
бо,Df,бо
не,Df,не
сѫдітъ,V-,сѫдитъ
нікомоуже,Px,никомоуже
нъ,C-,нъ
сѫдъ,Nb,сѫдъ
вьсь,Px,вьсь
дастъ,V-,дастъ
снові,Nb,с҃нови
да,G-,да
вьсі,Px,вьси
чьтѫтъ,V-,чьтѫтъ
сна,Nb,с҃на
ѣкоже,Dq,ѣкоже
чьтѫтъ,V-,чьтѫтъ
оца,Nb,о҃ца
іже,Pr,ꙇже
не,Df,не
чьтетъ,V-,чьтетъ
сна,Nb,с҃на
не,Df,не
чьтетъ,V-,чьтетъ
оца,Nb,о҃ца
іже,Pr,ꙇже
і,C-,і
посъла,V-,посъла
амін,I-,амин
амін,I-,амин
глѭ,V-,г҃лѭ
вамъ,Pp,вамъ
ѣко,G-,ѣко
слоушаѧі,V-,слоушаѩі
словесе,Nb,словесе
моего,Ps,моего
і,C-,ꙇ
вѣрѫ,Nb,вѣрѫ
емлѧі,V-,емлѧи
посълавъшоуемоу,V-,посълавъшюемоу
мѧ,Pp,мѧ
іматъ,V-,ꙇматъ
жівота,Nb,живота
вѣчьнаего,A-,вѣчьнаего
і,C-,ꙇ
на,R-,на
сѫдъ,Nb,сѫдъ
не,Df,не
прідетъ,V-,придетъ
нъ,C-,нъ
прѣідетъ,V-,прѣꙇдетъ
отъ,R-,отъ
съмръті,Nb,съмръти
въ,R-,въ
жівотъ,Nb,животъ
амін,I-,амин
амін,I-,амин
глѭ,V-,г҃лѭ
вамъ,Pp,вамъ
ѣко,G-,ѣко
грѧдетъ,V-,грѧдетъ
годіна,Nb,година
і,C-,ꙇ
нъінѣ,Df,нꙑн҄ѣ
естъ,V-,естъ
егда,Dq,егда
мрътві,A-,мрътви
оуслъішѧтъ,V-,оуслꙑшѧтъ
гласъ,Nb,гласъ
сна,Nb,с҃на
бжіѣ,A-,б҃жиѣ
і,C-,ꙇ
слъішавъшеі,V-,слꙑшавъшеі
ожівѫтъ,V-,оживѫтъ
коже,Dq,коже
бо,Df,бо
оць,Nb,о҃ць
жівотъ,Nb,животъ
іматъ,V-,ꙇматъ
вь,R-,вь
себѣ,Pk,себѣ
тако,Df,тако
дастъ,V-,дастъ
і,C-,ꙇ
снові,Nb,с҃нови
жівотъ,Nb,животъ
імѣті,V-,ꙇмѣти
вь,R-,вь
себѣ,Pk,себѣ
і,C-,ꙇ
область,Nb,область
дастъ,V-,дастъ
емоу,Pp,емоу
і,C-,ꙇ
сѫдъі,Nb,сѫдꙑ
творіті,V-,творити
ѣко,G-,ѣко
снъ,Nb,с҃нъ
чскъ,A-,ч҃скъ
естъ,V-,естъ
не,Df,не
дівіте,V-,дивите
сѧ,Pk,сѧ
семоу,Pd,семоу
ѣко,Df,ѣко
грѧдетъ,V-,грѧдетъ
часъ,Nb,часъ
въ,R-,въ
ньже,Pr,ньже
вьсі,Px,вьси
въходѧштеі,V-,въходѧштеи
въ,R-,въ
гробѣхъ,Nb,гробѣхъ
оуслъішѧтъ,V-,оуслꙑшѧтъ
гласъ,Nb,гласъ
сна,Nb,с҃на
бжіѣ,A-,б҃жиѣ
і,C-,ꙇ
ізідѫтъ,V-,изидѫтъ
сътворьшеі,V-,сътворьшеи
блага,A-,блага
въ,R-,въ
въскрѣшенье,Nb,въскрѣшенье
жівотоу,Nb,животоу
а,C-,а
сътворьшеі,V-,сътворьшеі
зълаа,A-,зълаа
въ,R-,въ
въскрѣшеніе,Nb,въскрѣшение
сѫдоу,Nb,сѫдоу
не,Df,не
могѫ,V-,могѫ
азъ,Pp,азъ
о,R-,о
себѣ,Pk,себѣ
творіті,V-,творити
нічесоже,Px,ничесоже
ѣкоже,Dq,ѣкоже
слъішѫ,V-,слꙑшѫ
сѫждѫ,V-,сѫждѫ
і,C-,ꙇ
сѫдъ,Nb,сѫдъ
моі,Ps,мои
правьдьнъ,A-,правьдьнъ
естъ,V-,естъ
ѣко,G-,ѣко
не,Df,не
іштѫ,V-,ꙇштѫ
волѧ,Nb,вол҄ѧ
моеѧ,Ps,моеѩ
нъ,C-,нъ
волѫ,Nb,вол҄ѫ
посълавъшаего,V-,посълавъшаего
мѧ,Pp,мѧ
оца,Nb,о҃ца
аште,G-,Аште
азъ,Pp,азъ
съвѣдѣтельствоуѭ,V-,съвѣдѣтел҄ьствоуѭ
о,R-,о
мьнѣ,Pp,мьнѣ
съвѣдѣтельство,Nb,съвѣдѣтел҄ьство
мое,Ps,мое
нѣстъ,V-,нѣстъ
істінъно,A-,ꙇстинъно
інъ,Px,ꙇнъ
естъ,V-,естъ
съвѣдѣтельствоуѧі,V-,съвѣдѣтел҄ьствоуѩі
о,R-,о
мнѣ,Pp,мнѣ
і,C-,ꙇ
вѣмь,V-,вѣмь
ѣко,G-,ѣко
істінъно,A-,ꙇстинъно
естъ,V-,естъ
съвѣдѣтельство,Nb,съвѣдѣтельство
еже,Pr,еже
съвѣдѣтельствоуетъ,V-,съвѣдѣтел҄ьствоуетъ
о,R-,о
мнѣ,Pp,мнѣ
въі,Pp,Вꙑ
посъласте,V-,посъласте
къ,R-,къ
іоаноу,Ne,ꙇоаноу
і,C-,ꙇ
съвѣдѣтельствова,V-,съвѣдѣтельствова
о,R-,о
істінѣ,Nb,ꙇстинѣ
азъ,Pp,азъ
же,Df,же
не,Df,не
отъ,R-,отъ
чка,Nb,ч҃ка
съвѣдѣтельства,Nb,съвѣдѣтельства
пріемлѭ,V-,приемл҄ѭ
нъ,C-,нъ
сі,Pd,си
глѭ,V-,г҃л҄ѭ
да,G-,да
въі,Pp,вꙑ
спені,V-,с҃пени
бѫдете,V-,бѫдете
онъ,Pd,онъ
бѣ,V-,бѣ
свѣтільнікъ,Nb,свѣтильникъ
горѧ,V-,горѧ
і,C-,ꙇ
свьтѧ,V-,свьтѧ
въі,Pp,вꙑ
же,Df,же
хотѣсте,V-,хотѣсте
въздрадоваті,V-,въздрадовати
сѧ,Pk,сѧ
въ,R-,въ
часъ,Nb,часъ
свьтѣніѣ,Nb,свьтѣниѣ
его,Pp,его
азъ,Pp,азъ
же,Df,же
імамь,V-,ꙇмамь
съвѣдѣтельство,Nb,съвѣдѣтел҄ьство
боле,A-,бол҄е
іоаннова,A-,ꙇоаннова
дѣла,Nb,дѣла
бо,Df,бо
ѣже,Pr,ѣже
дастъ,V-,дастъ
мьнѣ,Pp,мьнѣ
оць,Nb,о҃ць
да,G-,да
съвръшѫ,V-,съвръшѫ
ѣ,Pp,ѣ
та,Pd,та
дѣла,Nb,дѣла
ѣже,Pr,ѣже
творѭ,V-,твор҄ѭ
съвѣдѣтельствоуѭтъ,V-,съвѣдѣтельствоуѭтъ
о,R-,о
мьнѣ,Pp,мьнѣ
ѣко,G-,ѣко
оць,Nb,о҃ць
мѧ,Pp,мѧ
посъла,V-,посъла
і,C-,ꙇ
посълавъі,V-,посълавꙑ
мѧ,Pp,мѧ
оць,Nb,о҃ць
тъ,Pd,тъ
съвѣдѣтельствоуетъ,V-,съвѣдѣтел҄ьствоуетъ
о,R-,о
мьнѣ,Pp,мьнѣ
ні,C-,ни
гласа,Nb,гласа
его,Pp,его
нікъдеже,Df,никъдеже
слъішасте,V-,слꙑшасте
ні,C-,ни
відѣніѣ,Nb,видѣниѣ
его,Pp,его
відѣсте,V-,видѣсте
і,C-,ꙇ
словесе,Nb,словесе
его,Pp,его
не,Df,не
імате,V-,ꙇмате
прѣбъіваѭшта,V-,прѣбꙑваѭшта
въ,R-,въ
васъ,Pp,васъ
зане,G-,зан҄е
егоже,Pr,егоже
тъ,Pd,тъ
посъла,V-,посъла
семоу,Pd,семоу
въі,Pp,вꙑ
вѣръі,Nb,вѣрꙑ
не,Df,не
емлете,V-,емл҄ете
іспъітаіте,V-,ꙇспꙑтаꙇте
кънігъі,Nb,кън҄игꙑ
ѣко,G-,ѣко
вь,R-,вь
ніхъ,Pp,нихъ
мьніте,V-,мьните
імѣті,V-,ꙇмѣти
жівотъ,Nb,животъ
вѣчьнъі,A-,вѣчьнꙑ
і,C-,ꙇ
тъі,Pp,тꙑ
сѫтъ,V-,сѫтъ
съвѣдѣтельствоуѭштѧ,V-,съвѣдѣтел҄ьствоуѭштѧ
о,R-,о
мьнѣ,Pp,мьнѣ
і,C-,ꙇ
не,Df,не
хоштете,V-,хоштете
пріті,V-,прити
къ,R-,къ
мнѣ,Pp,мнѣ
да,G-,да
жівотъ,Nb,животъ
імате,V-,ꙇмате
славъі,Nb,славꙑ
отъ,R-,отъ
чкъ,Nb,ч҃къ
не,Df,не
пріемлѭ,V-,приемлѭ
нъ,C-,нъ
разоумѣхъ,V-,разоумѣхъ
въі,Pp,вꙑ
ѣко,G-,ѣко
любъве,Nb,л҄юбъве
бжіѧ,A-,б҃жиѩ
не,Df,не
імате,V-,ꙇмате
вь,R-,вь
себѣ,Pk,себѣ
азъ,Pp,азъ
прідъ,V-,придъ
въ,R-,въ
імѧ,Nb,імѧ
оца,Nb,о҃ца
моего,Ps,моего
і,C-,ꙇ
не,Df,не
пріемлете,V-,приемл҄ете
мене,Pp,мене
аште,G-,аште
інъ,Px,ꙇнъ
прідетъ,V-,придетъ
въ,R-,въ
імѧ,Nb,імѧ
свое,Pt,свое
того,Pd,того
пріемлете,V-,приемлете
како,Du,како
въі,Pp,вꙑ
можете,V-,можете
вѣроваті,V-,вѣровати
славѫ,Nb,славѫ
дроугъ,Pc,дроугъ
отъ,R-,отъ
дроуга,Pc,дроуга
пріемлѭште,V-,приемл҄ѭште
і,C-,ꙇ
славъі,Nb,славꙑ
ѣже,Pr,ѣже
отъ,R-,отъ
іночѧдаго,A-,ꙇночѧдаго
бжіѣ,A-,б҃жиѣ
не,Df,не
іштете,V-,ꙇштете
не,Df,не
мьніте,V-,мьните
ѣко,G-,ѣко
на,R-,на
въі,Pp,вꙑ
рекѫ,V-,рекѫ
азъ,Pp,азъ
къ,R-,къ
оцоу,Nb,о҃цю
естъ,V-,естъ
іже,Pr,ꙇже
на,R-,на
въі,Pp,вꙑ
речетъ,V-,речетъ
мосі,Ne,мѡси
на,R-,на
негоже,Pr,н҄егоже
въі,Pp,вꙑ
оупъваете,V-,оупъваете
аште,G-,аште
бо,Df,бо
бісте,V-,бисте
вѣрѫ,Nb,вѣрѫ
імалі,V-,ꙇмали
мосѣові,Ne,мосѣови
вѣрѫ,Nb,вѣрѫ
бісте,V-,бисте
ѧлі,V-,ѩли
і,C-,ꙇ
мьнѣ,Pp,мьнѣ
о,R-,о
мнѣ,Pp,мнѣ
бо,Df,бо
тъ,Pd,тъ
спа,Nb,сⸯпа
аште,G-,аште
лі,Df,ли
того,Pd,того
кънігамъ,Nb,кън҄игамъ
вѣръі,Nb,вѣрꙑ
не,Df,не
