torot_word|pos|lemma|morph_tag|deep_cleaned|lemma_id|sentence_no|pres_before|pres_after|text_id|subtitle_id|autotagged
сꙗ|Pk|себе|3s---qa--i|сꙗ|17|277307|| |1|1|0
въспꙗть|Df|въспять|---------n|въспꙗть|180|277307|| |1|1|0
ѥму|Pp|и|3s---md--i|ему|21|277307||· |1|1|0
и|C-|и|---------n|і|5|277307|| |1|1|0
се|I-|се|---------n|се|111|277307|| |1|1|0
приде|V-|приити|3saia----i|пріде|130|277307|| |1|1|0
вѣстьникъ|Nb|вѣстьникъ|-s---mn--i|вѣстьнікъ|181|277307|| |1|1|0
къ|R-|къ|---------n|къ|182|277307|| |1|1|0
нему|Pp|и|3s---md--i|нему|21|277307|| |1|1|0
повѣдаꙗ|V-|повѣдати|-sppamn-si|повѣдаꙗ|183|277307|| |1|1|0
ему|Pp|и|3s---md--i|ему|21|277307|| |1|1|0
отьчю|A-|отьчии|-s---fapsi|отьчоу|184|277307|| |1|1|0
съмрьть|Nb|съмьрть|-s---fa--i|съмрьть|185|277307||· |1|1|0
како|Du|како|---------n|како|186|277307|| |1|1|0
престави|V-|прѣставити|3saia----i|преставі|187|277307|| |1|1|0
сꙗ|Pk|себе|3s---qa--i|сꙗ|17|277307|| |1|1|0
отьць|Nb|отьць|-s---mn--i|отьць|14|277307|| |1|1|0
его|Pp|и|3s---mg--i|его|21|277307|| |1|1|0
Василии|Ne|василии|-s---mn--i|васіліі|188|277307||· |1|1|0
въ|R-|въ|---------n|въ|1|277307|| |1|1|0
се|Pd|сии|-s---na--i|се|28|277307|| |1|1|0
бо|Df|бо|---------n|бо|172|277307|| |1|1|0
имꙗ|Nb|имя|-s---na--i|імꙗ|148|277307|| |1|1|0
бꙗше|V-|быти|3siia----i|бꙗше|23|277307|| |1|1|0
нареченъ|V-|нарещи|-suppmn-si|нареченъ|149|277307|| |1|1|0
въ|R-|въ|---------n|въ|1|277307|| |1|1|0
свѧтѣмь|A-|святыи|-s---nlpwi|свꙗтѣмь|8|277307|| |1|1|0
крьщении|Nb|крьщение|-s---nl--i|крьщеніі|41|277307||· |1|1|0
и|C-|и|---------n|і|5|277307|| |1|1|0
како|Du|како|---------n|како|186|277307|| |1|1|0
Свꙗтопълкъ|Ne|святопълкъ|-s---mn--i|свꙗтопълкъ|67|277307|| |1|1|0
потаи|V-|потаити|3saia----i|потаі|189|277307|| |1|1|0
сьмьрть|Nb|съмьрть|-s---fa--i|сьмьрть|185|277307|| |1|1|0
отьца|Nb|отьць|-s---mg--i|отьца|14|277307|| |1|1|0
своѥго|Pt|свои|3s---mg--i|своего|175|277307||· |1|1|0
и|C-|и|---------n|і|5|277307|| |1|1|0
ночь|Nb|ночь|-s---fa--i|ночь|190|277307|| |1|1|0
проимавъ|V-|проимати|-supamn-si|проімавъ|191|277307|| |1|1|0
помостъ|Nb|помостъ|-s---ma--i|помостъ|192|277307|| |1|1|0
на|R-|на|---------n|на|137|277307|| |1|1|0
Берестовѣмь|Ne|берестовое|-s---nl--i|берестовѣмь|193|277307|| |1|1|0
и|C-|и|---------n|і|5|277307|| |1|1|0
въ|R-|въ|---------n|въ|1|277307|| |1|1|0
ковъръ|Nb|ковьръ|-s---ma--i|ковъръ|194|277307|| |1|1|0
обьртѣвъше|V-|обрѣсти|-pupamn-si|обьртѣвъше|177|277307||· |1|1|0
съвѣсивъше|V-|съвѣсити|-pupamn-si|съвѣсівъше|195|277307|| |1|1|0
ужи|A-|ужь|-p---mipsi|ужі|196|277307|| |1|1|0
на|R-|на|---------n|на|137|277307|| |1|1|0
землю|Nb|земля|-s---fa--i|землю|32|277307||· |1|1|0
везъше|V-|везти|-pupamn-si|везъше|197|277307|| |1|1|0
на|R-|на|---------n|на|137|277307|| |1|1|0
саньхъ|Nb|сани|-p---ml--i|саньхъ|198|277307||· |1|1|0
поставиша|V-|поставити|3paia----i|поставіша|199|277307|| |1|1|0
и|Pp|и|3s---ma--i|і|21|277307|| |1|1|0
въ|R-|въ|---------n|въ|1|277307|| |1|1|0
цьркви|Nb|цьркы|-s---fl--i|цьркві|200|277307|| |1|1|0
свꙗтыꙗ|A-|святыи|-s---fgpwi|свꙗтьіꙗ|8|277307|| |1|1|0
Богородица|Nb|богородица|-s---fg--i|богородіца|201|277307||· |1|1|0
и|C-|и|---------n|і|5|277308|| |1|1|0
ꙗко|Dq|яко|---------n|ꙗко|122|277308|| |1|1|0
услыша|V-|услышати|3saia----i|усльіша|202|277308|| |1|1|0
свꙗтыи|A-|святыи|-s---mnpwi|свꙗтьіі|8|277308|| |1|1|0
Борисъ|Ne|борисъ|-s---mn--i|борісъ|10|277308||· |1|1|0
начатъ|V-|начати|3saia----i|начатъ|119|277308|| |1|1|0
тѣлъмь|Nb|тѣло|-s---ni--i|тѣлъмь|203|277308|| |1|1|0
утьрпывати|V-|утьрпывати|--pna----i|утьрпьіваті|204|277308|| |1|1|0
и|C-|и|---------n|і|5|277308|| |1|1|0
лице|Nb|лице|-s---nn--i|ліце|80|277308|| |1|1|0
его|Pp|и|3s---mg--i|его|21|277308|| |1|1|0
вьсе|Px|вьсь|-s---nn--i|вьсе|30|277308|| |1|1|0
сльзъ|Nb|сльза|-p---fg--i|сльзъ|205|277308|| |1|1|0
испълни|V-|испълнити|3saia----i|іспълні|206|277308|| |1|1|0
сꙗ|Pk|себе|3s---qa--i|сꙗ|17|277308||· |1|1|0
и|C-|и|---------n|і|5|277308|| |1|1|0
сльзами|Nb|сльза|-p---fi--i|сльзамі|205|277308|| |1|1|0
разливаꙗ|V-|разливати|-sppamn-si|разліваꙗ|207|277308|| |1|1|0
сѧ|Pk|себе|3s---qa--i|сꙗ|17|277308|| |1|1|0
и|C-|и|---------n|і|5|277308|| |1|1|0
не|Df|не|---------n|не|56|277308|| |1|1|0
могыи|V-|мощи|-sppamn-wi|могьіі|142|277308|| |1|1|0
глаголати|V-|глаголати|--pna----i|глаголаті|114|277308||· |1|1|0
въ|R-|въ|---------n|въ|1|277309|| |1|1|0
сьрдьци|Nb|сьрдьце|-s---nl--i|сьрдьці|170|277309|| |1|1|0
си|Pk|себе|3s---md--i|сі|17|277309|| |1|1|0
начать|V-|начати|3saia----i|начать|119|277309|| |1|1|0
сицеваꙗ|A-|сицевыи|-p---napwi|сіцеваꙗ|208|277309|| |1|1|0
вѣщати|V-|вѣщати|--pna----i|вѣщаті|209|277309||: |1|1|0
Увы|I-|увы|---------n|увьі|210|277310|| |1|1|0
мнѣ|Pp|азъ|1s---md--i|мнѣ|211|277310|| |1|1|0
свѣте|Nb|свѣтъ|-s---mv--i|свѣте|212|277310|| |1|1|0
очию|Nb|око|-d---ng--i|очію|164|277310|| |1|1|0
моѥю|Ps|мои|1d---ng--i|моею|213|277310|| |1|1|0
сиꙗниѥ|Nb|сияние|-s---nn--i|сіꙗніе|214|277310|| |1|1|0
и|C-|и|---------n|і|5|277310|| |1|1|0
заре|Nb|заря|-s---fv--i|заре|215|277310|| |1|1|0
лица|Nb|лице|-s---ng--i|ліца|80|277310|| |1|1|0
моѥго|Ps|мои|1s---ng--i|моего|213|277310||· |1|1|0
бъздро|Nb|бъздра|-s---fv--i|бъздро|216|277310|| |1|1|0
уности|Nb|уность|-s---fg--i|уності|217|277310|| |1|1|0
моѥѣ|Ps|мои|1s---fg--i|моеѣ|213|277310||· |1|1|0
наказаниѥ|Nb|наказание|-s---nn--i|наказаніе|218|277310|| |1|1|0
недоразумѣниꙗ|Nb|недоразумѣние|-s---ng--i|недоразумѣніꙗ|219|277310|| |1|1|0
моѥго|Ps|мои|1s---ng--i|моего|213|277310||· |1|1|0
увы|I-|увы|---------n|увьі|210|277311|| |1|1|0
мнѣ|Pp|азъ|1s---md--i|мнѣ|211|277311|| |1|1|0
отьче|Nb|отьць|-s---mv--i|отьче|14|277311|| |1|1|0
и|C-|и|---------n|і|5|277311|| |1|1|0
господине|Nb|господинъ|-s---mv--i|господіне|220|277311|| |1|1|0
мои|Ps|мои|1s---mn--i|моі|213|277311||· |1|1|0
къ|R-|къ|---------n|къ|182|277312|| |1|1|0
кому|Pi|къто|-s---md--i|кому|221|277312|| |1|1|0
прибѣгну|V-|прибѣгнути|1spia----i|прібѣгну|222|277312|| |1|1|0
къ|R-|къ|---------n|къ|182|277313|| |1|1|0
кому|Pi|къто|-s---md--i|кому|221|277313|| |1|1|0
възьрю|V-|възьрѣти|1spia----i|възьрю|223|277313||· |1|1|0
къде|Du|къдѣ|---------n|къде|224|277314|| |1|1|0
ли|Df|ли|---------n|лі|225|277314|| |1|1|0
насыщю|V-|насытити|1spia----i|насьіщоу|226|277314|| |1|1|0
сꙗ|Pk|себе|3s---qa--i|сꙗ|17|277314|| |1|1|0
таковааго|A-|таковыи|-s---ngpwi|таковааго|171|277314|| |1|1|0
благааго|A-|благыи|-s---ngpwi|благааго|227|277314|| |1|1|0
учениꙗ|Nb|учение|-s---ng--i|ученіꙗ|228|277314|| |1|1|0
и|C-|и|---------n|і|5|277314|| |1|1|0
назаниꙗ|Nb|назание|-s---ng--i|назаніꙗ|229|277314|| |1|1|0
разума|Nb|разумъ|-s---mg--i|разума|230|277314|| |1|1|0
твоѥго|Ps|твои|2s---mg--i|твоего|165|277314||· |1|1|0
увы|I-|увы|---------n|увьі|210|277315|| |1|1|0
мнѣ|Pp|азъ|1s---md--i|мнѣ|211|277315|| |1|1|0
увы|I-|увы|---------n|увьі|210|277316|| |1|1|0
мнѣ|Pp|азъ|1s---md--i|мнѣ|211|277316|| |1|1|0
како|Du|како|---------n|како|186|277317|| |1|1|0
заиде|V-|заити|3saia----i|заіде|231|277317|| |1|1|0
свѣте|Nb|свѣтъ|-s---mv--i|свѣте|212|277317|| |1|1|0
мои|Ps|мои|1s---mn--i|моі|213|277317|| |1|1|0
не|Df|не|---------n|не|56|277317|| |1|1|0
сущу|V-|быти|-sppamd-si|сущу|23|277317|| |1|1|0
ми|Pp|азъ|1s---md--i|мі|211|277317|| |1|1|0
ту|Df|ту|---------n|ту|232|277317||· |1|1|0
да|Df|да#2|---------n|да|233|277318|| |1|1|0
быхъ|V-|быти|1saia----i|бьіхъ|23|277318|| |1|1|0
понѣ|Df|поне|---------n|понѣ|234|277318|| |1|1|0
самъ|Pd|самъ|-s---mn--i|самъ|235|277318|| |1|1|0
чьстьное|A-|чьстьныи|-s---napwi|чьстьное|236|277318|| |1|1|0
твоѥ|Ps|твои|2s---na--i|твое|165|277318|| |1|1|0
тѣло|Nb|тѣло|-s---na--i|тѣло|203|277318|| |1|1|0
своима|Pt|свои|3d---fi--i|своіма|175|277318|| |1|1|0
рукама|Nb|рука|-d---fi--i|рукама|155|277318|| |1|1|0
съпрꙗтꙗлъ|V-|съпрятати|-sspamn-si|съпрꙗтꙗлъ|237|277318|| |1|1|0
и|C-|и|---------n|і|5|277318|| |1|1|0
гробу|Nb|гробъ|-s---md--i|гробу|238|277318|| |1|1|0
предалъ|V-|прѣдати|-sspamn-si|предалъ|153|277318||· |1|1|0
нъ|C-|нъ|---------n|нъ|60|277319|| |1|1|0
то|Df|то|---------n|то|239|277319|| |1|1|0
ни|C-|ни|---------n|ні|240|277319|| |1|1|0
понесохъ|V-|понести|1saia----i|понесохъ|241|277319|| |1|1|0
красоты|Nb|красота|-s---fg--i|красотьі|78|277319|| |1|1|0
мужьства|Nb|мужьство|-s---ng--i|мужьства|242|277319|| |1|1|0
тѣла|Nb|тѣло|-s---ng--i|тѣла|203|277319|| |1|1|0
твоего|Ps|твои|2s---ng--i|твоего|165|277319||· |1|1|0
ни|C-|ни|---------n|ні|240|277319|| |1|1|0
съподобленъ|V-|съподобити|-suppmn-si|съподобленъ|243|277319|| |1|1|0
быхъ|V-|быти|1saia----i|бьіхъ|23|277319|| |1|1|0
цѣловати|V-|цѣловати|--pna----i|цѣловаті|244|277319|| |1|1|0
добролѣпьныхъ|A-|добролѣпьныи|-p---fgpwi|добролѣпьньіхъ|245|277319|| |1|1|0
твоихъ|Ps|твои|2p---fg--i|твоіхъ|165|277319|| |1|1|0
сѣдинъ|Nb|сѣдина|-p---fg--i|сѣдінъ|246|277319||· |1|1|0
нъ|C-|нъ|---------n|нъ|60|277320|| |1|1|0
о|I-|о|---------n|о|247|277320|| |1|1|0
блажениче|Nb|блаженикъ|-s---mv--i|блаженіче|248|277320|| |1|1|0
помꙗни|V-|помянути|2spma----i|помꙗні|249|277320|| |1|1|0
мꙗ|Pp|азъ|1s---ma--i|мꙗ|211|277320|| |1|1|0
въ|R-|въ|---------n|въ|1|277320|| |1|1|0
покои|Nb|покои|-s---ma--i|покоі|250|277320|| |1|1|0
твои|Ps|твои|2s---ma--i|твоі|165|277320|| |1|1|0
сьрдьце|Nb|сьрдьце|-s---nn--i|сьрдьце|170|277321|| |1|1|0
ми|Pp|азъ|1s---md--i|мі|211|277321|| |1|1|0
горить|V-|горѣти|3spia----i|горіть|251|277321||· |1|1|0
душа|Nb|душа|-s---fn--i|душа|252|277322|| |1|1|0
ми|Pp|азъ|1s---md--i|мі|211|277322|| |1|1|0
съмыслъ|Nb|съмыслъ|-s---ma--i|съмьіслъ|253|277322|| |1|1|0
съмущаѥть|V-|съмущати|3spia----i|съмущаеть|254|277322|| |1|1|0
и|C-|и|---------n|і|5|277323|| |1|1|0
не|Df|не|---------n|не|56|277323|| |1|1|0
вѣмь|V-|вѣдѣти|1spia----i|вѣмь|255|277323|| |1|1|0
къ|R-|къ|---------n|къ|182|277323|| |1|1|0
кому|Pi|къто|-s---md--i|кому|221|277323|| |1|1|0
ѡбратити|V-|обратити|--pna----i|обратіті|256|277323|| |1|1|0
сꙗ|Pk|себе|3s---qa--i|сꙗ|17|277323|| |1|1|0
и|C-|и|---------n|і|5|277323|| |1|1|0
къ|R-|къ|---------n|къ|182|277323|| |1|1|0
кому|Pi|къто|-s---md--i|кому|221|277323|| |1|1|0
сию|Pd|сии|-s---fa--i|сію|28|277323|| |1|1|0
горькую|A-|горькыи|-s---fapwi|горькую|257|277323|| |1|1|0
печаль|Nb|печаль|-s---fa--i|печаль|140|277323|| |1|1|0
простерети|V-|простерети|--pna----i|простереті|258|277323||· |1|1|0
къ|R-|къ|---------n|къ|182|277324|| |1|1|0
брату|Nb|братъ|-s---md--i|брату|75|277324|| |1|1|0
ли|Du|ли|---------n|лі|259|277324|| |1|1|0
ѥгоже|Pr|иже|-s---mg--i|егоже|39|277324|| |1|1|0
быхъ|V-|быти|1saia----i|бьіхъ|23|277324|| |1|1|0
имѣлъ|V-|имѣти|-sspamn-si|імѣлъ|54|277324|| |1|1|0
въ|R-|въ|---------n|въ|1|277324|| |1|1|0
отьца|Nb|отьць|-s---mg--i|отьца|14|277324|| |1|1|0
мѣсто|Nb|мѣсто|-s---na--i|мѣсто|260|277324|| |1|1|0
нъ|C-|нъ|---------n|нъ|60|277325|| |1|1|0
тъ|Pd|тыи|-s---mn--i|тъ|90|277325|| |1|1|0
мьню|V-|мьнѣти|1spia----i|мьню|261|277325||· |1|1|0
о|R-|о|---------n|о|51|277325|| |1|1|0
суѥтии|Nb|суетие|-p---ng--i|суетіі|262|277325|| |1|1|0
мирьскыихъ|A-|мирьскыи|-p---ngpwi|мірьскьііхъ|263|277325|| |1|1|0
поучаѥть|V-|поучати|3spia----i|поучаеть|264|277325|| |1|1|0
сꙗ|Pk|себе|3s---qa--i|сꙗ|17|277325|| |1|1|0
и|C-|и|---------n|і|5|277325|| |1|1|0
о|R-|о|---------n|о|51|277325|| |1|1|0
биѥнии|Nb|биение|-s---nl--i|біеніі|265|277325|| |1|1|0
моѥмь|Ps|мои|1s---nl--i|моемь|213|277325|| |1|1|0
помышлꙗеть|V-|помышляти|3spia----i|помьішлꙗеть|266|277325||· |1|1|0
да|Df|да#2|---------n|да|233|277326|| |1|1|0
аще|G-|аще|---------n|аще|267|277326|| |1|1|0
кръвь|Nb|кръвь|-s---fa--i|кръвь|268|277326|| |1|1|0
мою|Ps|мои|1s---fa--i|мою|213|277326|| |1|1|0
пролѣѥть|V-|пролити|3spia----i|пролѣеть|269|277326|| |1|1|0
и|C-|и|---------n|і|5|277326|| |1|1|0
на|R-|на|---------n|на|137|277326|| |1|1|0
убииство|Nb|убииство|-s---na--i|убііство|68|277326|| |1|1|0
моѥ|Ps|мои|1s---na--i|мое|213|277326|| |1|1|0
потъщить|V-|потъщати|3spia----i|потъщіть|270|277326|| |1|1|0
сꙗ|Pk|себе|3s---qa--i|сꙗ|17|277326||· |1|1|0
мученикъ|Nb|мученикъ|-s---mn--i|мученікъ|9|277326|| |1|1|0
буду|V-|быти|1sfia----i|буду|23|277326|| |1|1|0
господу|Nb|господь|-s---md--i|господу|12|277326|| |1|1|0
моѥму|Ps|мои|1s---md--i|моему|213|277326|| |1|1|0
азъ|Pp|азъ|1s---mn--i|азъ|211|277327|| |1|1|0
бо|Df|бо|---------n|бо|172|277327|| |1|1|0
не|Df|не|---------n|не|56|277327|| |1|1|0
противлю|V-|противити|1spia----i|протівлю|271|277327|| |1|1|0
сꙗ|Pk|себе|3s---qa--i|сꙗ|17|277327||· |1|1|0
зане|G-|зане|---------n|зане|141|277327|| |1|1|0
пишеть|V-|пьсати|3spia----i|пішеть|272|277327|| |1|1|0
сѧ|Pk|себе|3s---qa--i|сꙗ|17|277327|| |1|1|0
г҃ь|Nb|господь|-s---mn--i|гь|12|277328|| |1|1|0
гърдыимъ|A-|гърдыи|-p---mdpwi|гърдьіімъ|273|277328|| |1|1|0
противить|V-|противити|3spia----i|протівіть|271|277328|| |1|1|0
сѧ|Pk|себе|3s---qa--i|сꙗ|17|277328||· |1|1|0
съмѣренымъ|A-|съмѣреныи|-p---mdpwi|съмѣреньімъ|274|277329|| |1|1|0
же|Df|же|---------n|же|37|277329|| |1|1|0
даѥть|V-|даяти|3spia----i|даеть|275|277329|| |1|1|0
бл҃годать|Nb|благодать|-s---fa--i|блгодать|276|277329||· |1|1|0
апc҇лъ|Nb|апостолъ|-s---mn--i|апслъ|277|277330|| |1|1|0
же|Df|же|---------n|же|37|277330||: |1|1|0
иже|Pr|иже|-s---mn--i|іже|39|277331|| |1|1|0
рече|V-|рещи|3saia----i|рече|18|277331|| |1|1|0
б҃а|Nb|богъ|-s---mg--i|ба|278|277331|| |1|1|0
люблю|V-|любити|1spia----i|люблю|91|277331||· |1|1|0
а|C-|а|---------n|а|50|277331|| |1|1|0
брата|Nb|братъ|-s---mg--i|брата|75|277331|| |1|1|0
своѥго|Pt|свои|3s---mg--i|своего|175|277331|| |1|1|0
ненавидить|V-|ненавидѣти|3spia----i|ненавідіть|279|277331|| |1|1|0
лъжь|Nb|лъжь|-s---fn--i|лъжь|280|277331|| |1|1|0
ѥсть|V-|быти|3spia----i|есть|23|277331||· |1|1|0
и|C-|и|---------n|і|5|277332|| |1|1|0
пакы|Df|пакы|---------n|пакьі|134|277332||: |1|1|0
боꙗзни|Nb|боязнь|-s---fg--i|боꙗзні|281|277333|| |1|1|0
въ|R-|въ|---------n|въ|1|277333|| |1|1|0
любъви|Nb|любы|-s---fl--i|любъві|282|277333|| |1|1|0
нѣсть|V-|не быти|3spia----i|нѣсть|48|277333|| |1|1|0
съвьршенаꙗ|A-|съвьршеныи|-s---fnpwi|съвьршенаꙗ|283|277334|| |1|1|0
любы|Nb|любы|-s---fn--i|любьі|282|277334|| |1|1|0
вънъ|Df|вънъ|---------n|вънъ|284|277334|| |1|1|0
измещеть|V-|изметати|3spia----i|ізмещеть|285|277334|| |1|1|0
страхъ|Nb|страхъ|-s---ma--i|страхъ|286|277334||· |1|1|0
тѣмь|Pd|тыи|-s---ni--i|тѣмь|90|277335|||1|1|0
же|Df|же|---------n|же|37|277335|| |1|1|0
что|Pi|чьто|-s---na--i|что|287|277335|| |1|1|0
реку|V-|рещи|1spia----i|реку|18|277335|| |1|1|0
или|C-|или|---------n|ілі|288|277335|| |1|1|0
чьто|Pi|чьто|-s---na--i|чьто|287|277335|| |1|1|0
сътворю|V-|сътворити|1spia----i|сътворю|166|277335||· |1|1|0
се|I-|се|---------n|се|111|277336|| |1|1|0
да|Df|да#2|---------n|да|233|277336|| |1|1|0
иду|V-|ити|1spia----i|іду|135|277336|| |1|1|0
къ|R-|къ|---------n|къ|182|277336|| |1|1|0
брату|Nb|братъ|-s---md--i|брату|75|277336|| |1|1|0
моѥму|Ps|мои|1s---md--i|моему|213|277336||· |1|1|0
и|C-|и|---------n|і|5|277337|| |1|1|0
рекѹ|V-|рещи|1spia----i|рекоу|18|277337|| |1|1|0
тꙑ|Pp|ты|2s---mn--i|тъі|289|277338|| |1|1|0
ми|Pp|азъ|1s---md--i|мі|211|277338|| |1|1|0
бѹди|V-|быти|2spma----i|боуді|23|277338|| |1|1|0
оц҃ь|Nb|отьць|-s---mn--i|оць|14|277338|| |1|1|0
тꙑ|Pp|ты|2s---mn--i|тъі|289|277339|| |1|1|0
ми|Pp|азъ|1s---md--i|мі|211|277339|| |1|1|0
братъ|Nb|братъ|-s---mn--i|братъ|75|277339|| |1|1|0
и|C-|и|---------n|і|5|277339|| |1|1|0
старѣи|A-|старыи|-s---mncti|старѣі|63|277339||· |1|1|0
чьто|Pi|чьто|-s---na--i|чьто|287|277340|| |1|1|0
ми|Pp|азъ|1s---md--i|мі|211|277340|| |1|1|0
велиши|V-|велѣти|2spia----i|веліші|168|277340|| |1|1|0
г҃и|Nb|господь|-s---mv--i|гі|12|277340|| |1|1|0
мои|Ps|мои|1s---mn--i|моі|213|277340||· |1|1|0
и|C-|и|---------n|і|5|277341|| |1|1|0
си|Pd|сии|-p---na--i|сі|28|277341|| |1|1|0
на|R-|на|---------n|на|137|277341|| |1|1|0
умѣ|Nb|умъ|-s---ml--i|умѣ|290|277341|| |1|1|0
си|Pk|себе|3s---qd--i|сі|17|277341|| |1|1|0
помышлꙗѧ|V-|помышляти|-sppamn-si|помьішлꙗꙗ|266|277341||· |1|1|0
идꙗаше|V-|ити|3siia----i|ідꙗаше|135|277341|| |1|1|0
къ|R-|къ|---------n|къ|182|277341|| |1|1|0
брату|Nb|братъ|-s---md--i|брату|75|277341|| |1|1|0
своѥму|Pt|свои|3s---md--i|своему|175|277341|| |1|1|0
