torot_word|deep_cleaned
съмотрению|съмотренію
съвьршаѥть|съвьршаеть
вьсѧ.|вьсѧ
да|да
покажеть|покажеть
власть|власть
владѹщю|владоущоу
ꙁаконьнꙑимь|законьнъіімь
ѥстьствъмь.|естьствъмь
и|і
рече|рече
на|на
҃крстѣ|҃крстѣ
висѧ|вісѧ
҃оче|҃оче
въ|въ
рѹцѣ|роуцѣ
твои|твоі
прѣдаю|прѣдаю
҃дхъ|҃дхъ
мои.|моі
гласъмь|гласъмь
вещь|вещь
раꙁдрѣши|раздрѣші
словъмь|словъмь
на|на
течениѥ|теченіе
ѹстрои.|оустроі
словъ|словъ
бо|бо
рече|рече
власть|власть
имамъ|імамъ
положити|положіті
҃дшю|҃дшоу
свою|свою
власть|власть
имамъ|імамъ
пакꙑ|пакъі
въꙁѧти|възѧті
ю.|ю
ѥгда|егда
ѹбо|оубо
прѣда|прѣда
҃дхъ.|҃дхъ
по|по
҃члвчьскомѹ|҃члвчьскомоу
обраꙁѹ|образоу
ѹмьршемѹ.|оумьршемоу
паче|паче
же|же
ѹмьрьшю|оумьрьшоу
съмьртию|съмьртію
съмьрть.|съмьрть
воини|воіні
же|же
вѣровавъше|вѣровавъше
придоша|прідоша
искѹшающе.|іскоушающе
аще|аще
ѥсть|есть
живъ.|жівъ
и|і
обрѣтоша|обрѣтоша
мьртва|мьртва
по|по
истинѣ|істінѣ
тѣлъмь.|тѣлъмь
жива|жіва
же|же
божиѥю|божіею
силою|сілою
ѥгоже|егоже
ѹбиша|оубіша
ꙗко|ꙗко
҃члвка.|҃члвка
по|по
распѧтии|распѧтіі
же|же
исповѣдахѹть|ісповѣдахоуть
҃сна|҃сна
҃бжиꙗ.|҃бжіꙗ
ѥгда|егда
бо|бо
воинъ|воінъ
ребро|ребро
лѹщею|лоущею
прободе.|прободе
и|і
иꙁиде|ізіде
кръвь|кръвь
и|і
вода|вода
ѥже|еже
ѥсть|есть
мьртваго|мьртваго
чюже.|чоуже
никъгдаже|нікъгдаже
бо|бо
ѿ|от
мьртвьца|мьртвьца
кръвь|кръвь
течеть.|течеть
ѥгда|егда
источи|істочі
кръвь|кръвь
таинѹю.|таіноую
тъгда|тъгда
ребро|ребро
источьникъ|істочьнікъ
отъвьрꙁе|отъвьрзе
҃спсению.|҃спсенію
ребра|ребра
ради|раді
въꙁдрастивъшаго|въздрастівъшаго
беꙁакониꙗ.|безаконіꙗ
тъгда|тъгда
҃гла|҃гла
сътьникъ|сътьнікъ
прѣстоꙗ|прѣстоꙗ
въ|въ
истинⷹ|істіноу
҃снъ|҃снъ
҃бжии|҃бжіі
ѥси|есі
жива|жіва
ѿвьрже|отвьрже
сѧ|сѧ
и|і
ѹмьръша|оумьръша
проповѣдаѥши.|проповѣдаеші
иꙁвѣсто|ізвѣсто
же|же
въньми|въньмі
҃глѥмаꙗ.|҃глемаꙗ
ꙗкоже|ꙗкоже
бо|бо
на|на
адама|адама
сънъ|сънъ
въꙁложи|възложі
҃бъ|҃бъ
и|і
тъгда|тъгда
ребро|ребро
ѿнꙗ.|отнꙗ
такоже|такоже
и|і
҃спсѹ|҃спсоу
ѡбьще|обьще
҃спсениѥ|҃спсеніе
прѣтьрпѣвъшю|прѣтьрпѣвъшоу
по|по
плъти.|плъті
и|і
по|по
ѹсъпении|оусъпеніі
воини|воіні
кръвь|кръвь
видѣвъше|відѣвъше
҃сна|҃сна
божиꙗ|божіꙗ
проповѣдаша|проповѣдаша
и.|і
ѥретицї|еретіці
же|же
чюдѧть|чоудѧть
сѧ|сѧ
дивѧще|дівѧще
тварь|тварь
҃глють|҃глють
чьсо|чьсо
ради|раді
братиꙗ|братіꙗ
лѹщи|лоущі
противи|протіві
сѧ|сѧ
ребро.|ребро
подобааше|подобааше
бо|бо
въ|въ
обраꙁѣ|образѣ
҃хвѣ|҃хвѣ
вьсѧ|вьсѧ
раꙁдрѣшити|раздрѣшіті
ꙗже|ꙗже
ѡ|о
адамѣ.|адамѣ
въ|въ
вълаꙁъ|вълазъ
породꙑ|породъі
пламѧно|пламѧно
копиѥ|копіе
ѡбложи|обложі
въꙁбранꙗти|възбранꙗті
ѥмѹ|емоу
вънити|въніті
въ|въ
породѹ.|породоу
видите|відіте
ѡтъ|отъ
искѹшениꙗ|іскоушеніꙗ
҃глѥмоѥ|҃глемое
вьсе|вьсе
ѡбращаѥмоѥ|обращаемое
аще|аще
ни|ні
съ|съ
кꙑимьже|къіімьже
съраꙁить|съразіть
сѧ.|сѧ
не|не
ставить|ставіть
своѥго|своего
течениꙗ.|теченіꙗ
елмаже|елмаже
ѹбо|оубо
никтоже|ніктоже
можаше|можаше
противити|протівіті
сѧ|сѧ
лѹщи|лоущі
ѡгньнѣи.|огньнѣі
въ|въ
съмотрении|съмотреніі
҃крста|҃крста
въ|въ
копиꙗ|копіꙗ
мѣсто|мѣсто
ѡбраꙁъ|образъ
положи|положі
ребро|ребро
да|да
чювьствьнꙑꙗ|чоувьствьнъіꙗ
дѣлѧ|дѣлѧ
лѹща.|лоуща
раꙁѹмьноѥ|разоумьное
копиѥ|копіе
обраꙁивъ|образівъ
сѧ|сѧ
о|о
ребро.|ребро
прѣстанеть|прѣстанеть
ѹже|оуже
ꙁапрѣщениѥ.|запрѣщеніе
да|да
ѿтолѣ|оттолѣ
ѹже|оуже
҃члкомъ|҃члкомъ
ѿвьрꙁе|отвьрзе
сѧ|сѧ
двьрь|двьрь
породьнаꙗ.|породьнаꙗ
источи|істочі
ѿ|от
ребра|ребра
цѣльбѹ.|цѣльбоу
ꙗꙁвьнѹ|ꙗзвьноу
бꙑвъшю|бъівъшоу
ребромь.|ребромь
иꙁведе|ізведе
испьрва|іспьрва
ис|іс
породꙑ.|породъі
и|і
на|на
коньць|коньць
того|того
же|же
въведе|въведе
въ|въ
҃црство|҃црство
покаꙁа|показа
и|і
пакꙑ|пакъі
помилова.|помілова
иꙁгъна|ізгъна
нъ|нъ
не|не
погѹби|погоубі
и|і
не|не
ѿринѹ|отріноу
нъ|нъ
вѣдѣ|вѣдѣ
ꙗко|ꙗко
врѣмѧ|врѣмѧ
слѹжению|слоуженію
попѹсти.|попоусті
вьсѧ|вьсѧ
бо|бо
мощьна|мощьна
҃бѹ|҃боу
ꙗкоже|ꙗкоже
и|і
намъ|намъ
въложити|въложіті
ѡстанъкꙑ|останъкъі
симь|сімь
раꙁѹмъмь.|разоумъмь
и|і
послѹшающиимъ|послоушающіімъ
ѡтъ|отъ
части|часті
наставити|наставіті
вьсеи|вьсеі
рѣчи|рѣчі
силѹ.|сілоу
дажь|дажь
бо|бо
рече|рече
иꙁвѣтъ|ізвѣтъ
мѹдрѹѹмѹ|моудроуоумоу
и|і
мѹдрѣи|моудрѣі
бѹдеть.|боудеть
да|да
҃блгодарими|҃блгодарімі
молимъ|молімъ
҃ба|҃ба
ꙗко|ꙗко
породѹ|породоу
погѹбихомъ.|погоубіхомъ
и|і
тьмами|тьмамі
породꙑ|породъі
по|по
вьсеи|вьсеі
вьселѥнѣи|вьселенѣі
насади.|насаді
и|і
прѣстѹплѥниѥмь|прѣстоупленіемь
породѹ|породоу
погѹбивъше|погоубівъше
въ|въ
҃црство|҃црство
҃нбсноѥ|҃нбсное
приꙁъвани|прізъвані
бꙑхомъ.|бъіхомъ
҃блгдатию|҃блгдатію
҃га|҃га
нашего|нашего
҃іс|҃іс
҃ха|҃ха
съ|съ
нимьже|німьже
҃оцю|҃оцоу
слава.|слава
съ|съ
҃стꙑимь|҃стъіімь
҃дхъмь|҃дхъмь
нꙑнѣ|нъінѣ
и|і
присно|прісно
и|і
въ|въ
вѣкꙑ|вѣкъі
вѣкомъ|вѣкомъ
аминь|амінь
іѡана|іоана
ꙁлатоѹстааго|златооустааго
слово|слово
къ|къ
невѣрѹющиимъ|невѣроующіімъ
҃ба|҃ба
въплъщьша|въплъщьша
сѧ|сѧ
и|і
ѡ|о
въскрьсении|въскрьсеніі
҃хвѣ.|҃хвѣ
҃ги|҃гі
блгⷭ҇ви.|блгсві
Иже|іже
въжделаѥть|въжделаеть
҃хса|҃хса
видѣти.|відѣті
и|і
иже|іже
си|сі
жалѹѥть|жалоуеть
имьже|імьже
ѥго|его
нѣсть|нѣсть
видѣлъ.|відѣлъ
то|то
се|се
слꙑшавъ|слъішавъ
право|право
житиѥ|жітіе
имѣи.|імѣі
да|да
и|і
ѹꙁьриТь|оузьріть
и|і
не|не
грѣшить|грѣшіть
ѥго.|его
съ|съ
великою|велікою
бо|бо
славою|славою
придеть|прідеть
къ|къ
намъ|намъ
на|на
ѡблацѣхъ|облацѣхъ
и|і
чюдьнѣѥ|чоудьнѣе
вельми|вельмі
видѣти|відѣті
и|і
бѹдеть|боудеть
съ|съ
҃нбсе|҃нбсе
съходѧщь|съходѧщь
нъ|нъ
въ|въ
тѣлѣ|тѣлѣ
сѹща.|соуща
елма|елма
бо|бо
съ|съ
тѣлъмь|тѣлъмь
въꙁнесе|възнесе
сѧ.|сѧ
то|то
колико|коліко
паче|паче
съ|съ
тѣлъмь|тѣлъмь
въста.|въста
къде|къде
сѹть|соуть
невѣрѹющии|невѣроующіі
въскрьсению.|въскрьсенію
къто|къто
сѹть|соуть
повѣжь|повѣжь
ми|мі
не|не
несъмꙑсльнии|несъмъісльніі
ли.|лі
иже|іже
и|і
ѡ|о
твари|тварі
сеи|сеі
не|не
вѣрѹють.|вѣроують
не|не
бо|бо
хотѧть|хотѧть
рещи|рещі
ꙗко|ꙗко
ѿ|от
небꙑтиꙗ|небъітіꙗ
творить|творіть
҃бъ|҃бъ
вьсѧ.|вьсѧ
да|да
по|по
истинѣ|істінѣ
годъ|годъ
нꙑ|нъі
ѥсть|есть
рещи|рещі
оно|оно
слово.|слово
ѹродивꙑи|оуродівъіі
бо|бо
ѹродьсцѣ|оуродьсцѣ
҃глати|҃глаті
имѹть.|імоуть
не|не
стꙑдите|стъідіте
ли|лі
сѧ|сѧ
ѿ|от
небꙑтиꙗ|небъітіꙗ
ничьсоже|нічьсоже
не|не
велѧща|велѧща
творити|творіті
҃бѹ.|҃боу
не|не
вѣси|вѣсі
бо|бо
тꙑ|тъі
како|како
ти|ті
ѿ|от
небꙑтиꙗ|небъітіꙗ
все|все
сѹщеѥ|соущее
сътвори|сътворі
҃бъ.|҃бъ
диꙗволъ|діꙗволъ
же|же
вьсе|вьсе
наречеть|наречеть
сѹщеѥ|соущее
ѿ|от
вещи.|вещі
да|да
ни|ні
ѡтъкѹдѹ|отъкоудоу
же|же
не|не
бѹдеть|боудеть
нꙑ|нъі
льꙁѣ|льзѣ
раꙁѹмѣти|разоумѣті
҃ба.|҃ба
ѥстьствъмь|естьствъмь
же|же
бо|бо
ничьтоже|нічьтоже
ꙁъло.|зъло
по|по
вашемѹ|вашемоу
же|же
иꙁволению|ізволенію
и|і
добро|добро
и|і
ꙁъло.|зъло
ѥстьство|естьство
бо|бо
все|все
добродѣиствьно|добродѣіствьно
ѥсть.|есть
нъ|нъ
пѹтиѥ|поутіе
нꙑ|нъі
ꙁълии|зъліі
ꙁагражають|загражають
҃бгораꙁѹмию|҃бгоразоумію
ѹмъ|оумъ
нашь.|нашь
҃ба|҃ба
бо|бо
въ|въ
҃члвкꙑ|҃члвкъі
съводѧть.|съводѧть
и|і
въ|въ
гадꙑ.|гадъі
и|і
въ|въ
дрѣва.|дрѣва
елма|елма
бо|бо
наша|наша
҃дша|҃дша
ѿ|от
самого|самого
сѹщьства|соущьства
ѥсть.|есть
то|то
ѹже|оуже
҃бжиѥ|҃бжіе
сѹщьство|соущьство
въ|въ
томь|томь
нарекѹть|нарекоуть
аще|аще
речемъ|речемъ
имъ|імъ
ꙗко|ꙗко
҃стꙑи|҃стъіі
҃дхъ|҃дхъ
храмъ|храмъ
себѣ|себѣ
сътвори|сътворі
въ|въ
дѣвѣ|дѣвѣ
то|то
рѹгають|роугають
сѧ.|сѧ
и|і
аще|аще
речемъ|речемъ
въ|въ
҃дховьнꙑи|҃дховьнъіі
храмъ|храмъ
въсели|въселі
сѧ.|сѧ
то|то
и|і
тѹ|тоу
рѹгають|роугають
сѧ.|сѧ
а|а
сами|самі
въ|въ
вранꙑ|вранъі
и|і
въ|въ
дѧтелꙑ.|дѧтелъі
въ|въ
мѹхꙑ|моухъі
и|і
въ|въ
ѹсѣница.|оусѣніца
и|і
въ|въ
инъ|інъ
вьсь|вьсь
гадъ|гадъ
божиѥ|божіе
сѹщьство|соущьство
въводѧть.|въводѧть
тоже|тоже
не|не
стꙑдѧть|стъідѧть
сѧ|сѧ
тѣмь|тѣмь
мьртво|мьртво
и|і
глѹхо|глоухо
нѣкако|нѣкако
капище.|капіще
слѹжению|слоуженію
иꙁъобрѣтъше|ізъобрѣтъше
не|не
посрамлꙗѥте|посрамлꙗете
ли|лі
сѧ.|сѧ
видѧще|відѧще
сквьрньнꙑꙗ|сквьрньнъіꙗ
ваша|ваша
чьсти|чьсті
и|і
вѣрꙑ.|вѣръі
по|по
что|что
ли|лі
҃глѥте|҃глете
не|не
въскрьснѹть|въскрьсноуть
телеса.|телеса
по|по
чьто|чьто
ли|лі
тѣло|тѣло
се|се
ꙁълодѣльно|зълодѣльно
мѣните.|мѣніте
ѿкѹдѹ|откоудоу
ли|лі
вѣси|вѣсі
҃ба|҃ба
повѣжь|повѣжь
ми.|мі
ѿкѹдѹ|откоудоу
ли|лі
вьсего|вьсего
вѣдѣниꙗ|вѣдѣніꙗ
сѹщаꙗ|соущаꙗ
вѣси.|вѣсі
ѿкѹдѹ|откоудоу
ли|лі
ѥсть.|есть
философъ|філософъ
навꙑклъ|навъіклъ
филосоѳии.|філосоѳіі
ѡ|о
великаꙗ|велікаꙗ
немощь.|немощь
да|да
҃влка|҃влка
ꙁемльнꙑи|земльнъіі
вьсе|вьсе
творить|творіть
ѥже|еже
волѧ.|волѧ
а|а
҃бъ|҃бъ
ꙁълꙑимъ|зълъіімъ
не|не
мѡжеть|можеть
волѧ|волѧ
творити.|творіті
а|а
и|і
съ|съ
проста|проста
аще|аще
бꙑ|бъі
части|часті
не|не
бꙑло|бъіло
добрꙑ|добръі
въ|въ
҃члвцѣ.|҃члвцѣ
то|то
не|не
бꙑ|бъі
бꙑлъ|бъілъ
не|не
можеть|можеть
бо|бо
на|на
приснѣ|пріснѣ
ꙁълꙑими|зълъіімі
състоꙗти|състоꙗті
сѧ|сѧ
҃члкъ.|҃члкъ
аще|аще
не|не
бѹдеть|боудеть
ни|ні
хѹда|хоуда
добра|добра
въ|въ
немь.|немь
аще|аще
бо|бо
бꙑ|бъі
непримѣсьнъ.|непрімѣсьнъ
добротѣ|добротѣ
бꙑлъ.|бъілъ
то|то
давьно|давьно
бꙑ|бъі
ѹбо|оубо
погꙑблъ.|погъіблъ
тако|тако
бо|бо
ѥсть|есть
нравъ|нравъ
ꙁъли|зълі
вьсѧкої|вьсѧкоі
по|по
истинѣ|істінѣ
ѡбѹродѣша|обоуродѣша
ꙁовѹщеи|зовоущеі
сѧ|сѧ
мѹдри.|моудрі
аще|аще
да|да
тѣло|тѣло
ѥсть|есть
ꙁъло|зъло
то|то
вьсе|вьсе
беꙁ|без
ѹма|оума
ѥсть|есть
видимоѥ.|відімое
и|і
вода|вода
и|і
ꙁима|зіма
и|і
҃слнце|҃слнце
и|і
въꙁдѹхъ|въздоухъ
бо|бо
тѣло|тѣло
ѥсть|есть
аще|аще
и|і
не|не
чьрство.|чьрство
повѣдоваша|повѣдоваша
