torot_word|deep_cleaned
и̇|і
жьльбаби|жьльбабі
посмикаѫ̇щии̇хь|посмікаѫщііхь
сѧ|сѧ
вь|вь
неи̇|неі
и̇|і
поꙁнаи̇|познаі
кто|кто
є̇сть|есть
вⷭ҇ѣ|всѣ
си|сі
сьтвориль|сьтворіль
и̇|і
походи|поході
мⷪре|море
невиⷣмо|невідмо
немокрьнимы|немокрьнімъі
стопамы|стопамъі
а̇|а
е̇же|еже
ꙩ̇|о
а̇склипиа̇|аскліпіа
и̇|і
галина|галіна
оу̇поⷣби|оуподбі
ѫ̇|ѫ
ꙁлатѫ|златѫ
и̇конѫ|іконѫ
є̇же|еже
створии̇хѫ|створііхѫ
и̇долослоужителе|ідолослоужітеле
ꙁанеже|занеже
приложисте|пріложісте
сѧ|сѧ
несьмисльнии̇хь|несьмісльнііхь
скотинь|скотінь
беꙁьсловесьниихь|безьсловесьнііхь
ꙗ̇кожⷷ҇|ꙗкоже
г͠ь|г҃ь
реⷱ҇|реч
оу̇сти|оусті
д͠ꙿвдⷪвы|д҃вдовъі
гл͠ѧ|гл҃ѧ
и̇доль|ідоль
ѫ̇ꙁыкь|ѫзъікь
сребро|сребро
и̇|і
ꙁлато|злато
дѣль|дѣль
рѫкь|рѫкь
чл͠вчьскь|чл҃вчьскь
оу̇ста|оуста
и̇мѧть|імѧть
и̇|і
не|не
глѧть|глѧть
ꙩ̇чи|очі
и̇маѫ̇ть|імаѫть
и̇|і
не|не
видѧть|відѧть
оу̇ши|оуші
и̇|і
ноꙁⷣры|ноздръі
и̇|і
прочаа̇|прочаа
сиихь|сііхь
поⷣбꙿнии̇мь|подбніімь
да|да
бѫдѫть|бѫдѫть
творѧщеи̇|творѧщеі
ѧ̇|ѧ
и̇|і
вьси|вьсі
надⷺѧ̇ще|надѣѧще
сѧ|сѧ
на|на
нѫ|нѫ
ꙁато|зато
приложисте|пріложісте
сѧ|сѧ
несьмислъныи̇хь|несьміслънъііхь
скотинъ|скотінъ
а̇|а
ѥ̇же|еже
ѡ̇|о
плантонѣ|плантонѣ
и̇|і
диꙩ̇нисиа̇|діонісіа
и̇|і
филистиꙩ̇на|філістіона
и̇|і
ѥ̇вьсевиꙗ̇|евьсевіꙗ
и̇|і
прочии̇хꙿ|прочііх
философь|філософь
ꙁлѣ|злѣ
погрѫжаѫ̇ще|погрѫжаѫще
люди|люді
вь|вь
геꙩ̇нѣ|геонѣ
а̇|а
е̇же|еже
ꙩ̇|о
дрѣвѣ|дрѣвѣ
сивила|сівіла
реⷱ҇|реч
ѡ̇|о
трьблаженоє̇|трьблаженое
дрѣво|дрѣво
на|на
немьже|немьже
хьⷭ҇|хьс
распѧть|распѧть
сѧ|сѧ
а̇|а
ꙩ̇|о
горахь|горахь
є̇же|еже
реⷱ҇|реч
а̇|а
и̇|і
а̇нꙿни|анні
и̇|і
а̇мꙿврі|амврі
клеплѫть|клеплѫть
а̇сли|аслі
вь|вь
нии̇хьже|нііхьже
хьⷭ҇|хьс
вь|вь
рожьⷣствѣ|рожьдствѣ
си|сі
положень|положень
быⷭ҇|бъіс
а̇|а
е̇же|еже
ѻ̇|о
камени|камені
є̇же|еже
положень|положень
быⷭ҇|бъіс
на|на
гробѣ|гробѣ
г͠нѣⷨ҇|г҃нѣм
ꙗ̇коже|ꙗкоже
пррⷪ҇кь|пррокь
гл͠еть|гл҃еть
камень|камень
є̇гоже|егоже
искоусишѧ|іскоусішѧ
ꙁижѫⷣщєи̇|зіжѫдщеі
сьи̇|сьі
роди|роді
сѧ|сѧ
вь|вь
главѣ|главѣ
ѫ̇глоу|ѫглоу
е̇да|еда
могѫть|могѫть
бꙁ͠и|бз҃і
ваши|ваші
ꙁа|за
чл͠ка|чл҃ка
ꙁакалае̇ма|закалаема
принисті|пріністі
и̇нѫ|інѫ
жрьтвѫ|жрьтвѫ
ѥ̇го|его
ради|раді
ꙗ̇коже|ꙗкоже
г͠ь|г҃ь
ѥ̇гаⷣ|егад
а̇мвраа̇мь|амвраамь
приведе|пріведе
сн͠а|сн҃а
своє̇гѻ|своего
на|на
жрьтвѫ|жрьтвѫ
ѻ̇вьна|овьна
на|на
мѣсто|мѣсто
є̇го|его
покаꙁа|показа
ваши|ваші
бв͠е|бв҃е
ни|ні
е̇дꙿно|едно
ѿ|от
сиі̇хь|сііхь
покаꙁꙋѫ̇ть|показоуѫть
а̇ꙁь|азь
же|же
бж͠естꙿвьни|бж҃ествьні
серафимьскы|серафімьскъі
ѧ̇ꙁы̇кь|ѧзъікь
павловь|павловь
ꙗ̇коже|ꙗкоже
мльни|мльні
ꙗ̇вить|ꙗвіть
сѧ|сѧ
на|на
н͠бо|н҃бо
сиа̇є̇ть|сіаеть
ѿ|от
и̇стока|істока
до|до
ꙁападꙿ|запад
такоже|такоже
и̇|і
сьи̇|сьі
бл͠жении̇|бл҃женіі
пишєть|пішеть
по|по
вѫсѣхь|вѫсѣхь
градовь|градовь
и̇|і
странахь|странахь
распоущаѧ̇|распоущаѧ
є̇пистолиѩ̇|епістоліѧ
въꙁиваѥ̇|възівае
всѣхь|всѣхь
ѡт|от
мѫкь|мѫкь
кь|кь
ст͠оу|ст҃оу
и̇|і
въ|въ
жиꙁнь|жізнь
вѣчꙿнѫѫ̇|вѣчнѫѫ
видѣсте|відѣсте
и̇|і
кыѳарѫ|къіѳарѫ
бг͠оглаⷭ҇наа̇го|бг҃огласнааго
дв͠да|дв҃да
ѿсѣкаѫ̇ща|отсѣкаѫща
вьсѧ|вьсѧ
риторьскѫѫ̇|ріторьскѫѫ
хитрость|хітрость
и̇|і
сп͠саѧ̇|сп҃саѧ
вꙿсѣхь|всѣхь
хꙩтѧщии̇хь|хотѧщііхь
славити|славіті
б͠а|б҃а
вь|вь
неи̇|неі
вѣдѣ|вѣдѣ
чоустє|чоусте
слѣпꙿцы|слѣпцъі
никогаⷣже|нікогадже
видѧще|відѧще
беꙁоумꙿни|безоумні
пꙿси|псі
погани|погані
ꙩ̇слета|ослета
товарь|товарь
носѧще|носѧще
въꙁьдвигꙿнѣтє|възьдвігнѣте
ѡ̇каменена|окаменена
ваша|ваша
ср͠ца|ср҃ца
и̇|і
поꙁнаи̇те|познаіте
б͠а|б҃а
нш͠его|нш҃его
і̇с|іс
хаⷭ҇|хас
ꙗ̇ко|ꙗко
томоу|томоу
подобає̇ть|подобаеть
слава|слава
вь|вь
вѣкы|вѣкъі
а̇минꙿ|амін
Почоудивь|почоудівь
сѧ|сѧ
риторь|ріторь
ѡ̇тиде|отіде
цр͠ъ|цр҃ъ
же|же
и̇|і
весь|весь
народь|народь
оу̇срамишѧ|оусрамішѧ
сѧ|сѧ
ꙃѣло|зѣло
прочи|прочі
же|же
риторыи̇|ріторъіі
ꙋбоꙗ̇шѧ|оубоꙗшѧ
сѧ|сѧ
тогаⷣ|тогад
реⷱ҇|реч
цр͠ь|цр҃ь
кь|кь
прочимь|прочімь
риторомь|ріторомь
придѣте|прідѣте
помолитє|помоліте
сѧ|сѧ
великомоу|велікомоу
б͠оу|б҃оу
а̇полоноу|аполоноу
е̇да|еда
ви|ві
бѫде|бѫде
вьꙁꙿможно|вьзможно
прѣпрѣти|прѣпрѣті
ѫ̇|ѫ
ѿвѣщашѧ|отвѣщашѧ
же|же
ритори|ріторі
є̇диноглаⷭ҇но|едіногласно
рекоше|рекоше
цр͠оу|цр҃оу
прьвыи̇|прьвъіі
нашь|нашь
прѣмѫдри|прѣмѫдрі
паде|паде
како|како
ми|мі
смѣє̇|смѣе
ѡ̇вѣщати|овѣщаті
ѥ̇и̇|еі
тогаⷣ|тогад
раꙁꙿгнѣвавь|разгнѣвавь
сѧ|сѧ
цр͠ь|цр҃ь
повелѣ|повелѣ
посрѣдѣ|посрѣдѣ
граⷣ|град
наложити|наложіті
ѻ̇гꙿнь|огнь
и̇|і
тако|тако
живіхь|жівіхь
пожещии̇̇|пожещіі
.н͠.|н҃
риторь|ріторь
гл͠а|гл҃а
ꙗ̇ко|ꙗко
женⷶ|жена
вы|въі
е̇дꙿна|една
прѣꙩ̇дѣлѣ|прѣодѣлѣ
и̇|і
раꙁьгорѣ|разьгорѣ
сѧ|сѧ
ꙩ̇гнь|огнь
срѣдѣ|срѣдѣ
града|града
и̇|і
ѥ̇мьше|емьше
вои̇ни|воіні
.н͠.|н҃
риторь|ріторь
и̇|і
влѣчахѫ|влѣчахѫ
кь|кь
пламенꙋ|пламеноу
ѿвѣщавꙿши|отвѣщавші
же|же
ѥ̇динь|едінь
ѿ|от
нии̇хь|нііхь
реⷱ҇|реч
кь|кь
нимь|німь
ѻ̇|о
горѣ|горѣ
намь|намь
намь|намь
ꙗ̇ко|ꙗко
врѣмѧ|врѣмѧ
ѡ̇|о
шествиꙗ̇|шествіꙗ
нашего|нашего
оу̇же|оуже
приспѣ|пріспѣ
дн͠есь|дн҃есь
ни|ні
вь|вь
чтоже|чтоже
выⷭ҇|въіс
наша|наша
прѣмѫдрость|прѣмѫдрость
нь|нь
придѣтє|прідѣте
да|да
сѧ|сѧ
помолимь|помолімь
ст͠ѣи̇|ст҃ѣі
ꙗ̇ко|ꙗко
да|да
дасть|дасть
намь|намь
х͠во|х҃во
ꙁнⷶмениѥ̇|знаменіе
понеже|понеже
тѣмь|тѣмь
ꙩ̇брѣщемь|обрѣщемь
мало|мало
покоꙗ̇|покоꙗ
и̇|і
придошѧ|прідошѧ
и̇|і
припадошѧ|пріпадошѧ
на|на
ногоу|ногоу
є̇ѫ̇|еѫ
гл͠ѧще|гл҃ѧще
мⷱ҇нце|мчнце
хв͠а|хв҃а
мⷧ҇имь|млімь
ти|ті
сѧ|сѧ
дажьⷣ|дажьд
намь|намь
хв͠о|хв҃о
ꙁнамєниѥ̇|знаменіе
ꙗ̇ко|ꙗко
да|да
ѿврьꙁеть|отврьзеть
намь|намь
двери|двері
раи̇скыѧ̇|раіскъіѧ
тогаⷣ|тогад
бл͠женаꙗ̇|бл҃женаꙗ
напльни|напльні
вьсѧ|вьсѧ
радости|радості
реⷱ҇|реч
кь|кь
нымь|нъімь
бл͠жени|бл҃жені
є̇стевы|естевъі
ꙁане|зане
и̇ꙁбѣгосте|ізбѣгосте
соує̇тꙿнаа̇го|соуетнааго
прѣльщениꙗ̇|прѣльщеніꙗ
и̇|і
поꙁнаны|познанъі
бысте|бъісте
ѡт|от
б͠а|б҃а
и̇|і
се|се
приѧ̇ти|пріѧті
и̇мате|імате
кр͠щение̇|кр҃щеніе
хв͠о|хв҃о
вь|вь
пламени|пламені
и̇|і
неоу̇страшите|неоустрашіте
сѧ|сѧ
мало|мало
врѣмѧ|врѣмѧ
нь|нь
поменѣте|поменѣте
ꙗ̇ко|ꙗко
є̇сть|есть
жеꙁнь|жезнь
вѣчꙿнаа̇|вѣчнаа
и̇|і
се|се
рекь|рекь
да|да
да|да
комоужоⷣ|комоужод
хв͠о|хв҃о
ꙁнамениѥ̇|знаменіе
и̇|і
тако|тако
вьврьгошѧ|вьврьгошѧ
и̇хь|іхь
вь|вь
ꙩ̇гꙿнь|огнь
и̇|і
коньча|коньча
сѧ|сѧ
течениѥ̇|теченіе
и̇хь|іхь
мцⷭ҇а|мцса
декебра|декебра
.і͠ꙁ.|і҃з
дн͠ь|дн҃ь
ѻ̇брѣтошѧ|обрѣтошѧ
же|же
сѧ|сѧ
мощи|мощі
и̇хь|іхь
цѣли|цѣлі
ꙗ̇ко|ꙗко
не|не
прикоснѫти|прікоснѫті
сѧ|сѧ
и̇мь|імь
ꙩ̇гнь|огнь
ни|ні
до|до
е̇диного|едіного
власа|власа
веⷱроу|вечроу
же|же
бывꙿшоу|бъівшоу
придошѧ|прідошѧ
бг͠обоꙗ̇ꙁꙿны|бг҃обоꙗзнъі
мѫжие̇|мѫжіе
и̇|і
вьꙁѧшѧ|вьзѧшѧ
честьниѫ̇|честьніѫ
и̇хь|іхь
мощи|мощі
и̇|і
пⷪложишѧ|положішѧ
и̇хь|іхь
вь|вь
чтⷭ҇ьнѣмь|чтсьнѣмь
мѣста|мѣста
Видѣвьши|відѣвьші
же|же
народи|народі
чюдо|чоудо
бывꙿшее̇|бъівшее
вѣровашѧ|вѣровашѧ
мꙿножьство|множьство
вь|вь
хаⷭ҇|хас
симь|сімь
же|же
конꙿчавьшимь|кончавьшімь
сѧ|сѧ
реⷱ҇|реч
цр͠ь|цр҃ь
не|не
достѧжаи̇|достѧжаі
мꙵ҇|м
да|да
не|не
ѡ̇срамотѧ|осрамотѧ
краснѫѫ̇|краснѫѫ
и̇|і
славꙿнѫѫ̇|славнѫѫ
порьфирѫ|порьфірѫ
реⷱ҇|реч
бⷧ҇женаа̇|блженаа
кь|кь
немоу|немоу
чины|чінъі
е̇лико|еліко
тѧ|тѧ
наоу̇чить|наоучіть
ѡ̇ц͠ь|оц҃ь
ти|ті
диꙗ̇воль|діꙗволь
а̇ꙁь|азь
бо|бо
виждѫ|віждѫ
ꙗ̇ко|ꙗко
мꙿного|много
народа|народа
дн͠есь|дн҃есь
и̇мать|імать
вѣровати|вѣроваті
вь|вь
хаⷭ҇|хас
паче|паче
же|же
ѡт|от
твоѫ̇|твоѫ
полатѫ|полатѫ
тогаⷣ|тогад
раꙁьгорѣвь|разьгорѣвь
сѧ|сѧ
цр͠ъ|цр҃ъ
ѿ|от
диа̇вола|діавола
повелѣ|повелѣ
сьвлѣщи|сьвлѣщі
ѫ̇|ѫ
сь|сь
цр͠ьскыѫ̇|цр҃ьскъіѫ
ꙩ̇дежⷣѫ|одеждѫ
и̇|і
тако|тако
біти|біті
ѫ̇|ѫ
говѧжаⷣми|говѧжадмі
жилами|жіламі
на|на
дꙿва|два
чаⷭ҇|час
и̇|і
потомꙿ|потом
вꙿврѣщи|вврѣщі
ѫ̇|ѫ
вь|вь
темꙿницѫ|темніцѫ
тогаⷣ|тогад
бл͠женаа̇|бл҃женаа
ц͠рица|ц҃ріца
агоуста|агоуста
жена|жена
же|же
ц͠рева|ц҃рева
желаа̇ше|желааше
видѣти|відѣті
бл͠женѫ|бл҃женѫ
ѩ̇|ѧ
и̇|і
не|не
смѣꙗ̇ше|смѣꙗше
страха|страха
ради|раді
цр͠ва|цр҃ва
чюла|чоула
бо|бо
бѣ|бѣ
ꙩ̇|о
прѣмѫдрости|прѣмѫдрості
є̇ѫ̇|еѫ
и̇|і
ѻ̇|о
красотѣ|красотѣ
є̇и̇|еі
въ|въ
ѥ̇динь|едінь
же|же
дн͠ь|дн҃ь
воѥ̇вода|воевода
нѣкои̇|нѣкоі
цр͠вь|цр҃вь
и̇менемь|іменемь
порьфириꙩ̇нꙿ|порьфіріон
и̇|і
вьлѣꙁь|вьлѣзь
вь|вь
полати|полаті
цр͠ичини|цр҃ічіні
гл͠а|гл҃а
є̇моу|емоу
цр͠ца|цр҃ца
а̇вьгоуста|авьгоуста
ꙁаклинаѫ̇|заклінаѫ
те|те
порьфириѡ̇не|порьфіріоне
е̇же|еже
ти|ті
и̇мамь|імамь
рещи|рещі
и̇мѣи̇|імѣі
вь|вь
срцⷣи|срцді
си|сі
желає̇ть|желаеть
мы|мъі
срцⷣе|срцде
да|да
бии̇хь|бііхь
сѧ|сѧ
набесѣдоувала|набесѣдоувала
и̇|і
насладила|насладіла
бж͠ествьниѫ̇|бж҃ествьніѫ
бесѣды|бесѣдъі
бл͠женѧ|бл҃женѧ
е̇катеринѫ|екатерінѫ
гл͠а|гл҃а
ѥ̇и̇|еі
пⷪрьфириꙩ̇нꙿ|порьфіріон
а̇ꙁь|азь
ти|ті
готовь|готовь
є̇сьмь|есьмь
на|на
тыѫ̇ꙁы̇|тъіѫзъі
работѫ|работѫ
ꙩ̇|о
цр͠це|цр҃це
бѫди|бѫді
готова|готова
и̇|і
сиѭ̇|сіѭ
нощь|нощь
приведѫ|пріведѫ
тѧ|тѧ
кь|кь
бл͠женѣи̇|бл҃женѣі
є̇катеринѣ|екатерінѣ
веⷱ҇роу|вечроу
же|же
бивꙿшоу|бівшоу
приде|пріде
порьфириꙩ̇нꙿ|порьфіріон
кь|кь
неи̇|неі
гл͠ѧ|гл҃ѧ
и̇ꙁиди|ізіді
цр͠це|цр҃це
да|да
и̇девѣ|ідевѣ
ꙗ̇мо|ꙗмо
желає̇ши|желаеші
тогаⷣ|тогад
сь|сь
дрьꙁновениє̇мь|дрьзновеніемь
вьставꙿши|вьставші
и̇де|іде
сь|сь
нимь|німь
цр͠ца|цр҃ца
же|же
даде|даде
ꙁлатиць|златіць
мꙿного|много
прьвомоу|прьвомоу
темьныи̇чаромь|темьнъіічаромь
вьниде|вьніде
вь|вь
внѫтрьнѫѫ̇|внѫтрьнѫѫ
темꙿницѩ|темніцѧ
и̇|і
выдѣ|въідѣ
ѫ̇|ѫ
сиꙗ̇ѫ̇ще|сіꙗѫще
лицє|ліце
е̇и̇|еі
въ|въ
тьмѣ|тьмѣ
ꙗ̇ко|ꙗко
и̇|і
слн͠це|слн҃це
въпадꙿнѫвꙿши|въпаднѫвші
же|же
вь|вь
страсѣ|страсѣ
припаде|пріпаде
кь|кь
ногама|ногама
е̇и̇|еі
гл͠ѫ|гл҃ѫ
бл͠жена|бл҃жена
є̇си|есі
вь|вь
женахь|женахь
твоѥ̇|твое
бо|бо
лице|ліце
нѣсть|нѣсть
ꙗ̇коже|ꙗкоже
нь|нь
ꙁемьныхꙿ|земьнъіх
нь|нь
славѣ|славѣ
нб͠снѣи̇|нб҃снѣі
и̇спльны|іспльнъі
сѧ|сѧ
желаа̇хь|желаахь
бо|бо
много|много
дн͠и|дн҃і
выдѣти|въідѣті
тѧ|тѧ
и̇|і
се|се
споⷣбии̇хъ|сподбііхъ
сѧ|сѧ
дн͠есь|дн҃есь
и̇|і
въꙁрадова|възрадова
сѧ|сѧ
дш͠а|дш҃а
моꙗ̇|моꙗ
реⷱ҇|реч
ѥ̇и̇|еі
бл͠женаа̇|бл҃женаа
бл͠жена|бл҃жена
е̇си|есі
и̇|і
ти|ті
цр͠це|цр҃це
ꙗ̇ко|ꙗко
вижⷣѫ|віждѫ
вѣнець|вѣнець
десѧтимь|десѧтімь
а̇нг͠ломь|анг҃ломь
носимь|носімь
ꙗ̇ко|ꙗко
да|да
положить|положіть
є̇го|его
на|на
главѣ|главѣ
твоѥ̇и̇|твоеі
и̇|і
по|по
трехь|трехь
дн͠ехь|дн҃ехь
ѻ̇блѣчеши|облѣчеші
ѥ̇го|его
и̇|і
вьꙁидеши|вьзідеші
на|на
нб͠о|нб҃о
вь|вь
вѣчꙿныи̇хь|вѣчнъііхь
бл͠гь|бл҃гь
на|на
несконьчаѥ̇мо|несконьчаемо
цр͠ьствиѥ̇|цр҃ьствіе
г͠а|г҃а
н͠шего|н҃шего
і̇с͠а|іс҃а
хаⷭ҇|хас
нꙿ|н
не|не
оу̇страши|оустраші
сѧ|сѧ
цр͠ева|цр҃ева
прѣщениꙗ̇|прѣщеніꙗ
хьⷭ҇|хьс
бо|бо
ти|ті
ѥ̇сть|есть
на|на
помощь|помощь
реⷱ҇|реч
цр͠ца|цр҃ца
кꙿ|к
нⷷ|не
боѫ̇|боѫ
сѧ|сѧ
мѫкь|мѫкь
ꙗ̇ко|ꙗко
ꙁапрѣщениꙗ̇|запрѣщеніꙗ
