torot_word|deep_cleaned
мънозѣ|мънозѣ
мысли|мъіслі
и|і
въ|въ
печали|печалі
крѣпъцѣ|крѣпъцѣ
и|і
тꙗжьцѣ|тꙗжьцѣ
и|і
страшьнѣ|страшьнѣ
како|како
предати|предаті
сꙗ|сꙗ
на|на
страсть|страсть
како|како
пострадати|пострадаті
и|і
течениѥ|теченіе
съконьчати|съконьчаті
и|і
вѣру|вѣру
съблюсти|съблюсті
ꙗко|ꙗко
да|да
и|і
щадимыи|щадімъіі
вѣньць|вѣньць
прииметь|прііметь
от|от
рукы|рукъі
вьседьржителевы|вьседьржітелевъі
и|і
видѣвъ|відѣвъ
възбьнувъ|възбьнувъ
рано|рано
ꙗко|ꙗко
годъ|годъ
ѥсть|есть
утрьнии|утрьніі
бѣ|бѣ
же|же
въ|въ
ст҃оую|ст҃оую
недѣлю|недѣлю
рече|рече
къ|къ
прозвутеру|прозвутеру
своѥму|своему
въставъ|въставъ
начьни|начьні
заутрьнюю|заутрьнюю
самъ|самъ
же|же
обувъ|обувъ
нозѣ|нозѣ
свои|своі
и|і
умывъ|умъівъ
лице|ліце
своѥ|свое
начатъ|начатъ
молити|моліті
сꙗ|сꙗ
къ|къ
господу|господу
богу|богу
Посълании|посъланіі
же|же
приидоша|пріідоша
отъ|отъ
Ст҃опълка|ст҃опълка
на|на
Льто|льто
ночь|ночь
и|і
подъступиша|подъступіша
близъ|блізъ
и|і
слышаша|слъішаша
гласъ|гласъ
блаженааго|блаженааго
страстотьрпьца|страстотьрпьца
поюща|поюща
псалтырь|псалтъірь
заутрьнюю|заутрьнюю
бꙗше|бꙗше
же|же
ѥму|ему
и|і
вѣсть|вѣсть
о|о
убиѥнии|убіеніі
ѥго|его
и|і
начатъ|начатъ
пѣти|пѣті
г҃и|г҃і
чьто|чьто
сѧ|сѧ
умножиша|умножіша
сътужающии|сътужающіі
мънози|мънозі
въсташа|въсташа
на|на
мѧ|мѧ
и|і
прочаꙗ|прочаꙗ
псалмы|псалмъі
до|до
коньца|коньца
и|і
начатъ|начатъ
пѣти|пѣті
псалтырь|псалтъірь
обидоша|обідоша
мꙗ|мꙗ
пси|псі
мнози|мнозі
и|і
уньци|уньці
тучьни|тучьні
одьржаша|одьржаша
мꙗ|мꙗ
и|і
пакы|пакъі
г҃и|г҃і
б҃е|б҃е
мои|моі
на|на
тѧ|тѧ
уповахъ|уповахъ
спаси|спасі
мꙗ|мꙗ
таже|таже
по|по
семь|семь
канонъ|канонъ
и|і
коньчавъшю|коньчавъшоу
ѥму|ему
утрьнюю|утрьнюю
начатъ|начатъ
молити|моліті
сꙗ|сꙗ
зьрꙗ|зьрꙗ
къ|къ
иконѣ|іконѣ
господьни|господьні
рече|рече
г҃и|г҃і
ис҃ъ|іс҃ъ
х҃е|х҃е
иже|іже
симь|сімь
образъмь|образъмь
ꙗви|ꙗві
сꙗ|сꙗ
на|на
земли|землі
изволивы|ізволівъі
волею|волею
пригвоздити|прігвоздіті
сꙗ|сꙗ
на|на
крьстѣ|крьстѣ
и|і
приимъ|пріімъ
страсть|страсть
грѣхъ|грѣхъ
ради|раді
нашихъ|нашіхъ
съподоби|съподобі
и|і
мѧ|мѧ
приꙗти|пріꙗті
страсть|страсть
и|і
ꙗко|ꙗко
услыша|услъіша
шпътъ|шпътъ
зълъ|зълъ
окрьстъ|окрьстъ
шатьра|шатьра
и|і
трьпьтьнъ|трьпьтьнъ
бывъ|бъівъ
и|і
начатъ|начатъ
сльзы|сльзъі
испущати|іспущаті
отъ|отъ
очию|очію
своею|своею
и|і
гл҃ааше|гл҃ааше
слава|слава
ти|ті
г҃и|г҃і
о|о
вьсемь|вьсемь
ꙗко|ꙗко
съподобилъ|съподобілъ
мꙗ|мꙗ
ѥси|есі
зависти|завісті
ради|раді
приꙗти|пріꙗті
сию|сію
горькую|горькую
съмьрть|съмьрть
и|і
все|все
престрадати|престрадаті
любъве|любъве
ради|раді
словесе|словесе
твоѥго|твоего
не|не
въсхотѣхомъ|въсхотѣхомъ
възискати|възіскаті
себе|себе
самъ|самъ
ничто же|нічтоже
себе|себе
изволихъ|ізволіхъ
по|по
апc҇лѹ|апслоу
любы|любъі
вьсе|вьсе
тьрпить|тьрпіть
всему|всему
вѣру|вѣру
ѥмлеть|емлеть
и|і
не|не
ищьть|іщьть
своихъ|своіхъ
си|сі
и|і
пакы|пакъі
боꙗзни|боꙗзні
въ|въ
любъви|любъві
нѣсть|нѣсть
съвьршенаꙗ|съвьршенаꙗ
бо|бо
любы|любъі
вънъ|вънъ
отъмещеть|отъмещеть
боꙗзнь|боꙗзнь
тѣмь|тѣмь
владыко|владъіко
душа|душа
моꙗ|моꙗ
въ|въ
руку|руку
твоѥю|твоею
въину|въіну
ѧко|ѧко
закона|закона
твоѥго|твоего
не|не
забыхъ|забъіхъ
ꙗко|ꙗко
господеви|господеві
годѣ|годѣ
бысть|бъість
тако|тако
буди|буді
и|і
узьрѣста|узьрѣста
попинъ|попінъ
его|его
и|і
отрокъ|отрокъ
иже|іже
служааше|служааше
ѥму|ему
и|і
видѣвъша|відѣвъша
господина|господіна
своѥго|своего
дрꙗхла|дрꙗхла
и|і
печалию|печалію
облиꙗна|обліꙗна
суща|суща
зѣло|зѣло
расплакастасꙗ|расплакастасꙗ
сꙗ|сꙗ
зѣло|зѣло
и|і
гл҃аста|гл҃аста
милыи|мілъіі
гн҃е|гн҃е
наю|наю
и|і
драгыи|драгъіі
колико|коліко
бл҃гости|бл҃гості
испълненъ|іспълненъ
бысть|бъість
ꙗко|ꙗко
не|не
въсхотѣ|въсхотѣ
противити|протівіті
сꙗ|сꙗ
҅брату҆|брату
любъве|любъве
ради|раді
хв҃ы|хв҃ъі
а|а
коликы|колікъі
воѣ|воѣ
дьржа|дьржа
въ|въ
руку|руку
своѥю|своею
и|і
си|сі
рекъша|рекъша
умилиста|уміліста
сѧ|сѧ
и|і
абиѥ|абіе
узьрѣ|узьрѣ
текущиихъ|текущііхъ
къ|къ
шатьру|шатьру
блистаниѥ|блістаніе
оружиꙗ|оружіꙗ
и|і
мечьное|мечьное
оцѣщение|оцѣщеніе
и|і
без|без
милости|мілості
прободено|прободено
бысть|бъість
чьстьное|чьстьное
и|і
многомилостивое|многомілостівое
тѣло|тѣло
свѧтаго|свѧтаго
и|і
блаженааго|блаженааго
Христова|хрістова
страстотьрпьца|страстотьрпьца
Бориса|боріса
насунуша|насунуша
копии|копіі
оканьнии|оканьніі
Путьша|путьша
Тальць|тальць
Еловичь|еловічь
Лꙗшько|лꙗшько
видѣвъ|відѣвъ
же|же
отрокъ|отрокъ
ѥго|его
вьрже|вьрже
сꙗ|сꙗ
на|на
тѣло|тѣло
блаженааго|блаженааго
рекыи|рекъіі
да|да
не|не
остану|остану
тебе|тебе
господине|господіне
мои|моі
драгыи|драгъіі
да|да
идеже|ідеже
красота|красота
тѣла|тѣла
твоѥго|твоего
увꙗдаѥть|увꙗдаеть
ту|ту
и|і
азъ|азъ
съподобленъ|съподобленъ
буду|буду
с|с
тобою|тобою
съконьчати|съконьчаті
животъ|жівотъ
свои|своі
бꙗше|бꙗше
же|же
сь|сь
родъмь|родъмь
угринъ|угрінъ
имьньмь|імьньмь
же|же
Георгии|георгіі
и|і
бѣаше|бѣаше
възложилъ|възложілъ
на|на
нь|нь
гривьну|грівьну
злату|злату
и|і
бѣ|бѣ
любимъ|любімъ
Борисъмь|борісъмь
паче|паче
мѣры|мѣръі
и|і
ту|ту
же|же
и|і
проньзоша|проньзоша
и|і
ꙗко|ꙗко
бысть|бъість
ураненъ|ураненъ
и|і
искочи|іскочі
ꙇ|і
шатьра|шатьра
въ|въ
оторопѣ|оторопѣ
и|і
нача|нача
глаголати|глаголаті
стоꙗще|стоꙗще
округъ|округъ
ѥго|его
чьто|чьто
стоите|стоіте
зьрꙗще|зьрꙗще
Приступивъше|пріступівъше
сконьчаимъ|сконьчаімъ
повелѣное|повелѣное
намъ|намъ
Си|сі
слышавъ|слъішавъ
блаженыи|блаженъіі
начатъ|начатъ
молити|моліті
сꙗ|сꙗ
и|і
милъ|мілъ
сꙗ|сꙗ
имъ|імъ
дѣꙗти|дѣꙗті
глаголꙗ|глаголꙗ
братиꙗ|братіꙗ
моꙗ|моꙗ
милаꙗ|мілаꙗ
и|і
любимаꙗ|любімаꙗ
мало|мало
ми|мі
времꙗ|времꙗ
ѡ҃даите|о҃даіте
да|да
понѣ|понѣ
помолю|помолю
сꙗ|сꙗ
богу|богу
моѥму|моему
и|і
възьрѣвъ|възьрѣвъ
на|на
небо|небо
съ|съ
сльзами|сльзамі
и|і
горѣ|горѣ
въздъхнувъ|въздъхнувъ
начатъ|начатъ
молити|моліті
сꙗ|сꙗ
сицими|сіцімі
гл҃ы|гл҃ъі
г҃и|г҃і
боже|боже
мои|моі
многомл҃стивыи|многомл҃стівъіі
и|і
мл҃стивыи|мл҃стівъіі
и|і
премл҃стиве|премл҃стіве
слава|слава
ти|ті
ꙗко|ꙗко
съподобилъ|съподобілъ
мꙗ|мꙗ
ѥси|есі
убѣжати|убѣжаті
отъ|отъ
прельсти|прельсті
житиꙗ|жітіꙗ
сего|сего
льстьнааго|льстьнааго
слава|слава
ти|ті
прещедрыи|прещедръіі
живодавьче|жіводавьче
ꙗко|ꙗко
сподоби|сподобі
мѧ|мѧ
труда|труда
ст҃ыихъ|ст҃ъііхъ
мч҃нкъ|мч҃нкъ
слава|слава
ти|ті
вл҃дко|вл҃дко
цлв҃колюбьче|цлв҃колюбьче
сподобивыи|сподобівъіі
мꙗ|мꙗ
съконьчати|съконьчаті
хотѣние|хотѣніе
ср҃дца|ср҃дца
моѥго|моего
слава|слава
ти|ті
х҃е|х҃е
мъногому|мъногому
ти|ті
мл҃срдию|мл҃срдію
иже|іже
направи|направі
на|на
правыи|правъіі
путь|путь
мирьны|мірьнъі
ногы|ногъі
ногы|ногъі
моꙗ|моꙗ
тещи|тещі
къ|къ
тебе|тебе
бесъблазна|бесъблазна
призьри|прізьрі
съ|съ
высоты|въісотъі
ст҃ынꙗ|ст҃ъінꙗ
твоѥꙗ|твоеꙗ
вижь|віжь
болѣзнь|болѣзнь
ср҃дца|ср҃дца
моѥго|моего
юже|юже
приꙗхъ|пріꙗхъ
ѡ҃|о҃
съродника|съродніка
моѥго|моего
ꙗко|ꙗко
тебе|тебе
ради|раді
умьрщвꙗемъ|умьрщвꙗемъ
ѥсмь|есмь
вь|вь
сь|сь
дн҃ь|дн҃ь
въмѣниша|въмѣніша
мꙗ|мꙗ
ѧко|ѧко
овьна|овьна
на|на
сънѣдь|сънѣдь
вѣси|вѣсі
бо|бо
г҃и|г҃і
мои|моі
ꙗко|ꙗко
не|не
противлю|протівлю
сꙗ|сꙗ
ни|ні
въпрекы|въпрекъі
гл҃ю|гл҃ю
а|а
имыи|імъіі
въ|въ
руку|руку
вьсꙗ|вьсꙗ
воꙗ|воꙗ
оц҃а|оц҃а
моѥго|моего
и|і
вьсꙗ|вьсꙗ
любимыꙗ|любімъіꙗ
оц҃емь|оц҃емь
моимь|моімь
и|і
ничьтоже|нічьтоже
умыслихъ|умъісліхъ
противу|протіву
брату|брату
моѥму|моему
онъ|онъ
же|же
селико|селіко
елико|еліко
възможе|възможе
въздвиже|въздвіже
на|на
мꙗ|мꙗ
да|да
аще|аще
бы|бъі
ми|мі
врагъ|врагъ
поносилъ|поносілъ
протьрпѣлъ|протьрпѣлъ
убо|убо
быхъ|бъіхъ
аще|аще
бы|бъі
ненавидꙗ|ненавідꙗ
