deep_cleaned|text_id
х҃мь|3
г҃мь|3
нашімь|3
імьже|3
велічь|3
по|3
въсѫдѣ|3
свѧтъі|3
твоі|3
въсѫдъ|3
г҃і|3
іже|3
есмъ|3
възѧлі|3
молімъ|3
тѧ|3
да|3
очістітъ|3
нъі|3
отъ|3
грѣхъ|3
нашіхъ|3
і|3
къ|3
небесьсцѣі|3
любъві|3
пріведетъ|3
нъі|3
г҃мь|3
наш|3
мьшѣ|3
в|3
о|3
томьзе|3
просімъ|3
тѧ|3
вьсемогъі|3
б҃же|3
да|3
ѣкоже|3
есмъ|3
скръбьні|3
грѣхъі|3
нашімі|3
мілостьѭ|3
твоеѭ|3
отъ|3
вьсѣхъ|3
зъліі|3
нашіхъ|3
очісті|3
нъі|3
г҃мь|3
надъ|3
оплатъмь|3
пріімі|3
г҃і|3
просімъ|3
тѧ|3
пріносъ|3
сь|3
прінесенъі|3
тебѣ|3
ізбавленіѣ|3
раді|3
чловѣчьска|3
і|3
съдравіе|3
намъ|3
дазь|3
і|3
доушѧ|3
нашѧ|3
і|3
тѣлеса|3
очісті|3
а|3
молітвѫ|3
нашѫ|3
пріімі|3
г҃мь|3
прѣф|3
до|3
вѣчьнъі|3
б҃же|3
тъі|3
есі|3
жівотъ|3
нашь|3
г҃і|3
отъ|3
небъітіѣ|3
бо|3
въ|3
бъітіе|3
сътворілъ|3
нъі|3
есі|3
і|3
отъпадъшѧ|3
въскрѣсі|3
пакъі|3
да|3
намъ|3
не|3
достоітъ|3
тебѣ|3
съгрѣшаті|3
твоѣ|3
же|3
сѫтъ|3
вьсѣ|3
небесьскаѣ|3
і|3
земльскаѣ|3
г҃і|3
да|3
тъі|3
самъ|3
отъ|3
грѣхъ|3
нашіхъ|3
ізбаві|3
нъі|3
х҃мь|3
г҃мь|3
по|3
въсѫдѣ|3
дазь|3
намъ|3
вьсемогъі|3
б҃же|3
да|3
ѣкоже|3
нъі|3
есі|3
небесьскъіѧ|3
піцѧ|3
насъітілъ|3
такозе|3
же|3
і|3
жівотъ|3
нашь|3
сілоѭ|3
твоеѭ|3
оутврьді|3
г҃мь|3
мьшѣ|3
г|3
о|3
томьзе|3
цѣсарьствѣ|3
нашемь|3
г҃і|3
мілостьѭ|3
твоеѭ|3
прізьрі|3
і|3
не|3
отъдазь|3
нашего|3
тоузімъ|3
і|3
не|3
обраті|3
насъ|3
въ|3
плѣнъ|3
народомъ|3
поганьскъімъ|3
х҃а|3
раді|3
г҃і|3
нашего|3
іже|3
цѣсарітъ|3
съ|3
отьцемь|3
і|3
съ|3
свѧтъімь|3
надъ|3
оплатъмь|3
твоѣ|3
ціркънаѣ|3
тврьдь|3
зашчіті|3
нъі|3
г҃і|3
ѭже|3
есі|3
образъмь|3
своімь|3
оуподобілъ|3
ѭже|3
нъі|3
чьстімъ|3
на|3
бальство|3
наше|3
того|3
раді|3
есі|3
намъ|3
вѣчьное|3
обѣцѣніе|3
прінеслъ|3
г҃мь|3
нашімь|3
прѣфаціѣ|3
д|3
да|3
ѣкъіже|3
сѫтъ|3
твоѧ|3
сі|3
слоужьбъі|3
въжлюбленъіѧ|3
такъіже|3
мъісльмі|3
своімі|3
нъі|3
творімъ|3
а|3
тъі|3
самъ|3
г҃і|3
прісно|3
нъі|3
пріемлі|3
да|3
възможемъ|3
правьдьнаѣ|3
твоѣ|3
наслѣдоваті|3
і|3
отъ|3
непріѣзнінъ|3
дѣлъ|3
очістіті|3
сѧ|3
х҃мь|3
г҃мь|3
нашмь|3
імьже|3
велічьство|3
по|3
въсѫдѣ|3
твоѣ|3
свѧтаѣ|3
вьсемогъі|3
б҃же|3
ѣже|3
се|3
нъі|3
пріемлемъ|3
на|3
раздрѣшеніе|3
і|3
на|3
очішченіе|3
намъ|3
бѫдѫ|3
а|3
тъі|3
самъ|3
помоцьѭ|3
твоеѭ|3
вѣчьноѭ|3
зашчіті|3
нъі|3
г҃мь|3
мьшѣ|3
д҃|3
о|3
томьзе|3
просімъ|3
тѧ|3
г҃і|3
въздвігні|3
срьдьца|3
нашѣ|3
къ|3
тебѣ|3
отъ|3
земльскъіхъ|3
похотіі|3
да|3
възможемъ|3
хотѣті|3
небесьскъімъ|3
твоімъ|3
надъ|3
оплатъмь|3
къіже|3
даръі|3
імамъ|3
прѣдъ|3
тобоѭ|3
сѫтъ|3
і|3
просімъ|3
тѧ|3
пріімі|3
ѧ|3
да|3
і|3
нъі|3
възможемъ|3
въ|3
въжлюбленіі|3
твоемь|3
г҃мь|3
нашімь|3
прѣфаціѣ|3
до|3
вѣчьнъі|3
б҃же|3
зълоба|3
нашѣ|3
не|3
върѣсні|3
сѧ|3
въ|3
насъ|3
нъ|3
іздрѣшеніе|3
вѣчьное|3
прісно|3
намъ|3
бѫді|3
г҃і|3
нашего|3
раді|3
тъ|3
бо|3
нъі|3
самъ|3
отъ|3
тьмьнъіхъ|3
отъведе|3
і|3
очісті|3
і|3
заклепе|3
і|3
достоіно|3
ізбаві|3
х҃мь|3
г҃мь|3
нашімь|3
по|3
въсѫдѣ|3
въсѫдьнаѣ|3
молітва|3
нашѣ|3
оутврьді|3
нъі|3
г҃і|3
вѣчьнъімі|3
твоімі|3
і|3
подазь|3
намъ|3
съпасеніе|3
твое|3
г҃мь|3
нашімь|3
мьшѣ|3
е҃|3
о|3
томьзе|3
тъі|3
г҃і|3
отьмі|3
нъі|3
отъ|3
лѫкавьства|3
нашего|3
і|3
твоеѭ|3
мілостіѭ|3
обраті|3
нъі|3
на|3
правьдѫ|3
твоѭ|3
г҃мь|3
нашімь|3
надъ|3
оплатъмь|3
прінесенъі|3
тебѣ|3
г҃і|3
сьі|3
даръ|3
іже|3
тъі|3
есі|3
далъ|3
і|3
сътворілъ|3
ціръкъве|3
раді|3
твоеѧ|3
і|3
жівота|3
і|3
прѣставленіѣ|3
нашего|3
раді|3
і|3
съвѣстоуемъ|3
нъі|3
ѣко|3
бальство|3
естъ|3
то|3
жівота|3
вѣчьнаго|3
г҃мь|3
прѣфаціѣ|3
до|3
вѣчьнъі|3
б҃же|3
молімъ|3
сѧ|3
і҃соу|3
х҃оу|3
съіноу|3
твоемоу|3
г҃і|3
нашемоу|3
да|3
мілостьѭ|3
своеѭ|3
зашчітітъ|3
нъі|3
і|3
съпасетъ|3
беж|3
негоже|3
бо|3
мілості|3
не|3
възможемъ|3
нічьсоже|3
сътворіті|3
тѣмьже|3
самого|3
его|3
раді|3
даръі|3
і|3
мілость|3
пріемлемъ|3
і|3
въ|3
любъві|3
жівемъ|3
х҃мь|3
г҃мь|3
нашімь|3
по|3
въсѫдѣ|3
въсѫда|3
твоего|3
г҃і|3
насъіцені|3
просімъ|3
тѧ|3
отъ|3
вьсѣхъ|3
протівѧціхъ|3
сѧ|3
намъ|3
съпасі|3
нъі|3
г҃мь|3
наші|3
мьшѣ|3
о|3
мѫченіцѣхъ|3
мѫченікъ|3
твоіхъ|3
г҃і|3
чьсті|3
чьстѧце|3
молімъ|3
тѧ|3
просѧце|3
да|3
ѣкоже|3
ѧ|3
есі|3
славоѭ|3
твоеѭ|3
небесьскооѭ|3
оутврьділъ|3
такозе|3
же|3
і|3
нъі|3
мілостіѭ|3
твоеѭ|3
прімі|3
г҃мь|3
надъ|3
оплатмь|3
пріносъ|3
г҃і|3
прінесенъі|3
тебѣ|3
мѫченікъ|3
свѧтъіхъ|3
раді|3
прімі|3
і|3
молітвамі|3
іхъ|3
і|3
заповѣдьмі|3
твоімі|3
пріспѣі|3
намъ|3
помоць|3
твоѣ|3
г҃мь|3
по|3
въсѫдѣ|3
очісті|3
нъі|3
г҃і|3
просімъ|3
тѧ|3
небесьскъіхъ|3
твоіхъ|3
раді|3
заповѣдьі|3
і|3
оутврьді|3
нъі|3
да|3
славімъ|3
тѧ|3
прѣдъ|3
свѧтъімі|3
твоімі|3
молітвамі|3
нашімі|3
г҃мь|3
нашімь|3
мьшѣ|3
о|3
вьсѣхъ|3
небесьскъіхъ|3
сілахъ|3
помлімъ|3
сѧ|3
бъ|3
іже|3
нъі|3
молітвъі|3
раді|3
блаженъіѧ|3
б҃цѧ|3
і|3
пріснодѣвъі|3
маріѧ|3
і|3
блаженъіхъ|3
раді|3
ангелъ|3
твоіхъ|3
і|3
вьсѣхъ|3
небесьскъіхъ|3
сілахъ|3
і|3
апостолъ|3
і|3
мѫченікъ|3
і|3
прѣподобьнъіхъ|3
і|3
чістъіхъ|3
дѣвъ|3
і|3
въсѣхъ|3
свѧтъіхъ|3
твоіхъ|3
молітвамі|3
прісно|3
нъі|3
възвеселілъ|3
есі|3
просімъ|3
тѧ|3
г҃і|3
да|3
ѣкоже|3
нъі|3
чьстімъ|3
чьсті|3
сі|3
іхъ|3
на|3
вьсѧ|3
дьні|3
мілостьѭ|3
твоеѭ|3
дазь|3
намъ|3
прісно|3
наслѣдоваті|3
небесьскъіѧ|3
твоѧ|3
сілъі|3
г҃мь|3
нашмь|3
над|3
оплатмь|3
даръ|3
сь|3
прінесенъі|3
тебѣ|3
г҃і|3
вьсѣхъ|3
свѧтъіхъ|3
небесьскъіхъ|3
сілъ|3
раді|3
і|3
вьсѣхъ|3
свѧтъіхъ|3
твоіхъ|3
раді|3
і|3
правьдьнъіхъ|3
раді|3
бѫді|3
тебѣ|3
въ|3
хвалѫ|3
а|3
намъ|3
молітвамі|3
іхъ|3
достоіное|3
отъплаті|3
г҃мь|3
нашімь|3
по|3
въсѫдѣ|3
просімъ|3
тѧ|3
г҃і|3
дазь|3
намъ|3
молітвамі|3
вьсѣхъ|3
небесьскъіхъ|3
сілахъ|3
і|3
вьсѣхъ|3
свѧтъіхъ|3
твоіхъ|3
і|3
дѣлъ|3
іхъ|3
раді|3
правьдьнъіхъ|3
въсѫдъмь|3
сімь|3
възѧтъімь|3
очісті|3
срьдьцѣ|3
нашѣ|3
отъ|3
грѣхъ|3
нашіхъ|3
г҃мь|3
на|3
молітва|3
б|3
сътворі|3
нъі|3
г҃і|3
б҃же|3
прічѧстьнъі|3
свѧтѣі|3
б҃ці|3
і|3
пріснодѣвѣ|3
маріі|3
і|3
достоінъі|3
свѧтъіхъ|3
ангелъ|3
і|3
блаженъіхъ|3
апостолъ|3
мѫченікъ|3
і|3
прѣподобьнъіхъ|3
і|3
чістъіхъ|3
дѣвъ|3
і|3
вьсѣхъ|3
свѧтъіхъ|3
твоіхъ|3
молітвамі|3
іхъ|3
зашчіті|3
нъі|3
то|4
на|4
тѧ|4
оставі|4
тоу|4
даръ|4
твоі|4
прѣдъ|4
олътаремъ|4
і|4
шедъ|4
прѣжде|4
съмірі|4
сѧ|4
съ|4
братромъ|4
своімъ|4
і|4
тогда|4
прішедъ|4
прінесі|4
даръ|4
твоі|4
бѫді|4
оувѣщаѧ|4
сѧ|4
съ|4
сѫпьремь|4
своімь|4
скоро|4
доньдеже|4
есі|4
на|4
пѫті|4
съ|4
німь|4
да|4
не|4
прѣдастъ|4
тебе|4
сѫдіі|4
і|4
сѫдіі|4
тѧ|4
прѣдастъ|4
слоузѣ|4
і|4
въ|4
темьніцѫ|4
въвръжетъ|4
тѧ|4
амінь|4
г҃лѭ|4
тебѣ|4
не|4
ізідеші|4
отътѫдѣ|4
доньдеже|4
въздасі|4
послѣдьніі|4
кодрантъ|4
слъішасте|4
ѣко|4
речено|4
бъіс|4
древънімъ|4
не|4
прѣлюбъі|4
сътворіші|4
азъ|4
же|4
г҃лѭ|4
вамъ|4
ѣко|4
вьсѣкъ|4
іже|4
вьзьрітъ|4
на|4
женѫ|4
съ|4
похотіѭ|4
юже|4
любъі|4
сътворі|4
съ|4
неѭ|4
въ|4
с҃рдці|4
своемь|4
аще|4
же|4
око|4
твое|4
десное|4
съблажнаатъ|4
тѧ|4
ізьмі|4
е|4
і|4
връзі|4
отъ|4
тебе|4
оунѣе|4
бо|4
ті|4
естъ|4
да|4
погъіблетъ|4
едінъ|4
оудъ|4
твоіхъ|4
а|4
не|4
вьсе|4
тѣло|4
твое|4
въвръжено|4
бѫдетъ|4
въ|4
геонѫ|4
і|4
аще|4
десна|4
твоѣ|4
рѫка|4
съблажнаатъ|4
тѧ|4
оусѣці|4
ѭ|4
і|4
връзі|4
отъ|4
себе|4
оунѣе|4
бо|4
ті|4
естъ|4
да|4
погъіблетъ|4
едінъ|4
оудъ|4
твоіхъ|4
а|4
не|4
вьсе|4
тѣло|4
твое|4
ідетъ|4
въ|4
геонѫ|4
речено|4
же|4
бъістъ|4
іже|4
аще|4
поустітъ|4
женѫ|4
своѭ|4
да|4
дастъ|4
еі|4
кънігъі|4
распоустънъіѧ|4
азъ|4
же|4
г҃лѭ|4
вамъ|4
ѣко|4
вьсѣкъ|4
поущаѧі|4
женѫ|4
своѭ|4
развѣ|4
словесе|4
любодѣінааго|4
творітъ|4
ѭ|4
прѣлюбъі|4
дѣаті|4
і|4
іже|4
подъпѣгѫ|4
поемлетъ|4
прѣлюбъі|4
творітъ|4
пакъі|4
слъішасте|4
ѣко|4
речено|4
бъіс|4
древьніімъ|4
не|4
въ|4
лъжѫ|4
клънеші|4
сѧ|4
въздасі|4
же|4
г҃ві|4
клѧтвъі|4
твоѧ|4
азъ|4
же|4
г҃лѭ|4
вамъ|4
не|4
клѧті|4
сѧ|4
отънѫдъ|4
ні|4
н҃бмь|4
ѣко|4
прѣстолъ|4
естъ|4
б҃жіі|4
ні|4
землеѭ|4
ѣко|4
подъножіе|4
естъ|4
ногама|4
его|4
ні|4
і҃ерслмъмъ|4
ѣко|4
грдъ|4
естъ|4
велікааго|4
ц҃срѣ|4
ні|4
главоѭ|4
своеѭ|4
клъні|4
сѧ|4
ѣко|4
не|4
можеші|4
власа|4
едіного|4
бѣла|4
лі|4
чръна|4
сътворіті|4
бѫді|4
же|4
слово|4
ваше|4
еі|4
еі|4
і|4
ні|4
ні|4
ліхое|4
бо|4
сеѭ|4
отъ|4
непріѣзні|4
естъ|4
слъішасте|4
ѣко|4
речено|4
бъіс|4
око|4
за|4
око|4
і|4
зѫбъ|4
за|4
зѫбъ|4
азъ|4
же|4
г҃лѭ|4
вамъ|4
не|4
протівіті|4
сѧ|4
зълоу|4
нъ|4
аще|4
кто|4
тѧ|4
оударітъ|4
въ|4
деснѫѭ|4
ланітѫ|4
обраті|4
емоу|4
і|4
дроугѫѭ|4
і|4
хотѧщоумоу|4
сѫдъ|4
пріѧті|4
съ|4
тобоѭ|4
і|4
різѫ|4
твоѭ|4
възѧті|4
отъпоусті|4
емоу|4
і|4
срачіцѫ|4
твоѭ|4
і|4
аще|4
къто|4
поіметъ|4
тѧ|4
по|4
сілѣ|4
попьріще|4
едіно|4
іді|4
съ|4
німь|4
дьвѣ|4
просѧщоумоу|4
оу|4
тебе|4
даі|4
і|4
хотѧщаго|4
отъ|4
тебе|4
заѧті|4
не|4
отъвраті|4
слъішасте|4
ѣко|4
речено|4
естъ|4
възлюбіші|4
іскрьнѣго|4
своего|4
і|4
вьзненавідіші|4
врага|4
своего|4
азъ|4
же|4
г҃лѭ|4
вамъ|4
любіте|4
врагъі|4
вашѧ|4
б҃лагслвіте|4
клънѫщѧѧ|4
въі|4
добро|4
творіте|4
ненавідѧщіімъ|4
васъ|4
і|4
моліте|4
за|4
творѧщѧѧ|4
вамъ|4
напасті|4
і|4
ізгонѧщѧѧ|4
въі|4
да|4
бѫдете|4
с҃нве|4
о҃тца|4
вашего|4
іже|4
естъ|4
на|4
н҃ебсхъ|4
ѣко|4
слъньце|4
свое|4
сьѣатъ|4
на|4
зълъі|4
і|4
благъі|4
і|4
дъждітъ|4
на|4
праведънъі|4
і|4
на|4
неправедънъі|4
аще|4
бо|4
любіте|4
любѧщѧѧ|4
въі|4
кѫѭ|4
мъздѫ|4
імате|4
не|4
і|4
мъітаре|4
лі|4
тожде|4
творѧтъ|4
і|4
аще|4
цѣлоуете|4
дроугъі|4
вашѧ|4
токъмо|4
что|4
ліхо|4
творіте|4
не|4
і|4
мъітаре|4
лі|4
тако|4
творѧтъ|4
бѫдѣте|4
оубо|4
въі|4
съвръшені|4
ѣко|4
і|4
отецъ|4
вашъ|4
н҃бскъі|4
съвръшенъ|4
естъ|4
вьнемлѣте|4
мілостъінѧ|4
вашеѧ|4
не|4
творіті|4
прѣдъ|4
ч҃лвкъі|4
да|4
відімі|4
бѫдете|4
імі|4
аще|4
лі|4
же|4
ні|4
мъздъі|4
не|4
імате|4
отъ|4
о҃тца|4
вашего|4
іже|4
естъ|4
на|4
н҃бсхъ|4
егда|4
оубо|4
творіші|4
мілостъінѭ|4
не|4
въстрѫбі|4
прѣдъ|4
собоѭ|4
ѣко|4
упокріті|4
творѧтъ|4
въ|4
съньміщіхъ|4
і|4
въ|4
стъгнахъ|4
да|4
прославѧтъ|4
сѧ|4
отъ|4
ч҃лвкъ|4
амінь|4
г҃лѭ|4
вамъ|4
вьспріімѫтъ|4
мъздѫ|4
своѭ|4
тебѣ|4
же|4
творѧщоу|4
мілостъінѭ|4
да|4
не|4
чоуетъ|4
шоуіца|4
твоѣ|4
чьто|4
творітъ|4
десніца|4
твоѣ|4
да|4
бѫдетъ|4
мілостъіні|4
твоѣ|4
въ|4
таінѣ|4
і|4
о҃тцъ|4
твоі|4
відѧі|4
въ|4
таінѣ|4
въздастъ|4
тебѣ|4
авѣ|4
і|4
егда|4
моліші|4
сѧ|4
не|4
бѫді|4
ѣко|4
і|4
ліцемѣрі|4
ѣко|4
любѧтъ|4
на|4
сонъміщіхъ|4
і|4
въ|4
стъгнахъ|4
і|4
на|4
распѫтіхъ|4
стоѧще|4
моліті|4
сѧ|4
да|4
ѣвѧтъ|4
сѧ|4
чловѣкомъ|4
амінь|4
г҃лѭ|4
вамъ|4
ѣко|4
въспріемлѭтъ|4
мъздѫ|4
своѭ|4
тъі|4
же|4
егда|4
моліші|4
сѧ|4
въніді|4
въ|4
клѣть|4
твоѭ|4
і|4
затворі|4
двьрі|4
твоѧ|4
помолі|4
сѧ|4
о҃тцоу|4
твоемоу|4
въ|4
таінѣ|4
і|4
о҃тцъ|4
твоі|4
відѧі|4
въ|4
таінѣ|4
въздастъ|4
тебѣ|4
авѣ|4
молѧще|4
же|4
сѧ|4
не|4
ліхо|4
г҃лте|4
ѣкоже|4
і|4
ѧзъічъніці|4
мьнѧтъ|4
бо|4
сѧ|4
ѣко|4
во|4
мънозѣ|4
г҃лні|4
своемь|4
оуслъішані|4
бѫдѫтъ|4
не|4
подобіте|4
сѧ|4
оубо|4
імъ|4
вѣстъ|4
бо|4
отецъ|4
вашъ|4
іхъже|4
трѣбоуете|4
прѣжде|4
прошеніѣ|4
вашего|4
тако|4
оубо|4
моліте|4
въі|4
сѧ|4
отьче|4
нашъ|4
іже|4
сі|4
на|4
н҃бсхъ|4
да|4
с҃вт|4
сѧ|4
імѧ|4
твое|4
да|4
прідетъ|4
ц҃срествіе|4
твое|4
да|4
бодетъ|4
волѣ|4
твоѣ|4
ѣко|4
на|4
н҃бсі|4
і|4
на|4
земі|4
хлѣбъ|4
нашъ|4
наставъшааго|4
дьне|4
даждъ|4
намъ|4
дънесь|4
і|4
отъпоусті|4
намъ|4
длъгъі|4
нашѧ|4
ѣко|4
і|4
мъі|4
отъпоущаемъ|4
длъжънікомъ|4
нашімъ|4
і|4
не|4
вьведі|4
насъ|4
въ|4
напасть|4
нь|4
ізбаві|4
нъі|4
отъ|4
непріѣзні|4
ѣко|4
твое|4
естъ|4
ц҃срствіе|4
і|4
сіла|4
і|4
слава|4
вь|4
вѣкъі|4
амінь|4
аще|4
оубо|4
отъпоущаете|4
ч҃лвкмъ|4
съгрѣшеніѣ|4
іхъ|4
отъпоустітъ|4
і|4
вамъ|4
о҃тцъ|4
вашъ|4
н҃ебескъі|4
аще|4
лі|4
не|4
отъпоущаете|4
ч҃лвкомъ|4
съгрѣшені|4
іхъ|4
ні|4
о҃тцъ|4
вашъ|4
отъпоустітъ|4
съгрѣшеніі|4
вашіхъ|4
егда|4
же|4
постіте|4
сѧ|4
не|4
бѫдѣте|4
ѣко|4
і|4
упокріті|4
просмраждаѭтъ|4
бо|4
ліца|4
своѣ|4
да|4
бѫ|4
сѧ|4
авілі|4
ч҃лвкомъ|4
постѧще|4
амінъ|4
г҃лѭ|4
вамъ|4
ѣко|4
въспріемлѭтъ|4
мъздѫ|4
своѭ|4
тъі|4
же|4
постѧ|4
сѧ|4
помажі|4
главѫ|4
своѭ|4
і|4
ліце|4
твое|4
оумъіі|4
да|4
не|4
авіші|4
сѧ|4
ч҃лвкмъ|4
постѧ|4
сѧ|4
нъ|4
отъцоу|4
твоемоу|4
іже|4
естъ|4
въ|4
таінѣ|4
і|4
о҃тцъ|4
твоі|4
відѧі|4
въ|4
таінѣ|4
въздастъ|4
тебѣ|4
ѣвѣ|4
не|4
съкръіваіте|4
себѣ|4
съкровіща|4
на|4
земі|4
ідеже|4
чръвъ|4
і|4
тьлѣ|4
тьлітъ|4
ідеже|4
татіе|4
подъкопаваѭтъ|4
і|4
крадѫтъ|4
съкръіваіте|4
же|4
себѣ|4
съкровіща|4
н҃бсе|4
ідеже|4
ні|4
чръвь|4
ні|4
тьлѣ|4
тьлітъ|4
ідеже|4
татіе|4
не|4
подъкопаваѭтъ|4
ні|4
крадѫтъ|4
ідеже|4
бо|4
естъ|4
съкровіще|4
ваше|4
тоу|4
і|4
с҃рдце|4
ваше|4
свѣтільнікъ|4
тѣлоу|4
естъ|4
око|4
аще|4
оубо|4
бѫдетъ|4
око|4
твое|4
просто|4
вьсе|4
тѣло|4
твое|4
свѣтъло|4
бѫдетъ|4
аще|4
лі|4
око|4
твое|4
лѫкаво|4
бѫдетъ|4
вьсе|4
тѣло|4
твое|4
тьмъно|4
бѫдетъ|4
аще|4
оубо|4
свѣтъ|4
іже|4
въ|4
тебѣ|4
тъма|4
естъ|4
тѣ|4
тъма|4
кольмі|4
нікъіже|4
рабъ|4
можетъ|4
дьвѣма|4
господьма|4
работаті|4
лі|4
бо|4
едіного|4
въсненавідітъ|4
а|4
дроугаго|4
вьзлюбітъ|4
лі|4
едіного|4
дръжітъ|4
сѧ|4
а|4
о|4
дроузѣемь|4
неродіті|4
начьнетъ|4
не|4
можете|4
б҃оу|4
работаті|4
і|4
мамонѣ|4
сего|4
