form,lemma,id,lemma_id,sentence_id,pos,morphology
твоѣ,твои,564524,58814,38412,Ps,2s---fn--i
въ,въ,564525,58774,38412,R-,---------n
таинѣ,таина,564526,66337,38412,Nb,-s---fl--i
и,и,564528,58771,38412,C-,---------n
о҃тцъ,отьць,564529,58993,38412,Nb,-s---mn--i
твои,твои,564530,58814,38412,Ps,2s---mn--i
видѧи,видѣти,564531,58918,38412,V-,-sppamn-wi
въ,въ,564532,58774,38412,R-,---------n
таинѣ,таина,564533,66337,38412,Nb,-s---fl--i
въздастъ,въздати,564534,58787,38412,V-,3spia----i
тебѣ,тꙑ,564535,58769,38412,Pp,2s---qd--i
авѣ,авѣ,564536,64264,38412,Df,---------n
ꙇ҅,и,564538,58771,38413,C-,---------n
егда,ѥгда,564539,66511,38413,Dq,---------n
молиши,молити,564540,59248,38413,V-,2spia----i
сѧ,себе,564541,58829,38413,Pk,3s---qa--i
не,не,564542,58767,38413,Df,---------n
бѫди,бꙑти,564543,58773,38413,V-,2spma----i
ѣко,ꙗко,564544,59474,38413,Df,---------n
и,и,564545,58901,38413,Df,---------n
лицемѣри,лицемѣръ,564546,60195,38413,Nb,-p---mn--i
ѣко,ꙗко,564548,72150,58390,Df,---------n
любѧтъ,любити,564549,64015,58390,V-,3ppia----i
на,на,564550,58783,58390,R-,---------n
сонъмиштихъ,съньмище,564551,59069,58390,Nb,-p---nl--i
и,и,564552,58771,58390,C-,---------n
въ,въ,564553,58774,58390,R-,---------n
стъгнахъ,стьгна,564554,66330,58390,Nb,-p---fl--i
и,и,564555,58771,58390,C-,---------n
на,на,564556,58783,58390,R-,---------n
распѫтихъ,распѫтиѥ,564557,58934,58390,Nb,-p---nl--i
стоѩште,стоꙗти,564558,58945,58390,V-,-pppamn-si
молити,молити,564559,59248,58390,V-,--pna----i
сѧ,себе,564560,58829,58390,Pk,3s---qa--i
да,да,564562,58766,58390,G-,---------n
ѣвѧтъ,авлꙗти,564563,66191,58390,V-,3ppia----i
сѧ,себе,564564,58829,58390,Pk,3s---qa--i
чловѣкомъ,чловѣкъ,564565,59198,58390,Nb,-p---md--i
аминь,аминъ,564567,64583,38415,I-,---------n
г҃лѭ,глаголати,564568,58791,38415,V-,1spia----i
вамъ,вꙑ,564569,58810,38415,Pp,2p---qd--i
ѣко,ꙗко,564571,58792,38415,G-,---------n
въсприемлѭтъ,въсприимати,564572,66344,38415,V-,3ppia----i
мъздѫ,мьзда,564573,65359,38415,Nb,-s---fa--i
своѭ҄,свои,564574,58780,38415,Pt,3s---fa--i
тꙑ,тꙑ,564576,58769,50681,Pp,2s---qn--i
же,же,564577,58808,50681,Df,---------n
егда,ѥгда,564578,66511,50681,Dq,---------n
молиши,молити,564579,59248,50681,V-,2spia----i
сѧ,себе,564580,58829,50681,Pk,3s---qa--i
въниди,вънити,564581,59000,50681,V-,2spma----i
въ,въ,564582,58774,50681,R-,---------n
клѣть,клѣть,564583,66346,50681,Nb,-s---fa--i
твоѭ,твои,564584,58814,50681,Ps,2s---fa--i
и,и,564585,58771,50681,C-,---------n
затвори,затворити,564586,66345,50681,V-,2spma----i
двьри,двьрь,564587,60232,50681,Nb,-p---fa--i
твоѩ,твои,564588,58814,50681,Ps,2p---pa--i
помоли,помолити,564590,65149,50682,V-,2spma----i
сѧ,себе,564591,58829,50682,Pk,3s---qa--i
о҃тцоу,отьць,564592,58993,50682,Nb,-s---md--i
твоемоу,твои,564593,58814,50682,Ps,2s---od--i
въ,въ,564594,58774,50682,R-,---------n
таинѣ,таина,564595,66337,50682,Nb,-s---fl--i
ꙇ҅,и,564597,58771,50682,C-,---------n
о҃тцъ,отьць,564598,58993,50682,Nb,-s---mn--i
твои,твои,564599,58814,50682,Ps,2s---mn--i
видѧи,видѣти,564600,58918,50682,V-,-sppamn-wi
въ,въ,564601,58774,50682,R-,---------n
таинѣ,таина,564602,66337,50682,Nb,-s---fl--i
въздастъ,въздати,564604,58787,50682,V-,3spia----i
тебѣ,тꙑ,564605,58769,50682,Pp,2s---qd--i
авѣ,авѣ,564606,64264,50682,Df,---------n
Молѧще,молити,564607,59248,38417,V-,-pppamn-si
же,же,564608,58808,38417,Df,---------n
сѧ,себе,564609,58829,38417,Pk,3s---qa--i
не,не,564610,58767,38417,Df,---------n
лихо,лихъ,564611,64043,38417,A-,-s---napsi
г҃лте,глаголати,564612,58791,38417,V-,2ppma----i
ѣкоже,ꙗкоже,564614,66347,38417,Df,---------n
и,и,564615,58901,38417,Df,---------n
ѩзꙑчъници,ѩзꙑчьникъ,564616,66348,38417,Nb,-p---mn--i
мьнѧтъ,мьнѣти,564618,65681,38418,V-,3ppia----i
бо,бо,564619,58825,38418,Df,---------n
сѧ,себе,564620,58829,38418,Pk,3s---qa--i
ѣко,ꙗко,564621,58792,38418,G-,---------n
во,въ,564622,58774,38418,R-,---------n
мъноѕѣ,мъногъ,564623,58961,38418,A-,-s---qlpsi
г҃лни,глаголаниѥ,564624,65968,38418,Nb,-s---nl--i
своемь,свои,564625,58780,38418,Pt,3s---ol--i
оуслꙑшани,оуслꙑшати,564626,64238,38418,V-,-puppmn-si
бѫдѫтъ,бꙑти,564627,58773,38418,V-,3pfia----i
не,не,564629,58767,50683,Df,---------n
подобите,подобити,564630,66207,50683,V-,2ppma----i
сѧ,себе,564631,58829,50683,Pk,3s---qa--i
оубо,оубо,564632,58911,50683,Df,---------n
имъ,и,564633,58765,50683,Pp,3p---md--i
вѣстъ,вѣдѣти,564635,59476,50684,V-,3spia----i
бо,бо,564636,58825,50684,Df,---------n
отецъ,отьць,564637,58993,50684,Nb,-s---mn--i
вашъ,вашь,564638,59333,50684,Ps,2s---mn--i
ихъже,иже,564639,58800,50684,Pr,-p---ng--i
трѣбоуете,трѣбовати,564640,59293,50684,V-,3ppia----i
прѣжде,прѣжде,564642,65945,50684,R-,---------n
прошениѣ,прошениѥ,564643,66349,50684,Nb,-s---ng--i
вашего,вашь,564644,59333,50684,Ps,2s---og--i
тако,тако,564646,59223,38420,Df,---------n
оубо,оубо,564647,58911,38420,Df,---------n
молите,молити,564648,59248,38420,V-,2ppma----i
вꙑ,вꙑ,564649,58810,38420,Pp,2p---qn--i
сѧ,себе,564650,58829,38420,Pk,3s---qa--i
Ѡ҅тьче,отьць,564652,58993,38421,Nb,-s---mv--i
нашъ,нашь,564653,58994,38421,Ps,1s---mv--i
иже,иже,564654,58800,38421,Pr,-s---mn--i
си,бꙑти,564655,58773,38421,V-,2spia----i
на,на,564656,58783,38421,R-,---------n
н҃бсхъ,небо,564657,58920,38421,Nb,-p---nl--i
да,да,564658,60071,38421,Df,---------n
с҃вт,свѧтити,564659,66350,38421,V-,3spia----i
сѧ,себе,564660,58829,38421,Pk,3s---qa--i
имѧ,имѧ,564661,58990,38421,Nb,-s---nn--i
твое,твои,564662,58814,38421,Ps,2s---nn--i
да,да,564664,60071,50685,Df,---------n
придетъ,прити,564665,58916,50685,V-,3spia----i
ц҃срествие,цѣсарьствиѥ,564666,58998,50685,Nb,-s---nn--i
твое,твои,564667,58814,50685,Ps,2s---nn--i
да,да,564669,60071,50686,Df,---------n
бодетъ,бꙑти,564670,58773,50686,V-,3sfia----i
волѣ,волꙗ,564671,66351,50686,Nb,-s---fn--i
твоѣ,твои,564672,58814,50686,Ps,2s---fn--i
ѣко,ꙗко,564674,59474,50686,Df,---------n
на,на,564675,58783,50686,R-,---------n
н҃бси,небо,564676,58920,50686,Nb,-s---nl--i
и,и,564677,58901,50686,Df,---------n
на,на,564678,58783,50686,R-,---------n
земи,землꙗ,564679,64341,50686,Nb,-s---fl--i
хлѣбъ,хлѣбъ,564681,60184,38423,Nb,-s---ma--i
нашъ,нашь,564682,58994,38423,Ps,1s---ma--i
наставъшааго,настати,564683,66352,38423,V-,-supaog-wi
дьне,дьнь,564684,58915,38423,Nb,-s---mg--i
даждъ,дати,564686,58843,38423,V-,2spma----i
намъ,мꙑ,564687,59257,38423,Pp,1p---qd--i
дънесь,дьньсь,564688,65136,38423,Df,---------n
ꙇ,и,564689,58771,38424,C-,---------n
отъпоусти,отъпоустити,564690,59335,38424,V-,2spma----i
намъ,мꙑ,564691,59257,38424,Pp,1p---qd--i
длъгꙑ,длъгъ,564692,66354,38424,Nb,-p---ma--i
нашѧ,нашь,564693,58994,38424,Ps,1p---pa--i
ѣко,ꙗко,564695,58922,38424,Dq,---------n
и,и,564696,58901,38424,Df,---------n
мꙑ,мꙑ,564697,59257,38424,Pp,1p---qn--i
отъпоуштаемъ,отъпоущати,564698,59334,38424,V-,1ppia----i
длъжъникомъ,длъжьникъ,564699,66353,38424,Nb,-p---md--i
нашимъ,нашь,564700,58994,38424,Ps,1p---qd--i
ꙇ,и,564702,58771,38425,C-,---------n
не,не,564703,58767,38425,Df,---------n
вьведи,въвести,564704,66369,38425,V-,2spma----i
насъ,мꙑ,564705,59257,38425,Pp,1p---qg--i
въ,въ,564706,58774,38425,R-,---------n
напасть,напасть,564707,66107,38425,Nb,-s---fa--i
нь,нъ,564709,59326,38425,C-,---------n
избави,избавити,564710,66370,38425,V-,2spma----i
нꙑ,мꙑ,564711,59257,38425,Pp,1p---qa--i
отъ,отъ,564712,58785,38425,R-,---------n
неприѣзни,неприꙗзнь,564713,66275,38425,Nb,-s---fg--i
ѣко,ꙗко,564715,58792,38425,G-,---------n
твое,твои,564716,58814,38425,Ps,2s---nn--i
естъ,бꙑти,564717,58773,38425,V-,3spia----i
ц҃срствие,цѣсарьствиѥ,564718,58998,38425,Nb,-s---nn--i
ꙇ,и,564720,58771,38425,C-,---------n
сила,сила,564721,60105,38425,Nb,-s---fn--i
и,и,564722,58771,38425,C-,---------n
слава,слава,564723,64748,38425,Nb,-s---fn--i
вь,въ,564724,58774,38425,R-,---------n
вѣкꙑ,вѣкъ,564725,59093,38425,Nb,-p---ma--i
аминь,аминъ,564726,64583,38425,I-,---------n
Аще,аще,564728,58819,38426,G-,---------n
оубо,оубо,564729,58911,38426,Df,---------n
отъпоущаете,отъпоущати,564730,59334,38426,V-,3ppia----i
ч҃лвкмъ,чловѣкъ,564731,59198,38426,Nb,-p---md--i
съгрѣшениѣ,съгрѣшениѥ,564732,59338,38426,Nb,-p---na--i
ихъ,и,564733,58765,38426,Pp,3p---mg--i
отъпоуститъ,отъпоустити,564734,59335,38426,V-,3spia----i
и,и,564735,58901,38426,Df,---------n
вамъ,вꙑ,564736,58810,38426,Pp,2p---qd--i
о҃тцъ,отьць,564737,58993,38426,Nb,-s---mn--i
вашъ,вашь,564738,59333,38426,Ps,2s---mn--i
н҃ебескꙑ,небесьскъ,564739,59337,38426,A-,-s---mnpwi
аште,аще,564741,58819,38427,G-,---------n
ли,ли,564742,73471,38427,Df,---------n
не,не,564743,58767,38427,Df,---------n
отъпоущаете,отъпоущати,564744,59334,38427,V-,3ppia----i
ч҃лвкомъ,чловѣкъ,564745,59198,38427,Nb,-p---md--i
съгрѣшени,съгрѣшениѥ,564746,59338,38427,Nb,-p---ng--i
ихъ,и,564747,58765,38427,Pp,3p---mg--i
ни,ни,564749,59339,38427,Df,---------n
о҃тцъ,отьць,564750,58993,38427,Nb,-s---mn--i
вашъ,вашь,564751,59333,38427,Ps,2s---mn--i
отъпоуститъ,отъпоустити,564752,59335,38427,V-,3spia----i
съгрѣшении,съгрѣшениѥ,564753,59338,38427,Nb,-p---ng--i
вашихъ,вашь,564754,59333,38427,Ps,2p---qg--i
егда,ѥгда,564756,66511,50687,Dq,---------n
же,же,564757,58808,50687,Df,---------n
постите,постити,564758,66061,50687,V-,2ppia----i
сѧ,себе,564759,58829,50687,Pk,3s---qa--i
не,не,564761,58767,50687,Df,---------n
бѫдѣте,бꙑти,564762,58773,50687,V-,2ppma----i
ѣко,ꙗко,564763,59474,50687,Df,---------n
и,и,564764,58901,50687,Df,---------n
ѵ҅покрити,ѵпокритъ,564765,66329,50687,Nb,-p---mn--i
просмраждаѭтъ,просмраждати,564767,66372,50688,V-,3ppia----i
бо,бо,564768,58825,50688,Df,---------n
лица,лице,564769,59927,50688,Nb,-p---na--i
своѣ,свои,564770,58780,50688,Pt,3p---na--i
да,да,564772,58766,50688,G-,---------n
бѫ,бꙑти,564773,58773,50688,V-,3ppsa----i
сѧ,себе,564775,58829,50688,Pk,3s---qa--i
авили,авити,564776,65102,50688,V-,-pspamn-si
ч҃лвкомъ,чловѣкъ,564777,59198,50688,Nb,-p---md--i
постѧще,постити,564779,66061,50688,V-,-pppamn-si
аминъ,аминъ,564781,64583,38429,I-,---------n
г҃лѭ,глаголати,564782,58791,38429,V-,1spia----i
вамъ,вꙑ,564783,58810,38429,Pp,2p---qd--i
ѣко,ꙗко,564785,58792,38429,G-,---------n
въсприемлѭтъ,въсприимати,564787,66344,38429,V-,3ppia----i
мъздѫ,мьзда,564788,65359,38429,Nb,-s---fa--i
своѭ҄,свои,564789,58780,38429,Pt,3s---fa--i
тꙑ,тꙑ,564791,58769,38430,Pp,2s---qn--i
же,же,564792,58808,38430,Df,---------n
постѧ,постити,564793,66061,38430,V-,-sppamn-si
сѧ,себе,564794,58829,38430,Pk,3s---qa--i
помажи,помазати,564795,65934,38430,V-,2spma----i
главѫ,глава,564796,59515,38430,Nb,-s---fa--i
своѭ҄,свои,564797,58780,38430,Pt,3s---fa--i
ꙇ,и,564799,58771,38430,C-,---------n
лице,лице,564800,59927,38430,Nb,-s---na--i
твое,твои,564801,58814,38430,Ps,2s---na--i
оумꙑи,оумꙑти,564802,60186,38430,V-,2spma----i
да,да,564804,58766,38430,G-,---------n
не,не,564805,58767,38430,Df,---------n
авиши,авити,564806,65102,38430,V-,2spia----i
сѧ,себе,564807,58829,38430,Pk,3s---qa--i
ч҃лвкмъ,чловѣкъ,564808,59198,38430,Nb,-p---md--i
постѧ,постити,564809,66061,38430,V-,-sppamn-si
сѧ,себе,564810,58829,38430,Pk,3s---qa--i
нъ,нъ,564812,59326,38430,C-,---------n
отъцоу,отьць,564813,58993,38430,Nb,-s---md--i
твоемоу,твои,564814,58814,38430,Ps,2s---od--i
иже,иже,564815,58800,38430,Pr,-s---mn--i
естъ,бꙑти,564816,58773,38430,V-,3spia----i
въ,въ,564817,58774,38430,R-,---------n
таинѣ,таина,564818,66337,38430,Nb,-s---fl--i
ꙇ,и,564820,58771,38431,C-,---------n
о҃тцъ,отьць,564821,58993,38431,Nb,-s---mn--i
твои,твои,564822,58814,38431,Ps,2s---mn--i
видѧи,видѣти,564823,58918,38431,V-,-sppamn-wi
въ,въ,564824,58774,38431,R-,---------n
таинѣ,таина,564825,66337,38431,Nb,-s---fl--i
въздастъ,въздати,564827,58787,38431,V-,3spia----i
тебѣ,тꙑ,564828,58769,38431,Pp,2s---qd--i
ѣвѣ,авѣ,564829,64264,38431,Df,---------n
Не,не,564831,58767,38432,Df,---------n
съкрꙑваите,съкрꙑвати,564832,66373,38432,V-,2ppma----i
себѣ,себе,564833,58829,38432,Pk,3s---qd--i
съкровишта,съкровище,564834,66374,38432,Nb,-p---na--i
на,на,564835,58783,38432,R-,---------n
земи,землꙗ,564836,64341,38432,Nb,-s---fl--i
ꙇ҅деже,идеже,564838,64278,38432,Dq,---------n
чръвъ,чрьвь,564839,65422,38432,Nb,-s---mn--i
и,и,564840,58771,38432,C-,---------n
тьлѣ,тьлꙗ,564841,66376,38432,Nb,-s---fn--i
тьлитъ,тьлити,564842,66377,38432,V-,3spia----i
ꙇ҅деже,идеже,564844,64278,38432,Dq,---------n
татие,тать,564845,66378,38432,Nb,-p---mn--i
подъкопаваѭ҄тъ,подъкопавати,564846,66379,38432,V-,3ppia----i
й,и,564847,58771,38432,C-,---------n
крадѫтъ,красти,564848,66380,38432,V-,3ppia----i
съкрꙑваите,съкрꙑвати,564850,66373,38433,V-,2ppma----i
же,же,564851,58808,38433,Df,---------n
себѣ,себе,564852,58829,38433,Pk,3s---qd--i
съкровишта,съкровище,564853,66374,38433,Nb,-p---na--i
н҃бсе,небо,564854,58920,38433,Nb,-s---nl--i
ꙇдеже,идеже,564856,64278,38433,Dq,---------n
ни,ни,564857,59213,38433,C-,---------n
чръвь,чрьвь,564858,65422,38433,Nb,-s---mn--i
ни,ни,564859,59213,38433,C-,---------n
тьлѣ,тьлꙗ,564860,66376,38433,Nb,-s---fn--i
тьлитъ,тьлити,564861,66377,38433,V-,3spia----i
идеже,идеже,564863,64278,38433,Dq,---------n
татие,тать,564864,66378,38433,Nb,-p---mn--i
не,не,564865,58767,38433,Df,---------n
подъкопаваѭтъ,подъкопавати,564866,66379,38433,V-,3ppia----i
ни,ни,564868,59213,38433,C-,---------n
крадѫтъ,красти,564869,66380,38433,V-,3ppia----i
ꙇдеже,идеже,564871,64278,38434,Dq,---------n
бо,бо,564872,58825,38434,Df,---------n
естъ,бꙑти,564873,58773,38434,V-,3spia----i
съкровище,съкровище,564874,66374,38434,Nb,-s---nn--i
ваше,вашь,564875,59333,38434,Ps,2s---nn--i
тоу,тоу,564877,58946,38434,Df,---------n
и,и,564878,58901,38434,Df,---------n
с҃рдце,срьдьце,564879,58805,38434,Nb,-s---nn--i
ваше,вашь,564880,59333,38434,Ps,2s---nn--i
Свѣтильникъ,свѣтильникъ,564883,66381,38435,Nb,-s---mn--i
тѣлоу,тѣло,564884,58822,38435,Nb,-s---nd--i
естъ,бꙑти,564885,58773,38435,V-,3spia----i
око,око,564886,58813,38435,Nb,-s---nn--i
аще,аще,564888,58819,38436,G-,---------n
оубо,оубо,564889,58911,38436,Df,---------n
бѫдетъ,бꙑти,564890,58773,38436,V-,3sfia----i
око,око,564891,58813,38436,Nb,-s---nn--i
твое,твои,564892,58814,38436,Ps,2s---nn--i
просто,простъ,564893,66383,38436,A-,-s---nnpsi
вьсе,вьсь,564895,58821,38436,Px,-s---nn--i
тѣло,тѣло,564896,58822,38436,Nb,-s---nn--i
твое,твои,564897,58814,38436,Ps,2s---nn--i
свѣтъло,свѣтьлъ,564898,66382,38436,A-,-s---nnpsi
бѫдетъ,бꙑти,564899,58773,38436,V-,3sfia----i
аште,аще,564901,58819,38437,G-,---------n
ли,ли,564902,73471,38437,Df,---------n
око,око,564903,58813,38437,Nb,-s---nn--i
твое,твои,564904,58814,38437,Ps,2s---nn--i
лѫкаво,лѫкавъ,564905,66386,38437,A-,-s---nnpsi
бѫдетъ,бꙑти,564906,58773,38437,V-,3sfia----i
вьсе,вьсь,564908,58821,38437,Px,-s---nn--i
тѣло,тѣло,564909,58822,38437,Nb,-s---nn--i
твое,твои,564910,58814,38437,Ps,2s---nn--i
тьмъно,тьмьнъ,564911,66384,38437,A-,-s---nnpsi
бѫдетъ,бꙑти,564912,58773,38437,V-,3sfia----i
аще,аще,564914,58819,38438,G-,---------n
оубо,оубо,564915,58911,38438,Df,---------n
свѣтъ,свѣтъ,564916,64740,38438,Nb,-s---mn--i
иже,иже,564917,58800,38438,Pr,-s---mn--i
въ,въ,564918,58774,38438,R-,---------n
тебѣ,тꙑ,564919,58769,38438,Pp,2s---ql--i
тъма,тьма,564921,65883,38438,Nb,-s---fn--i
естъ,бꙑти,564922,58773,38438,V-,3spia----i
тѣ,тѣ,564923,66463,38438,Df,---------n
тъма,тьма,564924,65883,38438,Nb,-s---fn--i
кольми,кольми,564925,66516,38438,Du,---------n
никꙑ же,никꙑиже,564927,66468,38439,Px,-s---mn--i
рабъ,рабъ,564929,59499,38439,Nb,-s---mn--i
можетъ,мощи,564930,59413,38439,V-,3spia----i
дьвѣма,дъва,564931,59285,38439,Ma,-d---qd--i
господьма,господь,564932,58858,38439,Nb,-d---md--i
работати,работати,564933,66467,38439,V-,--pna----i
ли,ли,564935,64176,50689,C-,---------n
бо,бо,564936,58825,50689,Df,---------n
единого,ѥдинъ,564937,58827,50689,Ma,-s---mg--i
въсненавидитъ,възненавидѣти,564938,66283,50689,V-,3spia----i
а,а,564940,58820,50689,C-,---------n
дроугаго,дроугъ,564941,58955,50689,A-,-s---mgpwi
