wiki_form|generated_match|lcs_match|match_desinence_idx|lcs_infl_class|oes_lemma|match_code
непра́вдам|неправдам|nepravьdamъ|39|fem_a|Nbнеправьда|1
непра́вду|неправду|nepravьdǫ|23|fem_a|Nbнеправьда|1
непра́вдой|неправдой|nepravьdojǫ|27|fem_a|Nbнеправьда|1
непра́вдою|неправдою|nepravьdojǫ|27|fem_a|Nbнеправьда|1
непра́вдами|неправдами|nepravьdami|41|fem_a|Nbнеправьда|1
непра́вдах|неправдах|nepravьdaxъ|40|fem_a|Nbнеправьда|1
непрестанно|непрестанно|neperstanьno|0|non_infl|Dfнепрѣстаньно|1
неприя́зненный||||adj_hard|A-неприязньныи|0
неприя́зненное||||adj_hard|A-неприязньныи|0
неприя́зненная||||adj_hard|A-неприязньныи|0
неприя́зненные||||adj_hard|A-неприязньныи|0
неприя́зненного||||adj_hard|A-неприязньныи|0
неприя́зненной||||adj_hard|A-неприязньныи|0
неприя́зненных||||adj_hard|A-неприязньныи|0
неприя́зненному||||adj_hard|A-неприязньныи|0
неприя́зненным||||adj_hard|A-неприязньныи|0
неприя́зненную||||adj_hard|A-неприязньныи|0
неприя́зненною||||adj_hard|A-неприязньныи|0
неприя́зненными||||adj_hard|A-неприязньныи|0
неприя́зненном||||adj_hard|A-неприязньныи|0
неприя́знен|неприязнен|neprijǢznьnъ|7|adj_hard|A-неприязньныи|1
неприя́зненно||||adj_hard|A-неприязньныи|0
неприя́зненна||||adj_hard|A-неприязньныи|0
неприя́зненны||||adj_hard|A-неприязньныи|0
нечести́вый||||adj_hard|A-нечьстивыи|0
нечести́вое||||adj_hard|A-нечьстивыи|0
нечести́вая||||adj_hard|A-нечьстивыи|0
нечести́вые||||adj_hard|A-нечьстивыи|0
нечести́вого||||adj_hard|A-нечьстивыи|0
нечести́вой||||adj_hard|A-нечьстивыи|0
нечести́вых||||adj_hard|A-нечьстивыи|0
нечести́вому||||adj_hard|A-нечьстивыи|0
нечести́вым||||adj_hard|A-нечьстивыи|0
нечести́вую||||adj_hard|A-нечьстивыи|0
нечести́вою||||adj_hard|A-нечьстивыи|0
нечести́выми||||adj_hard|A-нечьстивыи|0
нечести́вом||||adj_hard|A-нечьстивыи|0
нечести́в||||adj_hard|A-нечьстивыи|0
нечести́во||||adj_hard|A-нечьстивыи|0
нечести́ва||||adj_hard|A-нечьстивыи|0
нечести́вы||||adj_hard|A-нечьстивыи|0
нече́стие||||nt_jo|Nbнечьстие|0
нече́стия||||nt_jo|Nbнечьстие|0
нече́стий||||nt_jo|Nbнечьстие|0
нече́стию||||nt_jo|Nbнечьстие|0
нече́стиям||||nt_jo|Nbнечьстие|0
нече́стием||||nt_jo|Nbнечьстие|0
нече́стиями||||nt_jo|Nbнечьстие|0
нече́стии||||nt_jo|Nbнечьстие|0
нече́стиях||||nt_jo|Nbнечьстие|0
нещадно|нещадно|neščędьno|0|non_infl|Dfнещадьно|1
не́что|нечто|něčьto|1|čьto|Pxнѣчьто|1
ни́жний||||adj_soft|A-нижьнии|0
ни́жнее|нижнее|nižьńeje|43|adj_soft|A-нижьнии|1
ни́жняя|нижняя|nižьńǢjǢ|22|adj_soft|A-нижьнии|1
ни́жние|нижние|nižьńiję̌|15|adj_soft|A-нижьнии|1
ни́жнего|нижнего|nižьńego|3|adj_soft|A-нижьнии|1
ни́жней|нижней|nižьńьjь|1|adj_soft|A-нижьнии|1
ни́жних|нижних|nižьńixъ|17|adj_soft|A-нижьнии|1
ни́жнему|нижнему|nižьńemu|4|adj_soft|A-нижьнии|1
ни́жним|нижним|nižьńimь|6|adj_soft|A-нижьнии|1
ни́жнюю|нижнюю|nižьńǫjǫ|23|adj_soft|A-нижьнии|1
ни́жнею|нижнею|nižьńejǫ|27|adj_soft|A-нижьнии|1
ни́жними|нижними|nižьńimi|20|adj_soft|A-нижьнии|1
ни́жнем|нижнем|nižьńemь|5|adj_soft|A-нижьнии|1
нижн||||adj_soft|A-нижьнии|0
ни́жне|нижне|nižьńe|49|adj_soft|A-нижьнии|1
ни́жня|нижня|nižьńǢ|8|adj_soft|A-нижьнии|1
ни́жни|нижни|nižьńi|21|adj_soft|A-нижьнии|1
ни́зкий||||adj_hard|A-низъкыи|0
ни́зкое|низкое|nizъkoje|43|adj_hard|A-низъкыи|1
ни́зкая|низкая|nizъkajǢ|22|adj_hard|A-низъкыи|1
ни́зкие|низкие|nizъkyję̌|15|adj_hard|A-низъкыи|1
ни́зкого|низкого|nizъkogo|3|adj_hard|A-низъкыи|1
ни́зкой|низкой|nizъkъjь|1|adj_hard|A-низъкыи|1
ни́зких|низких|nizъkyxъ|17|adj_hard|A-низъкыи|1
ни́зкому|низкому|nizъkomu|4|adj_hard|A-низъкыи|1
ни́зким|низким|nizъkymь|6|adj_hard|A-низъкыи|1
ни́зкую|низкую|nizъkǫjǫ|23|adj_hard|A-низъкыи|1
ни́зкою|низкою|nizъkojǫ|27|adj_hard|A-низъкыи|1
ни́зкими|низкими|nizъkymi|20|adj_hard|A-низъкыи|1
ни́зком|низком|nizъkomь|5|adj_hard|A-низъкыи|1
ни́зок|низок|nizъkъ|7|adj_hard|A-низъкыи|1
ни́зко|низко|nizъko|49|adj_hard|A-низъкыи|1
низка́|низка|nizъka|8|adj_hard|A-низъкыи|1
ни́зки|низки|nizъky|21|adj_hard|A-низъкыи|1
низки́|низки|nizъky|21|adj_hard|A-низъкыи|1
низложу́|низложу|nizъložǫ|1|40|V-низъложити|1
низло́жим|низложим|nizъložimъ|7|40|V-низъложити|1
низло́жишь|низложишь|nizъložišь|2|40|V-низъложити|1
низло́жите|низложите|nizъložite|6|40|V-низъложити|1
низло́жит|низложит|nizъložitQ|3|40|V-низъложити|1
низло́жат|низложат|nizъložętQ|9|40|V-низъложити|1
низложи́л|низложил|nizъložilъ|40|40|V-низъложити|1
низложи́ли|низложили|nizъložili|148|40|V-низъложити|1
низложи́ла|низложила|nizъložila|146|40|V-низъложити|1
низложи́ло|низложило|nizъložilo|147|40|V-низъложити|1
низло́жимте||||40|V-низъложити|0
низложи́|низложи|nizъloži|11|40|V-низъложити|1
низложи́те|низложите|nizъložite|6|40|V-низъложити|1
низложи́вший|низложивший|nizъloživъšьjь|150|40|V-низъложити|1
низло́женный|низложенный|nizъloženьnъjь|151|40|V-низъложити|1
низложи́в|низложив|nizъloživъ|39|40|V-низъложити|1
низложи́вши|низложивши|nizъloživъši|149|40|V-низъложити|1
низложить|низложить|nizъložiti|43|40|V-низъложити|1
никто́|никто|nikъto|1|kъto|Pxникъто|1
никого́|никого|nikogo|3|kъto|Pxникъто|1
никому́|никому|nikomu|4|kъto|Pxникъто|1
нике́м|никем|nikěmь|6|kъto|Pxникъто|1
ниоткуда|||||Dfниотъкуду|0
новгоро́дец|новгородец|novъgordьkь|1|masc_o_PV3|Nbновъгородьць|1
новгоро́дцы|новгородцы|novъgordьki|5|masc_o_PV3|Nbновъгородьць|1
новгоро́дца|новгородца|novъgordьka|3|masc_o_PV3|Nbновъгородьць|1
новгоро́дцев|новгородцев|novъgordьkevъ|17|masc_o_PV3|Nbновъгородьць|1
новгоро́дцу|новгородцу|novъgordьku|4|masc_o_PV3|Nbновъгородьць|1
новгоро́дцам|новгородцам|novъgordьkamъ|18|masc_o_PV3|Nbновъгородьць|1
новгоро́дцем|новгородцем|novъgordьkEmь|6|masc_o_PV3|Nbновъгородьць|1
новгоро́дцами|новгородцами|novъgordьkami|20|masc_o_PV3|Nbновъгородьць|1
новгоро́дце|новгородце|novъgordьkę̌|16|masc_o_PV3|Nbновъгородьць|1
новгоро́дцах|новгородцах|novъgordьkaxъ|19|masc_o_PV3|Nbновъгородьць|1
новгоро́дский||||adj_hard|A-новъгородьскыи|0
новгоро́дское|новгородское|novъgordьskoje|43|adj_hard|A-новъгородьскыи|1
новгоро́дская|новгородская|novъgordьskajǢ|22|adj_hard|A-новъгородьскыи|1
новгоро́дские|новгородские|novъgordьskyję̌|15|adj_hard|A-новъгородьскыи|1
новгоро́дского|новгородского|novъgordьskogo|3|adj_hard|A-новъгородьскыи|1
новгоро́дской|новгородской|novъgordьskъjь|1|adj_hard|A-новъгородьскыи|1
новгоро́дских|новгородских|novъgordьskyxъ|17|adj_hard|A-новъгородьскыи|1
новгоро́дскому|новгородскому|novъgordьskomu|4|adj_hard|A-новъгородьскыи|1
новгоро́дским|новгородским|novъgordьskymь|6|adj_hard|A-новъгородьскыи|1
новгоро́дскую|новгородскую|novъgordьskǫjǫ|23|adj_hard|A-новъгородьскыи|1
новгоро́дскою|новгородскою|novъgordьskojǫ|27|adj_hard|A-новъгородьскыи|1
новгоро́дскими|новгородскими|novъgordьskymi|20|adj_hard|A-новъгородьскыи|1
новгоро́дском|новгородском|novъgordьskomь|5|adj_hard|A-новъгородьскыи|1
ничто́|ничто|ničьto|1|čьto|Pxничьто|1
ничего́|ничего|ničego|3|čьto|Pxничьто|1
ничему́|ничему|ničemu|4|čьto|Pxничьто|1
ниче́м|ничем|ničemь|5|čьto|Pxничьто|1
но́готь|ноготь|nogъtь|1|masc_i|Nbногъть|1
но́гти|ногти|nogъti|3|masc_i|Nbногъть|1
но́гтя|ногтя|nogъtǢ|3|masc_i|Nbногъть|1
ногте́й|ногтей|nogъtьjь|17|masc_i|Nbногъть|1
но́гтю|ногтю|nogъt~u|4|masc_i|Nbногъть|1
ногтя́м|ногтям|nogъtǢmъ|18|masc_i|Nbногъть|1
но́гтем|ногтем|nogъtьmь|6|masc_i|Nbногъть|1
ногтя́ми|ногтями|nogъtǢmi|20|masc_i|Nbногъть|1
но́гте|ногте|nogъtě|5|masc_i|Nbногъть|1
ногтя́х|ногтях|nogъtǢxъ|19|masc_i|Nbногъть|1
ноя́брь|ноябрь|nojębŕь|1|masc_jo|Nbноябрь|1
ноябри́|ноябри|nojębŕi|5|masc_jo|Nbноябрь|1
ноября́|ноября|nojębŕǢ|3|masc_jo|Nbноябрь|1
ноябре́й|ноябрей|nojębŕьjъ|17|masc_jo|Nbноябрь|1
ноябрю́|ноябрю|nojębŕu|4|masc_jo|Nbноябрь|1
ноября́м|ноябрям|nojębŕǢmъ|18|masc_jo|Nbноябрь|1
ноябрём|ноябрем|nojębŕEmь|6|masc_jo|Nbноябрь|1
ноября́ми|ноябрями|nojębŕǢmi|20|masc_jo|Nbноябрь|1
ноябре́|ноябре|nojębŕę̌|16|masc_jo|Nbноябрь|1
ноября́х|ноябрях|nojębŕǢxъ|19|masc_jo|Nbноябрь|1
ночно́й|ночной|noћьnъjь|1|adj_hard|A-нощьныи|1
ночно́е|ночное|noћьnoje|43|adj_hard|A-нощьныи|1
ночна́я|ночная|noћьnajǢ|22|adj_hard|A-нощьныи|1
ночны́е|ночные|noћьnyję̌|15|adj_hard|A-нощьныи|1
ночно́го|ночного|noћьnogo|3|adj_hard|A-нощьныи|1
ночны́х|ночных|noћьnyxъ|17|adj_hard|A-нощьныи|1
ночно́му|ночному|noћьnomu|4|adj_hard|A-нощьныи|1
ночны́м|ночным|noћьnymь|6|adj_hard|A-нощьныи|1
ночну́ю|ночную|noћьnǫjǫ|23|adj_hard|A-нощьныи|1
ночно́ю|ночною|noћьnojǫ|27|adj_hard|A-нощьныи|1
ночны́ми|ночными|noћьnymi|20|adj_hard|A-нощьныи|1
ночно́м|ночном|noћьnomь|5|adj_hard|A-нощьныи|1
ночно́|ночно|noћьno|49|adj_hard|A-нощьныи|1
ночна́|ночна|noћьna|8|adj_hard|A-нощьныи|1
ночны́|ночны|noћьny|21|adj_hard|A-нощьныи|1
ну́жный||||adj_hard|A-нужьныи|0
ну́жное|нужное|nǫђьnoje|43|adj_hard|A-нужьныи|1
