torot_word|pos|lemma|morph_tag|deep_cleaned|lemma_id|sentence_no|pres_before|pres_after|text_id|subtitle_id|autotagged
дрѹѕии|A-|дроугъ|-p---mnpwi|дроузіі|133|310024|| |1|1|0
мнѧть|V-|мьнѣти|3ppia----i|мнѧть|166|310024|| |1|1|0
ꙗко|G-|ꙗко|---------n|ѣко|115|310024|| |1|1|0
б҃ъ|Nb|богъ|-s---mn--i|бъ|34|310024|| |1|1|0
намъ|Pp|мꙑ|1p---pd--i|намъ|167|310024|| |1|1|0
есть|V-|бꙑти|3spia----i|есть|18|310024|| |1|1|0
створилъ|V-|сътворити|-sspamn-si|створілъ|73|310024|| |1|1|0
писмена|Nb|писмѧ|-p---na--i|пісмена|2|310024||. |1|1|0
и|C-|и|---------n|і|13|310024|| |1|1|0
не|Df|не|---------n|не|8|310024|| |1|1|0
вѣдѧт|V-|вѣдѣти|3ppia----i|вѣдѧт|138|310024|| |1|1|0
сѧ|Pk|себе|3s---qa--i|сѧ|21|310024|| |1|1|0
что|Pi|чьто|-s---na--i|что|134|310024|| |1|1|0
гл҃ѧще|V-|глаголати|-pppamn-si|глѧште|102|310024|| |1|1|0
ѡкааннии|A-|окаꙗнъ|-p---mnpwi|окаанніі|168|310024||. |1|1|0
и|C-|и|---------n|і|13|310024|| |1|1|0
ꙗко|G-|ꙗко|---------n|ѣко|115|310024|| |1|1|0
трими|Ma|триѥ|-p---mi--i|трімі|145|310024|| |1|1|0
ѫзꙑкꙑ|Nb|ѩзꙑкъ|-p---mi--i|ѫзъікъі|44|310024|| |1|1|0
есть|V-|бꙑти|3spia----i|есть|18|310024|| |1|1|0
б҃ъ|Nb|богъ|-s---mn--i|бъ|34|310024|| |1|1|0
повелѣлъ|V-|повелѣти|-sspamn-si|повелѣлъ|169|310024|| |1|1|0
книгамъ|Nb|кънигꙑ|-p---fd--i|кнігамъ|10|310024|| |1|1|0
бꙑти|V-|бꙑти|--pna----i|бъіті|18|310024||. |1|1|0
ꙗкоже|Dq|ꙗкоже|---------n|ѣкоже|88|310024|| |1|1|0
въ|R-|въ|---------n|въ|111|310024|| |1|1|0
еѵг҃ли|Nb|евангелиѥ|-s---nl--i|еуглі|170|310024|| |1|1|0
пишеть|V-|пьсати|3spia----i|пішеть|32|310024||. |1|1|0
и|C-|и|---------n|і|13|310025|| |1|1|0
бѣ|V-|бꙑти|3siia----i|бѣ|18|310025|| |1|1|0
дъска|Nb|дъска|-s---fn--i|дъска|171|310025|| |1|1|0
написана|V-|напьсати|-suppfn-si|напісана|172|310025|| |1|1|0
жидовьскꙑ|Df|жидовьскꙑ|---------n|жідовьскъі|173|310025|| |1|1|0
и|C-|и|---------n|і|13|310025|| |1|1|0
римꙿскꙑ|Df|римьскꙑ|---------n|рімскъі|174|310025|| |1|1|0
и|C-|и|---------n|і|13|310025|| |1|1|0
елинꙿскꙑ|Df|елиньскꙑ|---------n|елінскъі|175|310025||. |1|1|0
а|C-|а|---------n|а|85|310026|| |1|1|0
словѣнꙿскꙑ|Df|словѣньскꙑ|---------n|словѣнскъі|25|310026|| |1|1|0
нѣс҃|V-|не бꙑти|3spia----i|нѣс|176|310026|| |1|1|0
тѹ|Df|тоу|---------n|тоу|177|310026||. |1|1|0
тѣм|Pd|тъ|-s---ni--i|тѣм|105|310027|| |1|1|0
же|Df|же|---------n|же|20|310027|| |1|1|0
нѣ|Df|не|---------n|нѣ|8|310027|| |1|1|0
сѫть|V-|бꙑти|3ppia----i|сѫть|18|310027|| |1|1|0
словѣнскꙑѫ|A-|словѣньскъ|-p---fnpwi|словѣнскъіѫ|79|310027|| |1|1|0
книгꙑ|Nb|кънигꙑ|-p---fn--i|кнігъі|10|310027|| |1|1|0
ѿ|R-|отъ|---------n|от|80|310027|| |1|1|0
б҃а|Nb|богъ|-s---mg--i|ба|34|310027||. |1|1|0
къ|R-|къ|---------n|къ|59|310028|| |1|1|0
тѣмь|Pd|тъ|-p---pd--i|тѣмь|105|310028|| |1|1|0
что|Pi|чьто|-s---na--i|что|134|310028|| |1|1|0
гл҃емь|V-|глаголати|1ppia----i|глемь|102|310028||. |1|1|0
или|C-|или|---------n|ілі|35|310029|| |1|1|0
что|Pi|чьто|-s---na--i|что|134|310029|| |1|1|0
рч҃емь|V-|рещи|1ppia----i|рчемь|106|310029|| |1|1|0
къ|R-|къ|---------n|къ|59|310029|| |1|1|0
тацѣмь|Pd|такъ|-p---md--i|тацѣмь|178|310029|| |1|1|0
безѹмиемь|Nb|безоумиѥ|-p---md--i|безоуміемь|179|310029||. |1|1|0
ѡбаче|Df|обаче|---------n|обаче|180|310030|| |1|1|0
речемъ|V-|рещи|1ppia----i|речемъ|106|310030|| |1|1|0
ѿ|R-|отъ|---------n|от|80|310030|| |1|1|0
ст҃хь|A-|свѧтъ|-p---fgpwi|стхь|65|310030|| |1|1|0
книгъ|Nb|кънигꙑ|-p---fg--i|кнігъ|10|310030||. |1|1|0
ꙗкоже|Dq|ꙗкоже|---------n|ѣкоже|88|310030|| |1|1|0
наꙋчихѡм|V-|наоучити|1paia----i|наоучіхом|181|310030|| |1|1|0
сѧ|Pk|себе|3s---qa--i|сѧ|21|310030||. |1|1|0
ꙗко|G-|ꙗко|---------n|ѣко|115|310030|| |1|1|0
вꙿсѣ|Px|вьсь|-p---nn--i|всѣ|54|310030|| |1|1|0
по|R-|по|---------n|по|77|310030|| |1|1|0
рѧдѹ|Nb|рѧдъ|-s---md--i|рѧдоу|182|310030|| |1|1|0
бꙑваѫть|V-|бꙑвати|3ppia----i|бъіваѫть|183|310030|| |1|1|0
ѿ|R-|отъ|---------n|от|80|310030|| |1|1|0
ба҃|Nb|богъ|-s---mg--i|ба|34|310030||. |1|1|0
а|C-|а|---------n|а|85|310030|| |1|1|0
не|Df|не|---------n|не|8|310030|| |1|1|0
иногдоѫ|Df|иногдоѭ|---------n|іногдоѫ|184|310030||. |1|1|0
нѣсть|V-|не бꙑти|3spia----i|нѣсть|176|310031|| |1|1|0
бо|Df|бо|---------n|бо|94|310031|| |1|1|0
б҃ъ|Nb|богъ|-s---mn--i|бъ|34|310031|| |1|1|0
створилъ|V-|сътворити|-sspamn-si|створілъ|73|310031|| |1|1|0
жидовьска|A-|жидовьскъ|-s---mgpsi|жідовьска|90|310031|| |1|1|0
ѫзꙑка|Nb|ѩзꙑкъ|-s---mg--i|ѫзъіка|44|310031|| |1|1|0
прѣжде|Df|прѣжде|---------n|прѣжде|5|310031||. |1|1|0
ни|C-|ни|---------n|ні|157|310031|| |1|1|0
римꙿска|A-|римьскъ|-s---mgpsi|рімска|22|310031||. |1|1|0
ни|C-|ни|---------n|ні|157|310031|| |1|1|0
еллиньска|A-|елиньскъ|-s---mgpsi|елліньска|163|310031||. |1|1|0
нѫ|C-|нъ|---------n|нѫ|11|310031|| |1|1|0
сирꙿскꙑ|A-|сѵрьскъ|-s---mapwi|сірскъі|185|310031||. |1|1|0
имже|Pr|иже|-s---mi--i|імже|96|310031|| |1|1|0
и|Df|и|---------n|і|91|310031|| |1|1|0
адамъ|Ne|адамъ|-s---mn--i|адамъ|186|310031|| |1|1|0
гл҃а|V-|глаголати|3saia----i|гла|102|310031||. |1|1|0
и|C-|и|---------n|і|13|310032|| |1|1|0
ѿ|R-|отъ|---------n|от|80|310032|| |1|1|0
адама|Ne|адамъ|-s---mg--i|адама|186|310032|| |1|1|0
до|R-|до|---------n|до|187|310032|| |1|1|0
потопа|Nb|потопъ|-s---mg--i|потопа|188|310032||. |1|1|0
и|C-|и|---------n|і|13|310032|| |1|1|0
ѿ|R-|отъ|---------n|от|80|310032|| |1|1|0
потопа|Nb|потопъ|-s---mg--i|потопа|188|310032|| |1|1|0
дондеже|G-|доньдеже|---------n|дондеже|189|310032|| |1|1|0
б҃ъ|Nb|богъ|-s---mn--i|бъ|34|310032|| |1|1|0
раздѣли|V-|раздѣлити|3saia----i|раздѣлі|190|310032|| |1|1|0
ѫзꙑкꙑ|Nb|ѩзꙑкъ|-p---ma--i|ѫзъікъі|44|310032|| |1|1|0
при|R-|при|---------n|прі|191|310032|| |1|1|0
стльпотворенїи|Nb|стлъпотворѥниѥ|-s---nl--i|стльпотвореніі|192|310032|| |1|1|0
ꙗкоже|Dq|ꙗкоже|---------n|ѣкоже|88|310032|| |1|1|0
пишеть|V-|пьсати|3spia----i|пішеть|32|310032||. |1|1|0
размѣшеном|V-|размѣсити|-puppmd-si|размѣшеном|193|310032|| |1|1|0
же|Df|же|---------n|же|20|310032|| |1|1|0
бꙑвшемь|V-|бꙑти|-pupamd-si|бъівшемь|18|310032|| |1|1|0
ѫзꙑкѡмъ|Nb|ѩзꙑкъ|-p---md--i|ѫзъікомъ|44|310032||. |1|1|0
и|C-|и|---------n|і|13|310033|| |1|1|0
ꙗкоже|Dq|ꙗкоже|---------n|ѣкоже|88|310033|| |1|1|0
сѧ|Pk|себе|3s---qa--i|сѧ|21|310033|| |1|1|0
ѫзꙑци|Nb|ѩзꙑкъ|-p---mn--i|ѫзъіці|44|310033|| |1|1|0
размѣсишѫ|V-|размѣсити|3paia----i|размѣсішѫ|193|310033||, |1|1|0
тако|Df|тако|---------n|тако|48|310033|| |1|1|0
и|Df|и|---------n|і|91|310033|| |1|1|0
нрави|Nb|нравъ|-p---mn--i|нраві|194|310033|| |1|1|0
и|C-|и|---------n|і|13|310033|| |1|1|0
обꙑчае|Nb|обꙑчаи|-p---mn--i|объічае|195|310033|| |1|1|0
и|C-|и|---------n|і|13|310033|| |1|1|0
ѹстави|Nb|оуставъ|-p---mn--i|оуставі|196|310033||. |1|1|0
и|C-|и|---------n|і|13|310033|| |1|1|0
закони|Nb|законъ|-p---mn--i|законі|197|310033||. |1|1|0
и|C-|и|---------n|і|13|310033|| |1|1|0
хꙑтрости|Nb|хꙑтрость|-p---fn--i|хъітрості|198|310033||, |1|1|0
на|R-|на|---------n|на|117|310033|| |1|1|0
ѫзꙑкꙑ|Nb|ѩзꙑкъ|-p---ma--i|ѫзъікъі|44|310033||. |1|1|0
Египтѣнѡм|Nb|егѵпьтѣнинъ|-p---md--i|егіптѣном|199|310034|| |1|1|0
же|Df|же|---------n|же|20|310034|| |1|1|0
земелмѣрение|Nb|землѥмѣрениѥ|-s---nn--i|земелмѣреніе|200|310034||. |1|1|0
а|C-|а|---------n|а|85|310035|| |1|1|0
персѡмъ|Nb|перси|-p---md--i|персомъ|201|310035|| |1|1|0
и|C-|и|---------n|і|13|310035|| |1|1|0
xалдеѡмъ|Nb|халдеи|-p---md--i|халдеомъ|202|310035|| |1|1|0
и|C-|и|---------n|і|13|310035|| |1|1|0
асиреѡмъ|Nb|асѵреи|-p---md--i|асіреомъ|203|310035||, |1|1|0
ѕвѣздочьтение|Nb|ѕвѣздочьтениѥ|-s---nn--i|звѣздочьтеніе|204|310035||. |1|1|0
вльшвение|Nb|влъшьвениѥ|-s---nn--i|вльшвеніе|205|310035||. |1|1|0
врачевание|Nb|врачеваниѥ|-s---nn--i|врачеваніе|206|310035||. |1|1|0
чарованиа|Nb|чарованиѥ|-p---nn--i|чарованіа|207|310035||. |1|1|0
и|C-|и|---------n|і|13|310035|| |1|1|0
всѣ|Px|вьсь|-s---fn--i|всѣ|54|310035|| |1|1|0
хꙑтрость|Nb|хꙑтрость|-s---fn--i|хъітрость|198|310035|| |1|1|0
чл҃ча|A-|чловѣчь|-s---fnpsi|члча|56|310035||. |1|1|0
жидовом|Nb|жидъ|-p---md--i|жідовом|208|310036|| |1|1|0
же|Df|же|---------n|же|20|310036|| |1|1|0
ст҃ꙑѫ|A-|свѧтъ|-p---fnpwi|стъіѫ|65|310036|| |1|1|0
книгꙑ|Nb|кънигꙑ|-p---fn--i|кнігъі|10|310036||. |1|1|0
вь|R-|въ|---------n|вь|111|310036|| |1|1|0
нихже|Pr|иже|-p---fl--i|ніхже|96|310036|| |1|1|0
есть|V-|бꙑти|3spia----i|есть|18|310036|| |1|1|0
писано|V-|пьсати|-suppnn-si|пісано|32|310036||. |1|1|0
ꙗко|G-|ꙗко|---------n|ѣко|115|310036|| |1|1|0
б҃ъ|Nb|богъ|-s---mn--i|бъ|34|310036|| |1|1|0
нб҃о|Nb|небо|-s---na--i|нбо|209|310036|| |1|1|0
створи|V-|сътворити|3saia----i|створі|73|310036|| |1|1|0
и|C-|и|---------n|і|13|310036|| |1|1|0
землѧ|Nb|землꙗ|-s---fa--i|землѧ|210|310036||. |1|1|0
и|C-|и|---------n|і|13|310036|| |1|1|0
всѣ|Px|вьсь|-p---na--i|всѣ|54|310036|| |1|1|0
ꙗже|Pr|иже|-p---nn--i|ѣже|96|310036|| |1|1|0
на|R-|на|---------n|на|117|310036|| |1|1|0
неи|Pp|и|3s---fl--i|неі|64|310036||. |1|1|0
и|C-|и|---------n|і|13|310036|| |1|1|0
чл҃ка|Nb|чловѣкъ|-s---mg--i|члка|211|310036||. |1|1|0
и|C-|и|---------n|і|13|310036|| |1|1|0
всѣ|Px|вьсь|-p---na--i|всѣ|54|310036|| |1|1|0
по|R-|по|---------n|по|77|310036|| |1|1|0
рѧдѹ|Nb|рѧдъ|-s---md--i|рѧдоу|182|310036|| |1|1|0
ꙗкоже|Dq|ꙗкоже|---------n|ѣкоже|88|310036|| |1|1|0
пишеть|V-|пьсати|3spia----i|пішеть|32|310036||. |1|1|0
елинѡмъ|Nb|елинъ|-p---md--i|еліномъ|212|310037|| |1|1|0
граматикиѧ|Nb|граматикиꙗ|-s---fn--i|граматікіѧ|213|310037||. |1|1|0
риторикиѧ|Nb|риторикиꙗ|-s---fn--i|ріторікіѧ|214|310037||. |1|1|0
философиѫ|Nb|философиꙗ|-s---fn--i|філософіѫ|215|310037||. |1|1|0
нѫ|C-|нъ|---------n|нѫ|11|310038|| |1|1|0
прѣжде|R-|прѣжде|---------n|прѣжде|216|310038|| |1|1|0
сего|Pd|сь|-s---ng--i|сего|47|310038|| |1|1|0
еллини|Nb|елинъ|-p---mn--i|елліні|212|310038|| |1|1|0
не|Df|не|---------n|не|8|310038|| |1|1|0
имѣхѫ|V-|имѣти|3piia----i|імѣхѫ|9|310038|| |1|1|0
своимъ|Pt|свои|3s---mi--i|своімъ|217|310038|| |1|1|0
ѫзꙑкомь|Nb|ѩзꙑкъ|-s---mi--i|ѫзъікомь|44|310038|| |1|1|0
писменꙿ|Nb|писмѧ|-p---ng--i|пісмен|2|310038||. |1|1|0
нѫ|C-|нъ|---------n|нѫ|11|310039|| |1|1|0
финичьскꙑми|A-|финичьскъ|-p---nipwi|фінічьскъімі|218|310039|| |1|1|0
писменꙑ|Nb|писмѧ|-p---ni--i|пісменъі|2|310039|| |1|1|0
писахѫ|V-|пьсати|3piia----i|пісахѫ|32|310039|| |1|1|0
своѫ|Pt|свои|3s---fa--i|своѫ|217|310039|| |1|1|0
си|Pk|себе|3s---md--i|сі|21|310039|| |1|1|0
рѣчь|Nb|рѣчь|-s---fa--i|рѣчь|26|310039||. |1|1|0
и|C-|и|---------n|і|13|310040|| |1|1|0
тако|Df|тако|---------n|тако|48|310040|| |1|1|0
бѣшѫ|V-|бꙑти|3piia----i|бѣшѫ|18|310040|| |1|1|0
многа|A-|мъногъ|-p---napsi|многа|49|310040|| |1|1|0
лѣта|Nb|лѣто|-p---na--i|лѣта|50|310040||. |1|1|0
панамидь|Ne|панамидь|-s---mn--i|панамідь|219|310041|| |1|1|0
же|Df|же|---------n|же|20|310041|| |1|1|0
послѣжде|Df|послѣжде|---------n|послѣжде|220|310041|| |1|1|0
пришедъ|V-|прити|-supamn-si|прішедъ|221|310041||. |1|1|0
наченъ|V-|начѧти|-supamn-si|наченъ|82|310041|| |1|1|0
ѿ|R-|отъ|---------n|от|80|310041|| |1|1|0
алфꙑ|Nb|алфа|-s---fg--i|алфъі|84|310041|| |1|1|0
и|C-|и|---------n|і|13|310041|| |1|1|0
витꙑ|Nb|вита|-s---fg--i|вітъі|222|310041||, |1|1|0
҃sі|Ma|шесть на десѧте|---------n|sі|223|310041||. |1|1|0
писменъ|Nb|писмѧ|-p---ng--i|пісменъ|2|310041|| |1|1|0
тъкмо|Df|тъкъмо|---------n|тъкмо|224|310041|| |1|1|0
еллинѡмъ|Nb|елинъ|-p---md--i|елліномъ|212|310041|| |1|1|0
ѡбрѣте|V-|обрѣсти|3saia----i|обрѣте|225|310041||. |1|1|0
прѣложи|V-|приложити|3saia----i|прѣложі|141|310042|| |1|1|0
же|Df|же|---------n|же|20|310042|| |1|1|0
имъ|Pp|и|3p---nd--i|імъ|64|310042|| |1|1|0
кадьмъ|Ne|кадьмъ|-s---mn--i|кадьмъ|226|310042|| |1|1|0
милисїи|Ne|милисии|-s---mn--i|мілісіі|227|310042|| |1|1|0
писмена|Nb|писмѧ|-p---na--i|пісмена|2|310042||, |1|1|0
г҃|Ma|триѥ|---------n|г|145|310042||. |1|1|0
тѣм|Pd|тъ|-s---ni--i|тѣм|105|310043|| |1|1|0
же|Df|же|---------n|же|20|310043|| |1|1|0
многа|A-|мъногъ|-p---napsi|многа|49|310043|| |1|1|0
лѣта|Nb|лѣто|-p---na--i|лѣта|50|310043||, |1|1|0
ѳ҃і|Ma|девѧть на десѧте|---------n|ѳі|228|310043||. |1|1|0
писменꙑ|Nb|писмѧ|-p---ni--i|пісменъі|2|310043|| |1|1|0
писаахѫ|V-|пьсати|3piia----i|пісаахѫ|32|310043||. |1|1|0
и|C-|и|---------n|і|13|310044|| |1|1|0
потомъ|Df|потомь|---------n|потомъ|51|310044|| |1|1|0
симонидъ|Ne|симонидъ|-s---mn--i|сімонідъ|229|310044|| |1|1|0
ѡбрѣтъ|V-|обрѣсти|-supamn-si|обрѣтъ|225|310044|| |1|1|0
приложи|V-|приложити|3saia----i|пріложі|141|310044|| |1|1|0
двѣ|Ma|дъва|-d---na--i|двѣ|230|310044|| |1|1|0
писмени|Nb|писмѧ|-d---na--i|пісмені|2|310044||. |1|1|0
епихарїи|Ne|епихарии|-s---mn--i|епіхаріі|231|310045|| |1|1|0
же|Df|же|---------n|же|20|310045|| |1|1|0
сказатель|Nb|съказатель|-s---mn--i|сказатель|232|310045||, |1|1|0
г҃|Ma|триѥ|---------n|г|145|310045||. |1|1|0
писмена|Nb|писмѧ|-p---na--i|пісмена|2|310045|| |1|1|0
ѡбрѣте|V-|обрѣсти|3saia----i|обрѣте|225|310045||. |1|1|0
и|C-|и|---------n|і|13|310046|| |1|1|0
събра|V-|събьрати|3saia----i|събра|233|310046|| |1|1|0
сѧ|Pk|себе|3s---qa--i|сѧ|21|310046|| |1|1|0
ихь|Pp|и|3p---ng--i|іхь|64|310046||, |1|1|0
к|Ma|дъва десѧти|---------n|к|136|310046|||1|1|0
д҃|Ma|четꙑрe|-s---fn--i|д|137|310046||. |1|1|0
по|R-|по|---------n|по|77|310047|| |1|1|0
мноѕѣх|A-|мъногъ|-p---nlpsi|мнозѣх|49|310047|| |1|1|0
же|Df|же|---------n|же|20|310047|| |1|1|0
лѣтѣхь|Nb|лѣто|-p---nl--i|лѣтѣхь|50|310047|| |1|1|0
дионисъ|Ne|дионисъ|-s---mn--i|діонісъ|234|310047|| |1|1|0
граматикъ|Nb|граматикъ|-s---mn--i|граматікъ|235|310047||, |1|1|0
҃s|Ma|шесть|---------n|s|146|310047||. |1|1|0
двогласнꙑхь|A-|дъвогласьнъ|-p---ngpwi|двогласнъіхь|142|310047|| |1|1|0
ѡбрѣте|V-|обрѣсти|3saia----i|обрѣте|225|310047||. |1|1|0
потом|Df|потомь|---------n|потом|51|310047|| |1|1|0
же|Df|же|---------n|же|20|310047|| |1|1|0
дрѹгꙑи|A-|дроугъ|-s---mnpwi|дроугъіі|133|310047||, |1|1|0
е҃|Ma|пѧтъ|---------n|е|147|310047||. |1|1|0
и|C-|и|---------n|і|13|310047|| |1|1|0
дрѹгꙑи|A-|дроугъ|-s---mnpwi|дроугъіі|133|310047|| |1|1|0
г҃|Ma|триѥ|---------n|г|145|310047||. |1|1|0
чисменитаа|A-|чисменитъ|-p---napwi|чісменітаа|236|310047||. |1|1|0
и|C-|и|---------n|і|13|310048|| |1|1|0
тако|Df|тако|---------n|тако|48|310048|| |1|1|0
мноѕи|A-|мъногъ|-p---mnpsi|мнозі|49|310048|| |1|1|0
многꙑми|A-|мъногъ|-p---nipwi|многъімі|49|310048|| |1|1|0
лѣтꙑ|Nb|лѣто|-p---ni--i|лѣтъі|50|310048||. ￼|1|1|0
едва|Df|ѥдъва|---------n|едва|237|310048|| |1|1|0
събрашѫ|V-|събьрати|3paia----i|събрашѫ|233|310048||, |1|1|0
л҃|Ma|тридесѧть|---------n|л|74|310048|||1|1|0
и|Ma|осмь|---------n|і|75|310048||. |1|1|0
писменъ|Nb|писмѧ|-p---ng--i|пісменъ|2|310048||. |1|1|0
потом|Df|потомь|---------n|потом|51|310049|| |1|1|0
же|Df|же|---------n|же|20|310049|| |1|1|0
многомъ|A-|мъногъ|-p---ndpsi|многомъ|49|310049|| |1|1|0
лѣтѡмъ|Nb|лѣто|-p---nd--i|лѣтомъ|50|310049|| |1|1|0
минѫвшемъ|V-|минѫти|-pupand-si|мінѫвшемъ|238|310049||. |1|1|0
бж҃иемъ|A-|божии|-s---nipwi|бжіемъ|239|310049|| |1|1|0
повелѣниемь|Nb|повелѣниѥ|-s---ni--i|повелѣніемь|240|310049|| |1|1|0
ѡбрѣте|V-|обрѣсти|3saia----i|обрѣте|225|310049|| |1|1|0
сѧ|Pk|себе|3s---qa--i|сѧ|21|310049||, |1|1|0
о҃|Ma|седмь десѧтъ|---------n|о|241|310049||. |1|1|0
мѫжъ|Nb|мѫжь|-p---mg--i|мѫжъ|70|310049||. |1|1|0
иже|Pr|иже|-p---mn--i|іже|96|310049|| |1|1|0
прѣложишѫ|V-|прѣложити|3paia----i|прѣложішѫ|242|310049|| |1|1|0
ѿ|R-|отъ|---------n|от|80|310049|| |1|1|0
жидовъскаа|A-|жидовьскъ|-s---mgpwi|жідовъскаа|90|310049|| |1|1|0
на|R-|на|---------n|на|117|310049|| |1|1|0
гръчьскꙑи|A-|грьчьскъ|-s---mapwi|гръчьскъіі|23|310049|| |1|1|0
ѫзꙑкъ|Nb|ѩзꙑкъ|-s---ma--i|ѫзъікъ|44|310049||. |1|1|0
а|C-|а|---------n|а|85|310050|| |1|1|0
словѣнꙿскꙑѫ|A-|словѣньскъ|-p---fapwi|словѣнскъіѫ|79|310050|| |1|1|0
книгꙑ|Nb|кънигꙑ|-p---fa--i|кнігъі|10|310050|| |1|1|0
единъ|Ma|ѥдинъ|-s---mn--i|едінъ|243|310051|| |1|1|0
ст҃ꙑи|A-|свѧтъ|-s---mnpwi|стъіі|65|310051|| |1|1|0
кѡстантинъ|Ne|константинъ|-s---mn--i|костантінъ|66|310051|| |1|1|0
нарицаемꙑи|V-|нарицати|-spppmn-wi|наріцаемъіі|68|310051|| |1|1|0
кирилъ|Ne|кѵрилъ|-s---mn--i|кірілъ|69|310051||. |1|1|0
и|C-|и|---------n|і|13|310051|| |1|1|0
писмена|Nb|писмѧ|-p---na--i|пісмена|2|310051|| |1|1|0
створи|V-|сътворити|3saia----i|створі|73|310051|| |1|1|0
и|C-|и|---------n|і|13|310051|| |1|1|0
книгꙑ|Nb|кънигꙑ|-p---fa--i|кнігъі|10|310051|| |1|1|0
прѣложи|V-|прѣложити|3saia----i|прѣложі|242|310051|| |1|1|0
въ|R-|въ|---------n|въ|111|310051|| |1|1|0
малѣхь|A-|малъ|-p---nlpwi|малѣхь|125|310051|| |1|1|0
лѣтѣхь|Nb|лѣто|-p---nl--i|лѣтѣхь|50|310051||. |1|1|0
а|C-|а|---------n|а|85|310052|| |1|1|0
ѡни|Pd|онъ|-p---mn--i|оні|83|310052|| |1|1|0
мноѕи|A-|мъногъ|-p---mnpsi|мнозі|49|310052|| |1|1|0
многꙑ|A-|мъногъ|-p---nipsi|многъі|49|310052|| |1|1|0
лѣтꙑ|Nb|лѣто|-p---ni--i|лѣтъі|50|310052||. |1|1|0
з҃|Ma|седмь|---------n|з|244|310052||. |1|1|0
ихь|Pp|и|3p---mg--i|іхь|64|310052|| |1|1|0
писмена|Nb|писмѧ|-p---na--i|пісмена|2|310052|| |1|1|0
ѹстрои҃|V-|оустроити|3paia----i|оустроі|245|310052||. |1|1|0
